time,f0,language,location,group,gender,speaker,condition
0.27936507936507937,270.06998923363795,Mandarin,Auckland,R1,Female,8,sing
0.28435374149659864,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.2893424036281179,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.2943310657596372,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.29931972789115646,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.30430839002267573,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.309297052154195,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.3142857142857143,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.31927437641723355,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.3242630385487528,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.3292517006802721,251.98420997897463,Mandarin,Auckland,R1,Female,8,sing
0.33424036281179137,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
0.33922902494331064,251.98420997897463,Mandarin,Auckland,R1,Female,8,sing
0.3442176870748299,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
0.3492063492063492,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
0.35419501133786846,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
0.35918367346938773,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
0.364172335600907,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
0.3691609977324263,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
0.3741496598639456,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
0.3791383219954649,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
0.38412698412698415,251.98420997897463,Mandarin,Auckland,R1,Female,8,sing
0.3891156462585034,251.98420997897463,Mandarin,Auckland,R1,Female,8,sing
0.3941043083900227,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
0.39909297052154197,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
0.40408163265306124,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
0.4090702947845805,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.4140589569160998,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.41904761904761906,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.42403628117913833,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.4290249433106576,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.4340136054421769,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.43900226757369615,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.4439909297052154,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.4489795918367347,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.45396825396825397,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.45895691609977324,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.4639455782312925,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.4689342403628118,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.47392290249433106,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.47891156462585033,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.4839002267573696,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.4888888888888889,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.49387755102040815,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.4988662131519274,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5038548752834467,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.508843537414966,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5138321995464853,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5188208616780046,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5238095238095238,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5287981859410431,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5337868480725624,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5387755102040817,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
0.5437641723356009,256.3888163841458,Mandarin,Auckland,R1,Female,8,sing
0.5487528344671202,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.5537414965986395,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.5587301587301587,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
0.563718820861678,259.3679109302019,Mandarin,Auckland,R1,Female,8,sing
0.5687074829931973,259.3679109302019,Mandarin,Auckland,R1,Female,8,sing
0.5736961451247166,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.5786848072562358,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.5836734693877551,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.5886621315192744,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.5936507936507937,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.5986394557823129,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.6036281179138322,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6086167800453515,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6136054421768707,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.61859410430839,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6235827664399093,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6285714285714286,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6335600907029478,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6385487528344671,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6435374149659864,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6485260770975056,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6535147392290249,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
0.6585034013605442,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.6634920634920635,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.6684807256235827,262.38162088748976,Mandarin,Auckland,R1,Female,8,sing
0.673469387755102,263.9015821545788,Mandarin,Auckland,R1,Female,8,sing
0.6784580498866213,263.9015821545788,Mandarin,Auckland,R1,Female,8,sing
0.6834467120181406,263.9015821545788,Mandarin,Auckland,R1,Female,8,sing
0.6884353741496598,263.9015821545788,Mandarin,Auckland,R1,Female,8,sing
0.6934240362811791,263.9015821545788,Mandarin,Auckland,R1,Female,8,sing
0.6984126984126984,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
0.7034013605442176,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
0.7083900226757369,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
0.7133786848072562,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
0.7183673469387755,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
0.7233560090702947,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
0.728344671201814,268.51450055605267,Mandarin,Auckland,R1,Female,8,sing
0.7333333333333333,270.06998923363795,Mandarin,Auckland,R1,Female,8,sing
0.7383219954648526,282.842712474619,Mandarin,Auckland,R1,Female,8,sing
0.7433106575963719,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7482993197278912,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7532879818594105,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7582766439909298,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.763265306122449,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7682539682539683,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7732426303854876,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7782312925170068,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7832199546485261,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.7882086167800454,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.7931972789115647,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.7981859410430839,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8031746031746032,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8081632653061225,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8131519274376418,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.818140589569161,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8231292517006803,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8281179138321996,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.8331065759637188,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8380952380952381,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8430839002267574,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8480725623582767,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8530612244897959,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8580498866213152,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8630385487528345,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8680272108843538,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.873015873015873,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8780045351473923,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8829931972789116,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.8879818594104308,286.12918648705164,Mandarin,Auckland,R1,Female,8,sing
0.8929705215419501,286.12918648705164,Mandarin,Auckland,R1,Female,8,sing
0.8979591836734694,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9029478458049887,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9079365079365079,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9129251700680272,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9179138321995465,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9229024943310657,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.927891156462585,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9328798185941043,287.786716002164,Mandarin,Auckland,R1,Female,8,sing
0.9378684807256236,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.9428571428571428,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.9478458049886621,289.4538474880756,Mandarin,Auckland,R1,Female,8,sing
0.9528344671201814,291.13063656843747,Mandarin,Auckland,R1,Female,8,sing
0.9578231292517007,292.81713918912504,Mandarin,Auckland,R1,Female,8,sing
0.9628117913832199,297.93549262454053,Mandarin,Auckland,R1,Female,8,sing
0.9678004535147392,297.93549262454053,Mandarin,Auckland,R1,Female,8,sing
0.9727891156462585,306.66566893392013,Mandarin,Auckland,R1,Female,8,sing
0.9777777777777777,313.83363915870024,Mandarin,Auckland,R1,Female,8,sing
0.982766439909297,315.65165893545657,Mandarin,Auckland,R1,Female,8,sing
0.9877551020408163,323.02966672001685,Mandarin,Auckland,R1,Female,8,sing
0.9927437641723356,324.9009585424942,Mandarin,Auckland,R1,Female,8,sing
0.9977324263038548,330.5801272616847,Mandarin,Auckland,R1,Female,8,sing
1.002721088435374,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.0077097505668935,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.0126984126984127,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.017687074829932,336.3585661014858,Mandarin,Auckland,R1,Female,8,sing
1.0226757369614512,336.3585661014858,Mandarin,Auckland,R1,Female,8,sing
1.0276643990929706,338.3070714525794,Mandarin,Auckland,R1,Female,8,sing
1.0326530612244897,338.3070714525794,Mandarin,Auckland,R1,Female,8,sing
1.0376417233560091,338.3070714525794,Mandarin,Auckland,R1,Female,8,sing
1.0426303854875283,338.3070714525794,Mandarin,Auckland,R1,Female,8,sing
1.0476190476190477,338.3070714525794,Mandarin,Auckland,R1,Female,8,sing
1.0526077097505668,338.3070714525794,Mandarin,Auckland,R1,Female,8,sing
1.0575963718820862,336.3585661014858,Mandarin,Auckland,R1,Female,8,sing
1.0625850340136054,336.3585661014858,Mandarin,Auckland,R1,Female,8,sing
1.0675736961451248,336.3585661014858,Mandarin,Auckland,R1,Female,8,sing
1.072562358276644,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.0775510204081633,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.0825396825396825,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.0875283446712019,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.092517006802721,334.4212833154038,Mandarin,Auckland,R1,Female,8,sing
1.0975056689342404,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.1024943310657596,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.107482993197279,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.112471655328798,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.1174603174603175,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.1224489795918366,332.4951584571151,Mandarin,Auckland,R1,Female,8,sing
1.127437641723356,330.5801272616847,Mandarin,Auckland,R1,Female,8,sing
1.1324263038548752,330.5801272616847,Mandarin,Auckland,R1,Female,8,sing
1.1374149659863946,328.6761258343161,Mandarin,Auckland,R1,Female,8,sing
1.1424036281179137,328.6761258343161,Mandarin,Auckland,R1,Female,8,sing
1.1473922902494331,326.78309064822,Mandarin,Auckland,R1,Female,8,sing
1.1523809523809523,324.9009585424942,Mandarin,Auckland,R1,Female,8,sing
1.1573696145124717,323.02966672001685,Mandarin,Auckland,R1,Female,8,sing
1.1623582766439908,321.1691527453505,Mandarin,Auckland,R1,Female,8,sing
1.1673469387755102,319.31935454265994,Mandarin,Auckland,R1,Female,8,sing
1.1723356009070294,312.0260904053494,Mandarin,Auckland,R1,Female,8,sing
1.1773242630385488,306.66566893392013,Mandarin,Auckland,R1,Female,8,sing
1.182312925170068,303.14331330207966,Mandarin,Auckland,R1,Female,8,sing
1.1873015873015873,306.66566893392013,Mandarin,Auckland,R1,Female,8,sing
1.1922902494331067,306.66566893392013,Mandarin,Auckland,R1,Female,8,sing
1.1972789115646258,310.2289523667469,Mandarin,Auckland,R1,Female,8,sing
1.2022675736961452,310.2289523667469,Mandarin,Auckland,R1,Female,8,sing
1.2072562358276644,315.65165893545657,Mandarin,Auckland,R1,Female,8,sing
1.3070294784580498,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.3120181405895692,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.3170068027210884,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.3219954648526078,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.326984126984127,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.3319727891156463,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.3369614512471655,246.2288826689832,Mandarin,Auckland,R1,Female,8,sing
1.3419501133786849,250.53288772482563,Mandarin,Auckland,R1,Female,8,sing
1.346938775510204,244.81070866093103,Mandarin,Auckland,R1,Female,8,sing
1.3519274376417234,244.81070866093103,Mandarin,Auckland,R1,Female,8,sing
1.3569160997732426,244.81070866093103,Mandarin,Auckland,R1,Female,8,sing
1.361904761904762,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.3668934240362811,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.3718820861678005,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.3768707482993197,239.21922434748075,Mandarin,Auckland,R1,Female,8,sing
1.381859410430839,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.3868480725623582,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.3918367346938776,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.3968253968253967,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.4018140589569161,239.21922434748075,Mandarin,Auckland,R1,Female,8,sing
1.4068027210884353,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.4117913832199547,239.21922434748075,Mandarin,Auckland,R1,Female,8,sing
1.4167800453514738,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.4217687074829932,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.4267573696145124,240.60500721642333,Mandarin,Auckland,R1,Female,8,sing
1.4317460317460318,241.99881784385852,Mandarin,Auckland,R1,Female,8,sing
1.436734693877551,243.40070273411817,Mandarin,Auckland,R1,Female,8,sing
1.4417233560090703,243.40070273411817,Mandarin,Auckland,R1,Female,8,sing
1.4467120181405895,243.40070273411817,Mandarin,Auckland,R1,Female,8,sing
1.4517006802721089,243.40070273411817,Mandarin,Auckland,R1,Female,8,sing
1.456689342403628,243.40070273411817,Mandarin,Auckland,R1,Female,8,sing
1.4616780045351474,243.40070273411817,Mandarin,Auckland,R1,Female,8,sing
1.4666666666666666,246.2288826689832,Mandarin,Auckland,R1,Female,8,sing
1.471655328798186,246.2288826689832,Mandarin,Auckland,R1,Female,8,sing
1.476643990929705,244.81070866093103,Mandarin,Auckland,R1,Female,8,sing
1.4816326530612245,247.65527207548806,Mandarin,Auckland,R1,Female,8,sing
1.4866213151927439,247.65527207548806,Mandarin,Auckland,R1,Female,8,sing
1.491609977324263,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
1.4965986394557824,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
1.5015873015873016,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
1.506575963718821,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
1.5115646258503401,249.08992447176465,Mandarin,Auckland,R1,Female,8,sing
1.5165532879818595,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
1.5215419501133787,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
1.526530612244898,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
1.5315192743764172,253.44393965741244,Mandarin,Auckland,R1,Female,8,sing
1.5365079365079366,254.91212546385245,Mandarin,Auckland,R1,Female,8,sing
1.5414965986394558,257.8740616879158,Mandarin,Auckland,R1,Female,8,sing
1.5464852607709751,260.87041395311286,Mandarin,Auckland,R1,Female,8,sing
1.5514739229024943,263.9015821545788,Mandarin,Auckland,R1,Female,8,sing
1.5564625850340137,265.4303484677136,Mandarin,Auckland,R1,Female,8,sing
1.5614512471655329,270.06998923363795,Mandarin,Auckland,R1,Female,8,sing
1.5664399092970522,271.6344887654643,Mandarin,Auckland,R1,Female,8,sing
1.5714285714285714,271.6344887654643,Mandarin,Auckland,R1,Female,8,sing
1.5764172335600908,271.6344887654643,Mandarin,Auckland,R1,Female,8,sing
1.58140589569161,271.6344887654643,Mandarin,Auckland,R1,Female,8,sing
1.5863945578231293,271.6344887654643,Mandarin,Auckland,R1,Female,8,sing
1.5913832199546485,273.20805135087915,Mandarin,Auckland,R1,Female,8,sing
1.5963718820861679,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.601360544217687,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.6063492063492064,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6113378684807256,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.616326530612245,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6213151927437641,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6263038548752835,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6312925170068027,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.636281179138322,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6412698412698412,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6462585034013606,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.6512471655328798,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.6562358276643991,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.6612244897959183,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.6662131519274377,274.79072949161787,Mandarin,Auckland,R1,Female,8,sing
1.6712018140589568,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
1.6761904761904762,276.38257599355524,Mandarin,Auckland,R1,Female,8,sing
