time,f0,language,location,group,gender,speaker,condition
0.31927437641723355,144.7269237440378,Mandarin,Auckland,S1,Male,7,sing
0.3242630385487528,148.96774631227026,Mandarin,Auckland,S1,Male,7,sing
0.3292517006802721,154.22108254079407,Mandarin,Auckland,S1,Male,7,sing
0.33424036281179137,157.82582946772828,Mandarin,Auckland,S1,Male,7,sing
0.33922902494331064,160.58457637267526,Mandarin,Auckland,S1,Male,7,sing
0.3442176870748299,161.51483336000842,Mandarin,Auckland,S1,Male,7,sing
0.3492063492063492,164.33806291715806,Mandarin,Auckland,S1,Male,7,sing
0.35419501133786846,166.24757922855756,Mandarin,Auckland,S1,Male,7,sing
0.35918367346938773,169.1535357262897,Mandarin,Auckland,S1,Male,7,sing
0.364172335600907,171.11900513652043,Mandarin,Auckland,S1,Male,7,sing
0.3691609977324263,173.10731220122858,Mandarin,Auckland,S1,Male,7,sing
0.3741496598639456,173.10731220122858,Mandarin,Auckland,S1,Male,7,sing
0.3791383219954649,174.1101126592248,Mandarin,Auckland,S1,Male,7,sing
0.38412698412698415,176.13317471922971,Mandarin,Auckland,S1,Male,7,sing
0.3891156462585034,178.17974362806788,Mandarin,Auckland,S1,Male,7,sing
0.3941043083900227,180.25009252216606,Mandarin,Auckland,S1,Male,7,sing
0.39909297052154197,182.34449771164336,Mandarin,Auckland,S1,Male,7,sing
0.40408163265306124,183.40080864093423,Mandarin,Auckland,S1,Male,7,sing
0.4090702947845805,183.40080864093423,Mandarin,Auckland,S1,Male,7,sing
0.4140589569160998,185.5318233882619,Mandarin,Auckland,S1,Male,7,sing
0.41904761904761906,186.60659830736148,Mandarin,Auckland,S1,Male,7,sing
0.42403628117913833,187.6875993342286,Mandarin,Auckland,S1,Male,7,sing
0.4290249433106576,187.6875993342286,Mandarin,Auckland,S1,Male,7,sing
0.4340136054421769,187.6875993342286,Mandarin,Auckland,S1,Male,7,sing
0.43900226757369615,188.77486253633867,Mandarin,Auckland,S1,Male,7,sing
0.4439909297052154,188.77486253633867,Mandarin,Auckland,S1,Male,7,sing
0.4489795918367347,189.8684241901038,Mandarin,Auckland,S1,Male,7,sing
0.45396825396825397,190.96832078208328,Mandarin,Auckland,S1,Male,7,sing
0.45895691609977324,190.96832078208328,Mandarin,Auckland,S1,Male,7,sing
0.4639455782312925,192.07458901020087,Mandarin,Auckland,S1,Male,7,sing
0.4689342403628118,192.07458901020087,Mandarin,Auckland,S1,Male,7,sing
0.47392290249433106,193.18726578496916,Mandarin,Auckland,S1,Male,7,sing
0.47891156462585033,194.30638823072118,Mandarin,Auckland,S1,Male,7,sing
0.4839002267573696,195.4319936868492,Mandarin,Auckland,S1,Male,7,sing
0.4888888888888889,195.4319936868492,Mandarin,Auckland,S1,Male,7,sing
0.49387755102040815,195.4319936868492,Mandarin,Auckland,S1,Male,7,sing
0.4988662131519274,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5038548752834467,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.508843537414966,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5138321995464853,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5188208616780046,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5238095238095238,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5287981859410431,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5337868480725624,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5387755102040817,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5437641723356009,196.56411970905023,Mandarin,Auckland,S1,Male,7,sing
0.5487528344671202,195.4319936868492,Mandarin,Auckland,S1,Male,7,sing
0.5537414965986395,194.30638823072118,Mandarin,Auckland,S1,Male,7,sing
0.5587301587301587,193.18726578496916,Mandarin,Auckland,S1,Male,7,sing
0.563718820861678,192.07458901020087,Mandarin,Auckland,S1,Male,7,sing
0.5687074829931973,190.96832078208328,Mandarin,Auckland,S1,Male,7,sing
0.5736961451247166,190.96832078208328,Mandarin,Auckland,S1,Male,7,sing
0.5786848072562358,190.96832078208328,Mandarin,Auckland,S1,Male,7,sing
0.5836734693877551,189.8684241901038,Mandarin,Auckland,S1,Male,7,sing
0.5886621315192744,188.77486253633867,Mandarin,Auckland,S1,Male,7,sing
0.5936507936507937,187.6875993342286,Mandarin,Auckland,S1,Male,7,sing
0.5986394557823129,187.6875993342286,Mandarin,Auckland,S1,Male,7,sing
0.6036281179138322,186.60659830736148,Mandarin,Auckland,S1,Male,7,sing
0.6086167800453515,185.5318233882619,Mandarin,Auckland,S1,Male,7,sing
0.6136054421768707,184.46323871718783,Mandarin,Auckland,S1,Male,7,sing
0.61859410430839,182.34449771164336,Mandarin,Auckland,S1,Male,7,sing
0.6235827664399093,180.25009252216606,Mandarin,Auckland,S1,Male,7,sing
0.6285714285714286,178.17974362806788,Mandarin,Auckland,S1,Male,7,sing
0.6335600907029478,175.118722281177,Mandarin,Auckland,S1,Male,7,sing
0.6385487528344671,173.10731220122858,Mandarin,Auckland,S1,Male,7,sing
0.6435374149659864,174.1101126592248,Mandarin,Auckland,S1,Male,7,sing
