time,f0,speaker,date,condition
11.685,303.961205,4,20240821,sing
11.69,303.173199,4,20240821,sing
11.695,302.614485,4,20240821,sing
11.7,302.221217,4,20240821,sing
11.705,302.042467,4,20240821,sing
11.71,302.32672,4,20240821,sing
11.715,303.057348,4,20240821,sing
11.72,303.851169,4,20240821,sing
11.725,304.472917,4,20240821,sing
11.73,304.795057,4,20240821,sing
11.735,304.309029,4,20240821,sing
11.74,303.059794,4,20240821,sing
11.745,301.718571,4,20240821,sing
11.75,300.566534,4,20240821,sing
11.755,299.109419,4,20240821,sing
11.76,297.237004,4,20240821,sing
11.765,295.548024,4,20240821,sing
11.77,294.31202,4,20240821,sing
11.775,293.533746,4,20240821,sing
11.78,293.092316,4,20240821,sing
11.785,292.841722,4,20240821,sing
11.79,292.638878,4,20240821,sing
11.795,292.535486,4,20240821,sing
11.8,292.671868,4,20240821,sing
11.805,293.152635,4,20240821,sing
11.81,293.778448,4,20240821,sing
11.815,294.129861,4,20240821,sing
11.82,294.044259,4,20240821,sing
11.825,293.865315,4,20240821,sing
11.83,294.21961,4,20240821,sing
11.835,295.105684,4,20240821,sing
11.84,296.016364,4,20240821,sing
11.845,296.686735,4,20240821,sing
11.85,297.231022,4,20240821,sing
11.855,297.799915,4,20240821,sing
11.86,298.290125,4,20240821,sing
11.865,298.333414,4,20240821,sing
11.87,297.451597,4,20240821,sing
11.875,295.840116,4,20240821,sing
11.88,294.953561,4,20240821,sing
11.885,295.537165,4,20240821,sing
11.89,297.292734,4,20240821,sing
11.895,299.305853,4,20240821,sing
11.9,300.133255,4,20240821,sing
11.905,298.889894,4,20240821,sing
11.91,295.883224,4,20240821,sing
11.915,291.52302,4,20240821,sing
11.92,288.524214,4,20240821,sing
11.925,287.879869,4,20240821,sing
11.93,287.195486,4,20240821,sing
11.935,284.567635,4,20240821,sing
11.94,281.851811,4,20240821,sing
11.945,278.78803,4,20240821,sing
11.95,274.995552,4,20240821,sing
11.955,271.13927,4,20240821,sing
11.96,268.166888,4,20240821,sing
11.965,266.206492,4,20240821,sing
11.97,264.489761,4,20240821,sing
11.975,262.378068,4,20240821,sing
11.98,260.0938,4,20240821,sing
11.985,258.347677,4,20240821,sing
11.99,257.243105,4,20240821,sing
11.995,256.880529,4,20240821,sing
12,255.961104,4,20240821,sing
12.005,253.952501,4,20240821,sing
12.01,251.401513,4,20240821,sing
12.015,249.778807,4,20240821,sing
12.02,249.450509,4,20240821,sing
12.025,249.857465,4,20240821,sing
12.03,250.600683,4,20240821,sing
12.035,251.028971,4,20240821,sing
12.04,250.601794,4,20240821,sing
12.045,249.270648,4,20240821,sing
12.05,247.995107,4,20240821,sing
12.055,247.650826,4,20240821,sing
12.06,248.119414,4,20240821,sing
12.065,249.06246,4,20240821,sing
12.07,249.881675,4,20240821,sing
12.075,250.226812,4,20240821,sing
12.08,250.162664,4,20240821,sing
12.085,249.91518,4,20240821,sing
12.09,249.794554,4,20240821,sing
12.095,249.998073,4,20240821,sing
12.1,250.323775,4,20240821,sing
12.105,250.52084,4,20240821,sing
12.11,250.645975,4,20240821,sing
12.115,250.803735,4,20240821,sing
12.12,251.000337,4,20240821,sing
12.125,251.174355,4,20240821,sing
12.13,251.279208,4,20240821,sing
12.135,251.411039,4,20240821,sing
12.14,251.704858,4,20240821,sing
12.145,252.134085,4,20240821,sing
12.15,252.580707,4,20240821,sing
12.155,252.983753,4,20240821,sing
12.16,253.340088,4,20240821,sing
12.165,253.660915,4,20240821,sing
12.17,253.998959,4,20240821,sing
12.175,254.297129,4,20240821,sing
12.18,254.300143,4,20240821,sing
12.185,253.969298,4,20240821,sing
12.19,253.722182,4,20240821,sing
12.195,253.498527,4,20240821,sing
12.2,252.721331,4,20240821,sing
12.205,251.566207,4,20240821,sing
12.21,251.178274,4,20240821,sing
12.215,251.892926,4,20240821,sing
12.22,252.736845,4,20240821,sing
12.225,253.040668,4,20240821,sing
12.23,252.813148,4,20240821,sing
12.235,252.274926,4,20240821,sing
12.24,251.788798,4,20240821,sing
12.245,251.749012,4,20240821,sing
12.25,252.034586,4,20240821,sing
12.255,252.225441,4,20240821,sing
12.26,252.154098,4,20240821,sing
12.265,251.703761,4,20240821,sing
12.27,251.204192,4,20240821,sing
12.275,251.24439,4,20240821,sing
12.28,251.504401,4,20240821,sing
12.285,251.589035,4,20240821,sing
12.29,251.439178,4,20240821,sing
12.295,250.87838,4,20240821,sing
12.3,249.958381,4,20240821,sing
12.305,249.20551,4,20240821,sing
12.31,248.893318,4,20240821,sing
12.315,248.817714,4,20240821,sing
12.32,248.770022,4,20240821,sing
12.325,248.769883,4,20240821,sing
12.33,248.91695,4,20240821,sing
12.335,249.206276,4,20240821,sing
12.34,249.626785,4,20240821,sing
12.345,250.423761,4,20240821,sing
12.35,251.67857,4,20240821,sing
12.355,252.928827,4,20240821,sing
12.36,253.851054,4,20240821,sing
12.365,254.637076,4,20240821,sing
12.37,255.941245,4,20240821,sing
12.375,258.992339,4,20240821,sing
12.38,264.292443,4,20240821,sing
12.385,268.045244,4,20240821,sing
12.39,270.450091,4,20240821,sing
12.395,272.192278,4,20240821,sing
12.4,273.577883,4,20240821,sing
12.405,274.675972,4,20240821,sing
12.41,275.561109,4,20240821,sing
12.415,276.499181,4,20240821,sing
12.42,277.893708,4,20240821,sing
12.425,279.44397,4,20240821,sing
12.43,280.178121,4,20240821,sing
12.435,280.104176,4,20240821,sing
12.44,280.147136,4,20240821,sing
12.445,280.652871,4,20240821,sing
12.45,281.150035,4,20240821,sing
12.455,281.116664,4,20240821,sing
12.46,280.453078,4,20240821,sing
12.465,279.439753,4,20240821,sing
12.47,278.479927,4,20240821,sing
12.475,277.938729,4,20240821,sing
12.48,277.946382,4,20240821,sing
12.485,278.2531,4,20240821,sing
12.49,278.458075,4,20240821,sing
12.495,278.41441,4,20240821,sing
12.5,278.250954,4,20240821,sing
12.505,278.125969,4,20240821,sing
12.51,278.124686,4,20240821,sing
12.515,278.295574,4,20240821,sing
12.52,278.482834,4,20240821,sing
12.525,278.403945,4,20240821,sing
12.53,278.174185,4,20240821,sing
12.535,278.244887,4,20240821,sing
12.54,278.765602,4,20240821,sing
12.545,279.351943,4,20240821,sing
12.55,279.787367,4,20240821,sing
12.555,280.2478,4,20240821,sing
12.56,280.744381,4,20240821,sing
12.565,281.012864,4,20240821,sing
12.57,280.985448,4,20240821,sing
12.575,280.95006,4,20240821,sing
12.58,281.070678,4,20240821,sing
12.585,281.05615,4,20240821,sing
12.59,280.719252,4,20240821,sing
12.595,280.252443,4,20240821,sing
12.6,279.656061,4,20240821,sing
12.605,278.642075,4,20240821,sing
12.61,277.232924,4,20240821,sing
12.615,275.520572,4,20240821,sing
12.62,273.322629,4,20240821,sing
12.625,270.469193,4,20240821,sing
12.63,266.658393,4,20240821,sing
12.635,261.847141,4,20240821,sing
12.64,257.237412,4,20240821,sing
12.645,254.256711,4,20240821,sing
12.65,253.184736,4,20240821,sing
12.655,254.200163,4,20240821,sing
12.66,255.339139,4,20240821,sing
12.665,252.421669,4,20240821,sing
12.67,240.616332,4,20240821,sing
12.675,235.022522,4,20240821,sing
12.68,232.026853,4,20240821,sing
12.685,226.947541,4,20240821,sing
12.69,224.519383,4,20240821,sing
12.695,220.946782,4,20240821,sing
12.7,214.618337,4,20240821,sing
12.705,213.943051,4,20240821,sing
12.71,213.27042,4,20240821,sing
12.715,213.134669,4,20240821,sing
12.72,212.866385,4,20240821,sing
12.725,210.359826,4,20240821,sing
12.73,206.1055,4,20240821,sing
12.735,204.076707,4,20240821,sing
12.74,203.808003,4,20240821,sing
12.745,203.505287,4,20240821,sing
12.75,202.743484,4,20240821,sing
12.755,201.548755,4,20240821,sing
12.76,200.327249,4,20240821,sing
12.765,199.276335,4,20240821,sing
12.77,197.959866,4,20240821,sing
12.775,196.20675,4,20240821,sing
12.78,195.12203,4,20240821,sing
12.785,195.407225,4,20240821,sing
12.79,196.370468,4,20240821,sing
12.795,197.215035,4,20240821,sing
12.8,197.23826,4,20240821,sing
12.805,196.422684,4,20240821,sing
12.81,195.14639,4,20240821,sing
12.815,193.946312,4,20240821,sing
12.82,192.783302,4,20240821,sing
12.825,191.50356,4,20240821,sing
12.83,190.902507,4,20240821,sing
12.835,191.25622,4,20240821,sing
12.84,191.643518,4,20240821,sing
12.845,191.287748,4,20240821,sing
12.85,190.856158,4,20240821,sing
12.855,191.2787,4,20240821,sing
12.86,191.915482,4,20240821,sing
12.865,191.80034,4,20240821,sing
12.87,191.002702,4,20240821,sing
12.875,190.264877,4,20240821,sing
12.88,190.033058,4,20240821,sing
12.885,190.944742,4,20240821,sing
12.89,192.689566,4,20240821,sing
12.895,193.18692,4,20240821,sing
12.9,192.149806,4,20240821,sing
12.905,190.768279,4,20240821,sing
12.91,189.906734,4,20240821,sing
12.915,189.525169,4,20240821,sing
12.92,189.540877,4,20240821,sing
12.925,190.072635,4,20240821,sing
12.93,191.062118,4,20240821,sing
12.935,192.466526,4,20240821,sing
12.94,193.947011,4,20240821,sing
12.945,195.009308,4,20240821,sing
12.95,195.494923,4,20240821,sing
12.955,195.2618,4,20240821,sing
12.96,194.279058,4,20240821,sing
12.965,193.185597,4,20240821,sing
12.97,192.697482,4,20240821,sing
12.975,192.682369,4,20240821,sing
12.98,192.598818,4,20240821,sing
12.985,192.168523,4,20240821,sing
12.99,191.357942,4,20240821,sing
12.995,190.466008,4,20240821,sing
13,190.125962,4,20240821,sing
