time,f0,speaker,date,condition
6.195,150.579307,3,20240724,sing
6.2,150.192154,3,20240724,sing
6.205,149.710851,3,20240724,sing
6.21,149.059391,3,20240724,sing
6.215,148.22816,3,20240724,sing
6.22,147.350149,3,20240724,sing
6.225,146.339774,3,20240724,sing
6.23,144.984029,3,20240724,sing
6.235,143.481917,3,20240724,sing
6.24,141.978614,3,20240724,sing
6.245,140.971924,3,20240724,sing
6.25,141.055436,3,20240724,sing
6.255,140.694445,3,20240724,sing
6.26,140.189426,3,20240724,sing
6.265,140.25937,3,20240724,sing
6.27,140.598622,3,20240724,sing
6.275,139.535929,3,20240724,sing
6.28,139.207914,3,20240724,sing
6.285,139.64646,3,20240724,sing
6.29,140.078263,3,20240724,sing
6.295,140.247752,3,20240724,sing
6.3,139.791663,3,20240724,sing
6.305,139.060244,3,20240724,sing
6.31,138.522737,3,20240724,sing
6.315,137.660669,3,20240724,sing
6.32,135.765624,3,20240724,sing
6.325,135.868249,3,20240724,sing
6.33,136.694123,3,20240724,sing
6.335,138.454404,3,20240724,sing
6.34,140.163465,3,20240724,sing
6.345,140.484212,3,20240724,sing
6.35,138.513222,3,20240724,sing
6.355,135.95743,3,20240724,sing
6.36,134.793425,3,20240724,sing
6.365,135.364029,3,20240724,sing
6.37,136.152235,3,20240724,sing
6.375,136.478244,3,20240724,sing
6.38,136.165085,3,20240724,sing
6.385,135.012604,3,20240724,sing
6.39,133.310326,3,20240724,sing
6.395,131.735902,3,20240724,sing
6.4,130.341884,3,20240724,sing
6.405,129.534793,3,20240724,sing
6.41,129.531374,3,20240724,sing
6.415,129.875579,3,20240724,sing
6.42,129.951967,3,20240724,sing
6.425,130.078059,3,20240724,sing
6.43,130.149888,3,20240724,sing
6.435,130.224024,3,20240724,sing
6.44,130.391204,3,20240724,sing
6.445,130.730536,3,20240724,sing
6.45,131.003948,3,20240724,sing
6.455,131.200207,3,20240724,sing
6.46,131.289651,3,20240724,sing
6.465,131.487717,3,20240724,sing
6.47,134.51074,3,20240724,sing
6.525,172.8414,3,20240724,sing
6.53,172.915908,3,20240724,sing
6.535,173.056899,3,20240724,sing
6.54,173.206208,3,20240724,sing
6.545,173.429596,3,20240724,sing
6.55,173.834213,3,20240724,sing
6.555,174.345559,3,20240724,sing
6.56,174.662008,3,20240724,sing
6.565,174.756392,3,20240724,sing
6.57,174.763228,3,20240724,sing
6.575,174.841436,3,20240724,sing
6.58,175.11339,3,20240724,sing
6.585,175.51044,3,20240724,sing
6.59,175.891386,3,20240724,sing
6.595,176.255421,3,20240724,sing
6.6,176.69656,3,20240724,sing
6.605,177.256313,3,20240724,sing
6.61,177.818885,3,20240724,sing
6.615,178.174162,3,20240724,sing
6.62,178.402542,3,20240724,sing
6.625,178.766824,3,20240724,sing
6.63,179.319184,3,20240724,sing
6.635,179.725697,3,20240724,sing
6.64,179.799834,3,20240724,sing
6.645,179.704581,3,20240724,sing
6.65,179.581614,3,20240724,sing
6.655,179.471065,3,20240724,sing
6.66,179.391909,3,20240724,sing
6.665,179.351879,3,20240724,sing
6.67,179.289508,3,20240724,sing
6.675,179.068841,3,20240724,sing
6.68,178.673785,3,20240724,sing
6.685,178.467012,3,20240724,sing
6.69,178.476895,3,20240724,sing
6.695,178.568289,3,20240724,sing
6.7,178.944612,3,20240724,sing
6.705,179.545862,3,20240724,sing
6.71,180.375394,3,20240724,sing
6.715,181.957596,3,20240724,sing
6.72,184.120244,3,20240724,sing
6.725,185.389023,3,20240724,sing
6.73,184.56004,3,20240724,sing
6.735,181.46623,3,20240724,sing
6.74,176.988823,3,20240724,sing
6.745,172.281233,3,20240724,sing
6.75,168.589897,3,20240724,sing
6.755,165.435597,3,20240724,sing
6.76,161.25724,3,20240724,sing
6.765,156.414671,3,20240724,sing
6.77,154.698143,3,20240724,sing
6.775,155.251115,3,20240724,sing
6.78,154.207724,3,20240724,sing
6.785,140.536899,3,20240724,sing
6.79,146.430642,3,20240724,sing
6.795,150.453984,3,20240724,sing
6.8,153.519547,3,20240724,sing
6.805,153.914227,3,20240724,sing
6.81,158.859109,3,20240724,sing
6.815,161.999058,3,20240724,sing
6.82,162.289735,3,20240724,sing
6.825,165.501006,3,20240724,sing
6.83,165.824712,3,20240724,sing
6.835,162.723316,3,20240724,sing
6.84,158.538983,3,20240724,sing
6.845,153.696223,3,20240724,sing
6.85,146.179797,3,20240724,sing
6.855,139.392427,3,20240724,sing
6.86,141.121949,3,20240724,sing
6.865,158.430426,3,20240724,sing
6.87,169.723353,3,20240724,sing
6.875,164.190274,3,20240724,sing
6.88,156.415941,3,20240724,sing
6.885,144.198087,3,20240724,sing
6.89,134.300745,3,20240724,sing
6.895,131.707152,3,20240724,sing
6.9,130.572524,3,20240724,sing
6.905,129.841114,3,20240724,sing
6.91,129.265973,3,20240724,sing
6.915,128.852704,3,20240724,sing
6.92,128.698423,3,20240724,sing
6.925,128.879854,3,20240724,sing
6.93,129.258999,3,20240724,sing
6.935,129.645921,3,20240724,sing
6.94,129.956387,3,20240724,sing
6.945,130.219477,3,20240724,sing
6.95,130.544983,3,20240724,sing
6.955,131.028084,3,20240724,sing
6.96,131.714184,3,20240724,sing
6.965,132.6464,3,20240724,sing
6.97,133.553437,3,20240724,sing
6.975,134.055499,3,20240724,sing
6.98,134.03765,3,20240724,sing
6.985,133.453394,3,20240724,sing
6.99,132.716319,3,20240724,sing
6.995,132.184085,3,20240724,sing
7,131.727969,3,20240724,sing
7.005,131.243237,3,20240724,sing
7.01,130.770001,3,20240724,sing
7.015,130.334769,3,20240724,sing
7.02,129.872005,3,20240724,sing
7.025,129.253859,3,20240724,sing
7.03,128.556697,3,20240724,sing
7.035,128.035769,3,20240724,sing
7.04,127.451756,3,20240724,sing
7.045,126.662157,3,20240724,sing
7.05,125.978541,3,20240724,sing
7.055,125.402284,3,20240724,sing
7.06,124.874415,3,20240724,sing
7.065,124.426947,3,20240724,sing
7.07,124.169973,3,20240724,sing
7.075,124.0925,3,20240724,sing
7.08,124.135825,3,20240724,sing
7.085,124.352357,3,20240724,sing
7.09,124.82313,3,20240724,sing
7.095,125.442952,3,20240724,sing
7.1,126.104057,3,20240724,sing
7.105,126.812815,3,20240724,sing
7.11,127.60823,3,20240724,sing
7.115,128.489009,3,20240724,sing
7.12,129.564342,3,20240724,sing
7.125,130.434441,3,20240724,sing
7.13,130.861946,3,20240724,sing
7.135,131.254812,3,20240724,sing
7.14,131.895733,3,20240724,sing
7.145,132.811448,3,20240724,sing
7.15,133.653252,3,20240724,sing
7.155,134.17997,3,20240724,sing
7.16,134.328459,3,20240724,sing
7.165,134.147457,3,20240724,sing
7.17,133.702045,3,20240724,sing
7.175,132.959365,3,20240724,sing
7.18,132.137911,3,20240724,sing
7.185,131.262372,3,20240724,sing
7.19,130.341361,3,20240724,sing
7.195,129.681581,3,20240724,sing
7.2,129.055721,3,20240724,sing
7.205,128.220014,3,20240724,sing
7.21,127.826451,3,20240724,sing
7.215,127.502722,3,20240724,sing
7.22,126.74101,3,20240724,sing
7.225,125.917304,3,20240724,sing
7.23,125.648191,3,20240724,sing
7.235,125.279008,3,20240724,sing
7.24,124.461329,3,20240724,sing
7.245,123.811577,3,20240724,sing
7.25,123.810225,3,20240724,sing
7.255,124.151202,3,20240724,sing
7.26,124.334738,3,20240724,sing
7.265,124.287156,3,20240724,sing
7.27,124.637209,3,20240724,sing
7.275,126.296038,3,20240724,sing
7.28,128.329107,3,20240724,sing
7.285,128.541844,3,20240724,sing
7.29,128.12055,3,20240724,sing
7.295,128.124198,3,20240724,sing
7.3,128.289129,3,20240724,sing
7.305,128.28835,3,20240724,sing
7.31,128.169279,3,20240724,sing
7.315,128.055724,3,20240724,sing
7.32,128.788884,3,20240724,sing
7.325,131.125542,3,20240724,sing
7.33,132.913125,3,20240724,sing
7.335,133.316707,3,20240724,sing
7.7,143.079404,3,20240724,sing
7.705,142.67959,3,20240724,sing
7.71,141.707338,3,20240724,sing
7.715,138.439478,3,20240724,sing
7.72,135.861401,3,20240724,sing
7.725,134.762939,3,20240724,sing
7.73,132.886058,3,20240724,sing
7.735,131.89088,3,20240724,sing
