time,f0,speaker,date,condition
36.09,255.533828,8,20240725,conversation
36.095,253.498383,8,20240725,conversation
36.1,252.974855,8,20240725,conversation
36.105,252.868422,8,20240725,conversation
36.11,252.672984,8,20240725,conversation
36.115,252.568738,8,20240725,conversation
36.12,252.718948,8,20240725,conversation
36.125,253.167977,8,20240725,conversation
36.13,253.697113,8,20240725,conversation
36.135,253.969205,8,20240725,conversation
36.14,253.834034,8,20240725,conversation
36.145,253.501988,8,20240725,conversation
36.15,253.414076,8,20240725,conversation
36.155,255.206836,8,20240725,conversation
36.16,261.656303,8,20240725,conversation
36.165,265.117345,8,20240725,conversation
36.17,267.600471,8,20240725,conversation
36.175,270.577775,8,20240725,conversation
36.18,273.773517,8,20240725,conversation
36.185,276.271383,8,20240725,conversation
36.19,278.364235,8,20240725,conversation
36.195,279.879419,8,20240725,conversation
36.2,280.207353,8,20240725,conversation
36.205,280.741417,8,20240725,conversation
36.21,282.267215,8,20240725,conversation
36.215,283.52871,8,20240725,conversation
36.22,285.315864,8,20240725,conversation
36.225,289.369004,8,20240725,conversation
36.23,292.865295,8,20240725,conversation
36.235,294.475617,8,20240725,conversation
36.24,295.349696,8,20240725,conversation
36.245,297.566907,8,20240725,conversation
36.25,302.229089,8,20240725,conversation
36.255,307.553612,8,20240725,conversation
36.26,310.947785,8,20240725,conversation
36.265,312.174833,8,20240725,conversation
36.27,312.248999,8,20240725,conversation
36.275,312.061893,8,20240725,conversation
36.28,312.35536,8,20240725,conversation
36.285,314.889162,8,20240725,conversation
36.29,319.145337,8,20240725,conversation
36.295,317.889219,8,20240725,conversation
36.3,313.917198,8,20240725,conversation
36.305,313.265436,8,20240725,conversation
36.31,317.185648,8,20240725,conversation
36.315,322.72569,8,20240725,conversation
36.32,326.408139,8,20240725,conversation
36.325,326.389044,8,20240725,conversation
36.33,324.459022,8,20240725,conversation
36.335,323.1968,8,20240725,conversation
36.34,322.559762,8,20240725,conversation
36.345,321.792203,8,20240725,conversation
36.35,320.853178,8,20240725,conversation
36.355,319.945405,8,20240725,conversation
36.36,318.891682,8,20240725,conversation
36.365,317.129355,8,20240725,conversation
36.37,314.503043,8,20240725,conversation
36.375,311.062945,8,20240725,conversation
36.38,306.499756,8,20240725,conversation
36.385,301.236264,8,20240725,conversation
36.39,296.600778,8,20240725,conversation
36.395,292.478381,8,20240725,conversation
36.4,289.026007,8,20240725,conversation
36.405,286.006962,8,20240725,conversation
36.41,282.532205,8,20240725,conversation
36.415,278.174827,8,20240725,conversation
36.42,272.702555,8,20240725,conversation
36.425,266.979888,8,20240725,conversation
36.43,262.421024,8,20240725,conversation
36.435,257.994548,8,20240725,conversation
36.44,249.880802,8,20240725,conversation
36.445,236.751701,8,20240725,conversation
36.45,232.83267,8,20240725,conversation
36.455,229.31416,8,20240725,conversation
36.46,225.249637,8,20240725,conversation
36.465,211.85825,8,20240725,conversation
36.47,207.211456,8,20240725,conversation
36.475,201.906362,8,20240725,conversation
36.48,199.655736,8,20240725,conversation
36.485,198.894304,8,20240725,conversation
36.49,197.855895,8,20240725,conversation
36.495,195.705044,8,20240725,conversation
36.5,195.189364,8,20240725,conversation
36.505,203.97555,8,20240725,conversation
36.51,203.645628,8,20240725,conversation
36.515,199.464778,8,20240725,conversation
36.52,197.016283,8,20240725,conversation
36.525,199.975337,8,20240725,conversation
36.53,203.031633,8,20240725,conversation
36.535,202.837106,8,20240725,conversation
36.54,200.830159,8,20240725,conversation
36.545,199.644808,8,20240725,conversation
36.55,199.926752,8,20240725,conversation
36.555,200.595089,8,20240725,conversation
36.56,201.51234,8,20240725,conversation
36.565,203.500303,8,20240725,conversation
36.57,206.648566,8,20240725,conversation
36.575,206.87297,8,20240725,conversation
36.64,221.668887,8,20240725,conversation
36.645,220.337399,8,20240725,conversation
36.65,216.920592,8,20240725,conversation
36.655,216.503607,8,20240725,conversation
36.66,219.173561,8,20240725,conversation
36.665,220.842754,8,20240725,conversation
36.67,220.710234,8,20240725,conversation
36.675,219.682295,8,20240725,conversation
36.68,218.920611,8,20240725,conversation
36.685,218.89282,8,20240725,conversation
36.69,218.588637,8,20240725,conversation
36.695,218.286714,8,20240725,conversation
36.7,219.013319,8,20240725,conversation
36.705,220.888997,8,20240725,conversation
36.71,222.666822,8,20240725,conversation
36.715,220.783583,8,20240725,conversation
36.72,215.349491,8,20240725,conversation
36.725,211.343148,8,20240725,conversation
36.73,210.015452,8,20240725,conversation
36.735,209.235892,8,20240725,conversation
36.74,209.207999,8,20240725,conversation
36.745,209.945082,8,20240725,conversation
36.75,211.170869,8,20240725,conversation
36.97,256.334046,8,20240725,conversation
36.975,256.668014,8,20240725,conversation
36.98,257.890961,8,20240725,conversation
36.985,259.268981,8,20240725,conversation
36.99,260.279204,8,20240725,conversation
36.995,261.037994,8,20240725,conversation
37,261.900741,8,20240725,conversation
37.005,263.045222,8,20240725,conversation
37.01,264.133751,8,20240725,conversation
37.015,264.81916,8,20240725,conversation
37.02,265.181923,8,20240725,conversation
37.025,265.495623,8,20240725,conversation
37.03,265.83007,8,20240725,conversation
37.035,266.086983,8,20240725,conversation
37.04,266.224432,8,20240725,conversation
37.045,266.329268,8,20240725,conversation
37.05,266.476408,8,20240725,conversation
37.055,266.581824,8,20240725,conversation
37.06,266.494742,8,20240725,conversation
37.065,266.339808,8,20240725,conversation
37.07,266.428241,8,20240725,conversation
37.075,266.69802,8,20240725,conversation
37.08,266.829874,8,20240725,conversation
37.085,266.903586,8,20240725,conversation
37.09,267.039843,8,20240725,conversation
37.095,267.046948,8,20240725,conversation
37.1,266.862762,8,20240725,conversation
37.105,266.732805,8,20240725,conversation
37.11,266.812837,8,20240725,conversation
37.115,266.89879,8,20240725,conversation
37.12,266.821113,8,20240725,conversation
37.125,266.689234,8,20240725,conversation
37.13,266.680052,8,20240725,conversation
37.135,266.821492,8,20240725,conversation
37.14,267.028636,8,20240725,conversation
37.145,267.207119,8,20240725,conversation
37.15,267.233376,8,20240725,conversation
37.155,267.05273,8,20240725,conversation
37.16,266.76893,8,20240725,conversation
37.165,266.569481,8,20240725,conversation
37.17,266.521151,8,20240725,conversation
37.175,266.459936,8,20240725,conversation
37.18,266.255519,8,20240725,conversation
37.185,266.023432,8,20240725,conversation
37.19,265.904931,8,20240725,conversation
37.195,265.782551,8,20240725,conversation
37.2,265.45205,8,20240725,conversation
37.205,264.905938,8,20240725,conversation
37.21,264.403771,8,20240725,conversation
37.215,264.059912,8,20240725,conversation
37.22,263.701918,8,20240725,conversation
37.225,263.219682,8,20240725,conversation
37.23,262.692701,8,20240725,conversation
37.235,262.061849,8,20240725,conversation
37.24,261.093557,8,20240725,conversation
37.245,259.685884,8,20240725,conversation
37.25,258.035999,8,20240725,conversation
37.255,256.246368,8,20240725,conversation
37.345,267.415325,8,20240725,conversation
37.35,269.132021,8,20240725,conversation
37.355,269.450325,8,20240725,conversation
37.36,268.543244,8,20240725,conversation
37.365,268.300026,8,20240725,conversation
37.37,269.350413,8,20240725,conversation
37.375,270.994214,8,20240725,conversation
37.38,272.863078,8,20240725,conversation
37.385,274.932422,8,20240725,conversation
37.39,276.877098,8,20240725,conversation
37.395,278.222667,8,20240725,conversation
37.4,279.030994,8,20240725,conversation
37.405,279.478144,8,20240725,conversation
37.41,279.523296,8,20240725,conversation
37.415,279.317842,8,20240725,conversation
37.42,279.181425,8,20240725,conversation
37.425,278.992835,8,20240725,conversation
37.43,278.532369,8,20240725,conversation
37.435,277.960725,8,20240725,conversation
37.44,277.537131,8,20240725,conversation
37.445,277.482479,8,20240725,conversation
37.45,277.172676,8,20240725,conversation
37.455,276.499575,8,20240725,conversation
37.46,276.451794,8,20240725,conversation
37.465,277.273817,8,20240725,conversation
37.47,277.974029,8,20240725,conversation
37.475,277.24141,8,20240725,conversation
37.48,275.265931,8,20240725,conversation
37.485,273.651293,8,20240725,conversation
37.49,274.267105,8,20240725,conversation
37.495,276.088073,8,20240725,conversation
37.5,277.48079,8,20240725,conversation
37.505,276.604954,8,20240725,conversation
37.51,274.780383,8,20240725,conversation
37.515,272.432376,8,20240725,conversation
37.52,269.526246,8,20240725,conversation
37.525,267.860388,8,20240725,conversation
37.53,267.500618,8,20240725,conversation
37.535,267.338067,8,20240725,conversation
37.54,266.737049,8,20240725,conversation
37.545,265.776534,8,20240725,conversation
37.55,266.312995,8,20240725,conversation
37.555,269.424611,8,20240725,conversation
37.56,274.15854,8,20240725,conversation
37.565,276.12372,8,20240725,conversation
37.57,276.458484,8,20240725,conversation
37.575,275.810058,8,20240725,conversation
37.58,274.030254,8,20240725,conversation
37.585,271.729566,8,20240725,conversation
37.59,269.895007,8,20240725,conversation
37.595,268.785332,8,20240725,conversation
37.6,268.623453,8,20240725,conversation
