time,f0,speaker,date,condition
71.18,220.641897,10,20240725,conversation
71.185,219.27649,10,20240725,conversation
71.19,216.052641,10,20240725,conversation
71.195,213.511038,10,20240725,conversation
71.2,215.416728,10,20240725,conversation
71.205,220.398662,10,20240725,conversation
71.31,244.945023,10,20240725,conversation
71.315,242.46278,10,20240725,conversation
71.32,242.271458,10,20240725,conversation
71.325,242.995709,10,20240725,conversation
71.33,243.735859,10,20240725,conversation
71.335,243.198706,10,20240725,conversation
71.34,237.698931,10,20240725,conversation
71.345,230.778422,10,20240725,conversation
71.35,231.608025,10,20240725,conversation
71.355,233.026769,10,20240725,conversation
71.36,232.373606,10,20240725,conversation
71.365,231.13028,10,20240725,conversation
71.37,230.413127,10,20240725,conversation
71.375,229.930488,10,20240725,conversation
71.38,228.949268,10,20240725,conversation
71.385,227.558744,10,20240725,conversation
71.39,226.851033,10,20240725,conversation
71.395,227.28826,10,20240725,conversation
71.4,228.389806,10,20240725,conversation
71.405,229.186184,10,20240725,conversation
71.41,229.273589,10,20240725,conversation
71.415,228.992384,10,20240725,conversation
71.42,228.577662,10,20240725,conversation
71.425,228.121313,10,20240725,conversation
71.43,227.179306,10,20240725,conversation
71.435,225.716407,10,20240725,conversation
71.44,224.293354,10,20240725,conversation
71.445,223.066514,10,20240725,conversation
71.45,222.526578,10,20240725,conversation
71.455,224.06721,10,20240725,conversation
71.46,226.254591,10,20240725,conversation
71.465,226.364685,10,20240725,conversation
71.47,225.919925,10,20240725,conversation
71.475,225.626567,10,20240725,conversation
71.48,225.627454,10,20240725,conversation
71.485,225.703074,10,20240725,conversation
71.49,229.93658,10,20240725,conversation
71.495,229.155324,10,20240725,conversation
71.5,228.633665,10,20240725,conversation
71.505,233.861563,10,20240725,conversation
71.51,233.208594,10,20240725,conversation
71.515,234.907615,10,20240725,conversation
71.52,235.035593,10,20240725,conversation
71.525,234.991292,10,20240725,conversation
71.53,234.960093,10,20240725,conversation
71.535,228.632102,10,20240725,conversation
71.54,228.781477,10,20240725,conversation
71.545,228.960666,10,20240725,conversation
71.55,265.664811,10,20240725,conversation
71.555,265.467753,10,20240725,conversation
71.56,261.770635,10,20240725,conversation
71.565,263.014677,10,20240725,conversation
71.57,212.707989,10,20240725,conversation
71.575,209.305819,10,20240725,conversation
71.58,207.954657,10,20240725,conversation
71.585,207.697139,10,20240725,conversation
71.59,207.271638,10,20240725,conversation
71.595,206.051359,10,20240725,conversation
71.6,204.383519,10,20240725,conversation
71.605,202.888554,10,20240725,conversation
71.61,201.849204,10,20240725,conversation
71.615,201.352319,10,20240725,conversation
71.62,201.31565,10,20240725,conversation
71.625,201.009501,10,20240725,conversation
71.63,199.383412,10,20240725,conversation
71.635,196.564138,10,20240725,conversation
71.64,194.337281,10,20240725,conversation
71.645,195.789072,10,20240725,conversation
71.65,198.900209,10,20240725,conversation
71.655,199.027263,10,20240725,conversation
71.66,197.011029,10,20240725,conversation
71.665,195.270715,10,20240725,conversation
71.67,194.585718,10,20240725,conversation
71.675,194.698294,10,20240725,conversation
71.68,194.768263,10,20240725,conversation
71.685,194.002077,10,20240725,conversation
71.69,192.734074,10,20240725,conversation
71.695,192.056629,10,20240725,conversation
71.7,191.646136,10,20240725,conversation
71.705,191.177015,10,20240725,conversation
71.71,190.97137,10,20240725,conversation
71.715,191.264544,10,20240725,conversation
71.72,192.245781,10,20240725,conversation
71.725,193.469535,10,20240725,conversation
71.73,193.838489,10,20240725,conversation
71.735,192.830133,10,20240725,conversation
71.74,191.430176,10,20240725,conversation
71.745,190.607323,10,20240725,conversation
71.75,190.301926,10,20240725,conversation
71.755,190.359818,10,20240725,conversation
71.76,190.540436,10,20240725,conversation
71.765,190.732621,10,20240725,conversation
71.77,191.34494,10,20240725,conversation
71.775,192.115919,10,20240725,conversation
71.78,192.755307,10,20240725,conversation
71.785,193.245799,10,20240725,conversation
71.79,193.349713,10,20240725,conversation
71.795,192.72806,10,20240725,conversation
71.8,191.388152,10,20240725,conversation
