time,f0,dt,df0,f0stab,speaker,date,condition,gender
0,133.4839854,0.004988662,-3325.642324,-3325.642324,6,20250515,conv,male
0.004988662,135.8172444,0.004988662,-3076.501164,-3076.501164,6,20250515,conv,male
0.009977324,135.0349946,0.004988662,-2603.514004,-2603.514004,6,20250515,conv,male
0.014965986,136.6040257,0.004988662,-1962.416074,-1962.416074,6,20250515,conv,male
0.019954649,137.3953647,0.004988662,-1232.462431,-1232.462431,6,20250515,conv,male
0.024943311,138.991822,0.004988662,-496.2264892,-496.2264892,6,20250515,conv,male
0.029931973,138.991822,0.004988662,177.9027429,-177.9027429,6,20250515,conv,male
0.034920635,138.991822,0.004988662,744.9070925,-744.9070925,6,20250515,conv,male
0.039909297,138.991822,0.004988662,1182.863878,-1182.863878,6,20250515,conv,male
0.044897959,140.6068292,0.004988662,1486.306494,-1486.306494,6,20250515,conv,male
0.049886621,141.4213562,0.004988662,1658.237781,-1658.237781,6,20250515,conv,male
0.054875283,143.0645932,0.004988662,1704.917208,-1704.917208,6,20250515,conv,male
0.059863946,144.7269237,0.004988662,1634.927032,-1634.927032,6,20250515,conv,male
0.064852608,145.5653183,0.004988662,1461.422256,-1461.422256,6,20250515,conv,male
0.06984127,146.4085696,0.004988662,1205.159275,-1205.159275,6,20250515,conv,male
0.074829932,146.4085696,0.004988662,896.1237759,-896.1237759,6,20250515,conv,male
0.079818594,145.5653183,0.004988662,572.7125596,-572.7125596,6,20250515,conv,male
0.084807256,146.4085696,0.004988662,278.5708935,-278.5708935,6,20250515,conv,male
0.089795918,145.5653183,0.004988662,57.77140721,-57.77140721,6,20250515,conv,male
0.09478458,144.7269237,0.004988662,-50.96648188,-50.96648188,6,20250515,conv,male
0.099773243,143.893358,0.004988662,-20.4730538,-20.4730538,6,20250515,conv,male
0.104761905,143.0645932,0.004988662,158.909751,-158.909751,6,20250515,conv,male
0.109750567,143.0645932,0.004988662,474.7283402,-474.7283402,6,20250515,conv,male
0.114739229,142.2406018,0.004988662,890.8274894,-890.8274894,6,20250515,conv,male
0.119727891,142.2406018,0.004988662,1350.416281,-1350.416281,6,20250515,conv,male
0.124716553,143.0645932,0.09478458,1784.49894,-1784.49894,6,20250515,conv,male
0.219501134,149.8307077,0.004988662,2124.609484,-2124.609484,6,20250515,conv,male
0.224489796,149.8307077,0.004988662,2316.880361,-2316.880361,6,20250515,conv,male
0.229478458,152.4497023,0.004988662,2333.404743,-2333.404743,6,20250515,conv,male
0.23446712,155.1144762,0.004988662,2177.329062,-2177.329062,6,20250515,conv,male
0.239455782,154.2210825,0.004988662,1880.106079,-1880.106079,6,20250515,conv,male
0.244444444,154.2210825,0.004988662,1492.033726,-1492.033726,6,20250515,conv,male
0.249433107,154.2210825,0.004988662,1069.405562,-1069.405562,6,20250515,conv,male
0.254421769,153.3328345,0.004988662,662.3757514,-662.3757514,6,20250515,conv,male
0.259410431,153.3328345,0.004988662,306.7958143,-306.7958143,6,20250515,conv,male
0.264399093,153.3328345,0.004988662,21.37970729,-21.37970729,6,20250515,conv,male
0.269387755,153.3328345,0.004988662,-190.4439034,-190.4439034,6,20250515,conv,male
0.274376417,152.4497023,0.004988662,-335.9026203,-335.9026203,6,20250515,conv,male
0.279365079,152.4497023,0.004988662,-427.6022193,-427.6022193,6,20250515,conv,male
0.284353741,152.4497023,0.004988662,-479.1175704,-479.1175704,6,20250515,conv,male
0.289342404,151.5716567,0.004988662,-502.0714947,-502.0714947,6,20250515,conv,male
0.294331066,151.5716567,0.004988662,-504.6354982,-504.6354982,6,20250515,conv,male
0.299319728,151.5716567,0.004988662,-491.1343424,-491.1343424,6,20250515,conv,male
0.30430839,151.5716567,0.004988662,-462.5091745,-462.5091745,6,20250515,conv,male
0.309297052,151.5716567,0.004988662,-417.5135579,-417.5135579,6,20250515,conv,male
0.314285714,150.6986681,0.004988662,-354.4691828,-354.4691828,6,20250515,conv,male
0.319274376,149.8307077,0.004988662,-273.195826,-273.195826,6,20250515,conv,male
0.324263039,149.8307077,0.004988662,-176.5450034,-176.5450034,6,20250515,conv,male
0.329251701,150.6986681,0.004988662,-71.01596213,-71.01596213,6,20250515,conv,male
0.334240363,150.6986681,0.004988662,33.74450002,-33.74450002,6,20250515,conv,male
0.339229025,150.6986681,0.004988662,126.3335033,-126.3335033,6,20250515,conv,male
0.344217687,150.6986681,0.004988662,195.3811177,-195.3811177,6,20250515,conv,male
0.349206349,151.5716567,0.004988662,231.2676029,-231.2676029,6,20250515,conv,male
0.354195011,151.5716567,0.004988662,227.533898,-227.533898,6,20250515,conv,male
0.359183673,151.5716567,0.004988662,181.9642646,-181.9642646,6,20250515,conv,male
0.364172336,151.5716567,0.009977324,97.32752475,-97.32752475,6,20250515,conv,male
0.37414966,152.4497023,0.004988662,-18.41718763,-18.41718763,6,20250515,conv,male
0.379138322,153.3328345,0.004988662,-152.8006054,-152.8006054,6,20250515,conv,male
0.384126984,151.5716567,0.004988662,-290.6534076,-290.6534076,6,20250515,conv,male
0.389115646,150.6986681,0.004988662,-416.8669594,-416.8669594,6,20250515,conv,male
0.394104308,150.6986681,0.004988662,-519.3976122,-519.3976122,6,20250515,conv,male
0.399092971,149.8307077,0.004988662,-591.5230572,-591.5230572,6,20250515,conv,male
0.404081633,149.8307077,0.004988662,-632.5609498,-632.5609498,6,20250515,conv,male
0.409070295,149.8307077,0.004988662,-646.8870689,-646.8870689,6,20250515,conv,male
0.414058957,149.8307077,0.004988662,-641.8050781,-641.8050781,6,20250515,conv,male
0.419047619,148.9677463,0.004988662,-625.226779,-625.226779,6,20250515,conv,male
0.424036281,148.9677463,0.004988662,-604.0291062,-604.0291062,6,20250515,conv,male
0.429024943,148.9677463,0.004988662,-583.4870403,-583.4870403,6,20250515,conv,male
0.434013605,148.1097552,0.004988662,-567.6734502,-567.6734502,6,20250515,conv,male
0.439002268,148.1097552,0.004988662,-560.4652849,-560.4652849,6,20250515,conv,male
0.44399093,148.1097552,0.004988662,-566.8559911,-566.8559911,6,20250515,conv,male
0.448979592,148.1097552,0.004988662,-594.4272217,-594.4272217,6,20250515,conv,male
0.453968254,148.1097552,0.004988662,-654.7597147,-654.7597147,6,20250515,conv,male
0.458956916,147.2567058,0.004988662,-764.1284265,-764.1284265,6,20250515,conv,male
0.463945578,147.2567058,0.004988662,-942.2894456,-942.2894456,6,20250515,conv,male
0.46893424,146.4085696,0.049886621,-1208.123705,-1208.123705,6,20250515,conv,male
0.518820862,145.5653183,0.004988662,-1571.906089,-1571.906089,6,20250515,conv,male
0.523809524,147.2567058,0.004988662,-2025.980446,-2025.980446,6,20250515,conv,male
0.528798186,147.2567058,0.004988662,-2537.715956,-2537.715956,6,20250515,conv,male
0.533786848,148.1097552,0.004988662,-3049.311771,-3049.311771,6,20250515,conv,male
0.53877551,148.9677463,0.074829932,-3487.200289,-3487.200289,6,20250515,conv,male
0.613605442,132.7151742,0.004988662,-3779.752725,-3779.752725,6,20250515,conv,male
0.618594104,132.7151742,0.004988662,-3877.604582,-3877.604582,6,20250515,conv,male
0.623582766,131.9507911,0.004988662,-3768.745214,-3768.745214,6,20250515,conv,male
0.628571429,131.9507911,0.004988662,-3482.121328,-3482.121328,6,20250515,conv,male
0.633560091,131.9507911,0.004988662,-3078.296536,-3078.296536,6,20250515,conv,male
0.638548753,131.9507911,0.004988662,-2631.181717,-2631.181717,6,20250515,conv,male
0.643537415,131.1908104,0.004988662,-2208.147179,-2208.147179,6,20250515,conv,male
0.648526077,131.1908104,0.004988662,-1855.498514,-1855.498514,6,20250515,conv,male
0.653514739,130.435207,0.004988662,-1593.015202,-1593.015202,6,20250515,conv,male
0.658503401,130.435207,0.004988662,-1417.100735,-1417.100735,6,20250515,conv,male
0.663492063,129.6839555,0.004988662,-1309.14185,-1309.14185,6,20250515,conv,male
0.668480726,128.9370308,0.004988662,-1244.873643,-1244.873643,6,20250515,conv,male
0.673469388,128.1944082,0.004988662,-1201.574354,-1201.574354,6,20250515,conv,male
0.67845805,128.1944082,0.004988662,-1161.756067,-1161.756067,6,20250515,conv,male
0.683446712,127.4560627,0.004988662,-1113.696991,-1113.696991,6,20250515,conv,male
0.688435374,127.4560627,0.004988662,-1050.133272,-1050.133272,6,20250515,conv,male
0.693424036,127.4560627,0.049886621,-966.6008271,-966.6008271,6,20250515,conv,male
0.743310658,125.992105,0.004988662,-860.4840122,-860.4840122,6,20250515,conv,male
0.74829932,125.992105,0.004988662,-731.1058742,-731.1058742,6,20250515,conv,male
0.753287982,125.992105,0.004988662,-580.5198105,-580.5198105,6,20250515,conv,male
0.758276644,125.2664439,0.004988662,-414.2964482,-414.2964482,6,20250515,conv,male
0.763265306,125.2664439,0.004988662,-241.645878,-241.645878,6,20250515,conv,male
0.768253968,125.992105,0.004988662,-74.58251317,-74.58251317,6,20250515,conv,male
0.77324263,125.992105,0.004988662,73.70388911,-73.70388911,6,20250515,conv,male
0.778231293,125.992105,0.004988662,190.8031999,-190.8031999,6,20250515,conv,male
0.783219955,126.7219698,0.004988662,266.8650296,-266.8650296,6,20250515,conv,male
0.788208617,126.7219698,0.004988662,295.8895513,-295.8895513,6,20250515,conv,male
0.793197279,126.7219698,0.004988662,276.4532329,-276.4532329,6,20250515,conv,male
0.798185941,127.4560627,0.004988662,211.9258452,-211.9258452,6,20250515,conv,male
0.803174603,127.4560627,0.004988662,110.2154019,-110.2154019,6,20250515,conv,male
0.808163265,127.4560627,0.004988662,-17.01178481,-17.01178481,6,20250515,conv,male
0.813151927,127.4560627,0.004988662,-155.7043294,-155.7043294,6,20250515,conv,male
0.81814059,126.7219698,0.004988662,-291.3162471,-291.3162471,6,20250515,conv,male
0.823129252,126.7219698,0.004988662,-410.8737507,-410.8737507,6,20250515,conv,male
0.828117914,125.992105,0.004988662,-504.6490379,-504.6490379,6,20250515,conv,male
0.833106576,125.992105,0.004988662,-566.8654664,-566.8654664,6,20250515,conv,male
0.838095238,125.2664439,0.004988662,-595.1723858,-595.1723858,6,20250515,conv,male
0.8430839,125.2664439,0.004988662,-589.1861684,-589.1861684,6,20250515,conv,male
0.848072562,125.2664439,0.004988662,-548.9401445,-548.9401445,6,20250515,conv,male
0.853061224,125.2664439,0.004988662,-474.2813757,-474.2813757,6,20250515,conv,male
0.858049887,125.2664439,0.004988662,-365.8638999,-365.8638999,6,20250515,conv,male
0.863038549,124.5449622,0.004988662,-227.4873552,-227.4873552,6,20250515,conv,male
0.868027211,123.1144413,0.004988662,-68.54551733,-68.54551733,6,20250515,conv,male
0.873015873,123.1144413,0.004988662,95.1016374,-95.1016374,6,20250515,conv,male
0.878004535,124.5449622,0.004988662,243.0193892,-243.0193892,6,20250515,conv,male
0.882993197,125.992105,0.004988662,354.7060695,-354.7060695,6,20250515,conv,male
0.887981859,125.992105,0.004988662,415.0812373,-415.0812373,6,20250515,conv,male
0.892970522,127.4560627,0.004988662,418.5416442,-418.5416442,6,20250515,conv,male
0.897959184,125.992105,0.004988662,369.6042896,-369.6042896,6,20250515,conv,male
0.902947846,125.992105,0.004988662,279.5842269,-279.5842269,6,20250515,conv,male
