time,f0,dt,df0,f0stab,speaker,date,condition,gender
0.049886621,118.2357786,0.004988662,-3632.317517,-3632.317517,1,20250515,conv,male
0.054875283,117.5547906,0.004988662,-2937.413009,-2937.413009,1,20250515,conv,male
0.059863946,118.2357786,0.004988662,-1800.632252,-1800.632252,1,20250515,conv,male
0.064852608,117.5547906,0.004988662,-334.7689055,-334.7689055,1,20250515,conv,male
0.06984127,117.5547906,0.004988662,1268.184347,-1268.184347,1,20250515,conv,male
0.074829932,116.8777249,0.334240363,2780.514399,-2780.514399,1,20250515,conv,male
0.409070295,135.8172444,0.004988662,3993.272201,-3993.272201,1,20250515,conv,male
0.414058957,139.7969934,0.004988662,4764.559108,-4764.559108,1,20250515,conv,male
0.419047619,139.7969934,0.004988662,5046.724835,-5046.724835,1,20250515,conv,male
0.424036281,139.7969934,0.004988662,4885.520167,-4885.520167,1,20250515,conv,male
0.429024943,140.6068292,0.004988662,4394.465836,-4394.465836,1,20250515,conv,male
0.434013605,140.6068292,0.004988662,3715.877956,-3715.877956,1,20250515,conv,male
0.439002268,140.6068292,0.004988662,2982.884201,-2982.884201,1,20250515,conv,male
0.44399093,141.4213562,0.004988662,2293.757817,-2293.757817,1,20250515,conv,male
0.448979592,142.2406018,0.004988662,1703.12786,-1703.12786,1,20250515,conv,male
0.453968254,142.2406018,0.004988662,1227.625556,-1227.625556,1,20250515,conv,male
0.458956916,143.0645932,0.004988662,859.268844,-859.268844,1,20250515,conv,male
0.463945578,143.0645932,0.004988662,579.4331756,-579.4331756,1,20250515,conv,male
0.46893424,142.2406018,0.004988662,368.6948901,-368.6948901,1,20250515,conv,male
0.473922902,142.2406018,0.004988662,211.2338777,-211.2338777,1,20250515,conv,male
0.478911565,142.2406018,0.004988662,95.10825916,-95.10825916,1,20250515,conv,male
0.483900227,142.2406018,0.004988662,10.75337232,-10.75337232,1,20250515,conv,male
0.488888889,142.2406018,0.004988662,-50.32562032,-50.32562032,1,20250515,conv,male
0.493877551,142.2406018,0.004988662,-95.79122122,-95.79122122,1,20250515,conv,male
0.498866213,142.2406018,0.004988662,-131.8220514,-131.8220514,1,20250515,conv,male
0.503854875,142.2406018,0.004988662,-162.3276995,-162.3276995,1,20250515,conv,male
0.508843537,142.2406018,0.004988662,-188.7981015,-188.7981015,1,20250515,conv,male
0.5138322,142.2406018,0.004988662,-211.1777975,-211.1777975,1,20250515,conv,male
0.518820862,141.4213562,0.004988662,-229.6382268,-229.6382268,1,20250515,conv,male
0.523809524,141.4213562,0.004988662,-246.6659804,-246.6659804,1,20250515,conv,male
0.528798186,141.4213562,0.004988662,-268.6122275,-268.6122275,1,20250515,conv,male
0.533786848,141.4213562,0.004988662,-305.8188218,-305.8188218,1,20250515,conv,male
0.53877551,141.4213562,0.004988662,-370.7067579,-370.7067579,1,20250515,conv,male
0.543764172,141.4213562,0.004988662,-473.8245422,-473.8245422,1,20250515,conv,male
0.548752834,140.6068292,0.004988662,-618.7467441,-618.7467441,1,20250515,conv,male
0.553741497,141.4213562,0.004988662,-797.6095646,-797.6095646,1,20250515,conv,male
0.558730159,143.0645932,0.004988662,-989.4713256,-989.4713256,1,20250515,conv,male
0.563718821,143.893358,0.004988662,-1163.113381,-1163.113381,1,20250515,conv,male
0.568707483,136.6040257,0.004988662,-1284.279773,-1284.279773,1,20250515,conv,male
0.573696145,136.6040257,0.004988662,-1325.289279,-1325.289279,1,20250515,conv,male
0.578684807,135.8172444,0.004988662,-1273.51844,-1273.51844,1,20250515,conv,male
0.583673469,135.8172444,0.004988662,-1135.378725,-1135.378725,1,20250515,conv,male
0.588662132,135.8172444,0.004988662,-934.2087628,-934.2087628,1,20250515,conv,male
0.593650794,136.6040257,0.004988662,-703.0952355,-703.0952355,1,20250515,conv,male
0.598639456,136.6040257,0.004988662,-475.6580008,-475.6580008,1,20250515,conv,male
0.603628118,136.6040257,0.004988662,-278.2857899,-278.2857899,1,20250515,conv,male
0.60861678,136.6040257,0.004988662,-126.1370448,-126.1370448,1,20250515,conv,male
0.613605442,136.6040257,0.004988662,-23.25564412,-23.25564412,1,20250515,conv,male
0.618594104,136.6040257,0.004988662,34.50270129,-34.50270129,1,20250515,conv,male
0.623582766,136.6040257,0.004988662,55.67285989,-55.67285989,1,20250515,conv,male
0.628571429,137.3953647,0.004988662,50.05734227,-50.05734227,1,20250515,conv,male
0.633560091,136.6040257,0.004988662,26.91599625,-26.91599625,1,20250515,conv,male
0.638548753,137.3953647,0.004988662,-5.70241817,-5.70241817,1,20250515,conv,male
0.643537415,136.6040257,0.004988662,-41.01943909,-41.01943909,1,20250515,conv,male
0.648526077,136.6040257,0.004988662,-73.44639886,-73.44639886,1,20250515,conv,male
0.653514739,136.6040257,0.004988662,-98.59167809,-98.59167809,1,20250515,conv,male
0.658503401,136.6040257,0.004988662,-113.3975912,-113.3975912,1,20250515,conv,male
0.663492063,136.6040257,0.004988662,-116.3908859,-116.3908859,1,20250515,conv,male
0.668480726,136.6040257,0.004988662,-108.0219917,-108.0219917,1,20250515,conv,male
0.673469388,136.6040257,0.004988662,-91.00647597,-91.00647597,1,20250515,conv,male
0.67845805,135.0349946,0.004988662,-70.46290228,-70.46290228,1,20250515,conv,male
0.683446712,136.6040257,0.004988662,-53.56286435,-53.56286435,1,20250515,conv,male
0.688435374,136.6040257,0.004988662,-48.479637,-48.479637,1,20250515,conv,male
0.693424036,136.6040257,0.004988662,-62.65596149,-62.65596149,1,20250515,conv,male
0.698412698,136.6040257,0.004988662,-100.7133701,-100.7133701,1,20250515,conv,male
0.703401361,136.6040257,0.004988662,-162.5607242,-162.5607242,1,20250515,conv,male
0.708390023,136.6040257,0.004988662,-242.3347269,-242.3347269,1,20250515,conv,male
0.713378685,136.6040257,0.004988662,-328.6858669,-328.6858669,1,20250515,conv,male
0.718367347,136.6040257,0.004988662,-406.6108577,-406.6108577,1,20250515,conv,male
0.723356009,136.6040257,0.004988662,-460.55966,-460.55966,1,20250515,conv,male
0.728344671,134.2572503,0.004988662,-478.0303004,-478.0303004,1,20250515,conv,male
0.733333333,134.2572503,0.004988662,-452.5351254,-452.5351254,1,20250515,conv,male
0.738321995,134.2572503,0.004988662,-384.9268085,-384.9268085,1,20250515,conv,male
0.743310658,134.2572503,0.004988662,-282.6874253,-282.6874253,1,20250515,conv,male
0.74829932,135.0349946,0.004988662,-157.6717718,-157.6717718,1,20250515,conv,male
0.753287982,135.0349946,0.004988662,-23.48012053,-23.48012053,1,20250515,conv,male
0.758276644,135.0349946,0.004988662,106.3058009,-106.3058009,1,20250515,conv,male
0.763265306,134.2572503,0.004988662,218.4172235,-218.4172235,1,20250515,conv,male
0.768253968,135.0349946,0.004988662,299.0565835,-299.0565835,1,20250515,conv,male
0.77324263,134.2572503,0.004988662,332.9505537,-332.9505537,1,20250515,conv,male
0.778231293,136.6040257,0.004988662,303.4200602,-303.4200602,1,20250515,conv,male
0.783219955,136.6040257,0.004988662,194.1183615,-194.1183615,1,20250515,conv,male
0.788208617,136.6040257,0.004988662,-7.600070543,-7.600070543,1,20250515,conv,male
0.793197279,136.6040257,0.004988662,-306.2855455,-306.2855455,1,20250515,conv,male
0.798185941,136.6040257,0.004988662,-693.921728,-693.921728,1,20250515,conv,male
0.803174603,137.3953647,0.004988662,-1146.523372,-1146.523372,1,20250515,conv,male
0.808163265,135.8172444,0.004988662,-1623.048699,-1623.048699,1,20250515,conv,male
0.813151927,135.8172444,0.004988662,-2067.725325,-2067.725325,1,20250515,conv,male
0.81814059,135.0349946,0.004988662,-2416.282866,-2416.282866,1,20250515,conv,male
0.823129252,129.6839555,0.004988662,-2605.528008,-2605.528008,1,20250515,conv,male
0.828117914,127.4560627,0.004988662,-2584.571085,-2584.571085,1,20250515,conv,male
0.833106576,125.992105,0.004988662,-2325.368688,-2325.368688,1,20250515,conv,male
0.838095238,125.992105,0.004988662,-1830.375513,-1830.375513,1,20250515,conv,male
0.8430839,125.2664439,0.004988662,-1135.776817,-1135.776817,1,20250515,conv,male
0.848072562,124.5449622,0.004988662,-309.4810746,-309.4810746,1,20250515,conv,male
0.853061224,124.5449622,0.004988662,556.4884218,-556.4884218,1,20250515,conv,male
0.858049887,124.5449622,0.004988662,1359.068715,-1359.068715,1,20250515,conv,male
0.863038549,124.5449622,0.583673469,2001.473809,-2001.473809,1,20250515,conv,male
1.446712018,137.3953647,0.004988662,2411.731301,-2411.731301,1,20250515,conv,male
1.45170068,136.6040257,0.004988662,2557.718146,-2557.718146,1,20250515,conv,male
1.456689342,135.8172444,0.004988662,2453.718581,-2453.718581,1,20250515,conv,male
1.461678005,137.3953647,0.004988662,2155.571857,-2155.571857,1,20250515,conv,male
1.466666667,135.8172444,0.024943311,1745.324188,-1745.324188,1,20250515,conv,male
1.491609977,135.8172444,0.004988662,1310.184372,-1310.184372,1,20250515,conv,male
1.496598639,135.0349946,0.004988662,922.5390047,-922.5390047,1,20250515,conv,male
1.501587302,134.2572503,0.004988662,626.8839956,-626.8839956,1,20250515,conv,male
1.506575964,135.0349946,0.004988662,436.401015,-436.401015,1,20250515,conv,male
1.511564626,135.0349946,0.004988662,338.2208935,-338.2208935,1,20250515,conv,male
1.516553288,135.8172444,0.004988662,303.8282488,-303.8282488,1,20250515,conv,male
1.52154195,135.8172444,0.004988662,300.3699282,-300.3699282,1,20250515,conv,male
1.526530612,135.8172444,0.004988662,299.5927913,-299.5927913,1,20250515,conv,male
1.531519274,136.6040257,0.004988662,282.8790413,-282.8790413,1,20250515,conv,male
1.536507937,136.6040257,0.004988662,242.459518,-242.459518,1,20250515,conv,male
1.541496599,136.6040257,0.004988662,179.8398793,-179.8398793,1,20250515,conv,male
1.546485261,136.6040257,0.004988662,102.7167272,-102.7167272,1,20250515,conv,male
1.551473923,136.6040257,0.004988662,21.45119129,-21.45119129,1,20250515,conv,male
1.556462585,136.6040257,0.004988662,-54.16977982,-54.16977982,1,20250515,conv,male
1.561451247,135.8172444,0.004988662,-117.4162828,-117.4162828,1,20250515,conv,male
1.566439909,135.8172444,0.004988662,-166.0355594,-166.0355594,1,20250515,conv,male
1.571428571,135.8172444,0.004988662,-202.4512995,-202.4512995,1,20250515,conv,male
1.576417234,135.8172444,0.004988662,-232.8073447,-232.8073447,1,20250515,conv,male
1.581405896,135.8172444,0.004988662,-265.2164962,-265.2164962,1,20250515,conv,male
1.586394558,135.8172444,0.004988662,-307.8327491,-307.8327491,1,20250515,conv,male
1.59138322,135.8172444,0.004988662,-367.4242938,-367.4242938,1,20250515,conv,male
