time,f0,dt,df0,f0stab,speaker,date,condition,gender
0.149659864,145.5653183,0.004988662,-1707.131604,-1707.131604,7,20250515,sing,male
0.154648526,146.4085696,0.004988662,-1633.202078,-1633.202078,7,20250515,sing,male
0.159637188,146.4085696,0.004988662,-1425.516457,-1425.516457,7,20250515,sing,male
0.16462585,145.5653183,0.004988662,-1108.766098,-1108.766098,7,20250515,sing,male
0.169614512,146.4085696,0.004988662,-725.3753493,-725.3753493,7,20250515,sing,male
0.174603175,146.4085696,0.004988662,-325.5058102,-325.5058102,7,20250515,sing,male
0.179591837,147.2567058,0.004988662,43.91651171,-43.91651171,7,20250515,sing,male
0.184580499,148.1097552,0.004988662,347.8065946,-347.8065946,7,20250515,sing,male
0.189569161,148.9677463,0.004988662,567.1829993,-567.1829993,7,20250515,sing,male
0.194557823,148.9677463,0.004988662,698.9245309,-698.9245309,7,20250515,sing,male
0.199546485,149.8307077,0.004988662,752.2800925,-752.2800925,7,20250515,sing,male
0.204535147,149.8307077,0.004988662,743.983876,-743.983876,7,20250515,sing,male
0.20952381,149.8307077,0.004988662,693.6209623,-693.6209623,7,20250515,sing,male
0.214512472,150.6986681,0.004988662,620.20862,-620.20862,7,20250515,sing,male
0.219501134,150.6986681,0.004988662,540.2011632,-540.2011632,7,20250515,sing,male
0.224489796,150.6986681,0.004988662,466.5905546,-466.5905546,7,20250515,sing,male
0.229478458,150.6986681,0.004988662,408.5925405,-408.5925405,7,20250515,sing,male
0.23446712,150.6986681,0.004988662,371.5391524,-371.5391524,7,20250515,sing,male
0.239455782,150.6986681,0.004988662,356.8791404,-356.8791404,7,20250515,sing,male
0.244444444,150.6986681,0.004988662,362.4197751,-362.4197751,7,20250515,sing,male
0.249433107,150.6986681,0.004988662,382.9915664,-382.9915664,7,20250515,sing,male
0.254421769,151.5716567,0.004988662,411.5739592,-411.5739592,7,20250515,sing,male
0.259410431,151.5716567,0.004988662,440.6944955,-440.6944955,7,20250515,sing,male
0.264399093,151.5716567,0.004988662,463.7584158,-463.7584158,7,20250515,sing,male
0.269387755,152.4497023,0.004988662,475.9805294,-475.9805294,7,20250515,sing,male
0.274376417,152.4497023,0.004988662,474.7674354,-474.7674354,7,20250515,sing,male
0.279365079,152.4497023,0.004988662,459.6288997,-459.6288997,7,20250515,sing,male
0.284353741,152.4497023,0.004988662,431.8477414,-431.8477414,7,20250515,sing,male
0.289342404,153.3328345,0.004988662,394.1294798,-394.1294798,7,20250515,sing,male
0.294331066,153.3328345,0.004988662,350.3119468,-350.3119468,7,20250515,sing,male
0.299319728,153.3328345,0.004988662,305.0481477,-305.0481477,7,20250515,sing,male
0.30430839,153.3328345,0.004988662,263.3031737,-263.3031737,7,20250515,sing,male
0.309297052,153.3328345,0.004988662,229.5816739,-229.5816739,7,20250515,sing,male
0.314285714,153.3328345,0.004988662,206.9841731,-206.9841731,7,20250515,sing,male
0.319274376,153.3328345,0.004988662,196.3691541,-196.3691541,7,20250515,sing,male
0.324263039,153.3328345,0.004988662,195.9618602,-195.9618602,7,20250515,sing,male
0.329251701,153.3328345,0.004988662,201.6472715,-201.6472715,7,20250515,sing,male
0.334240363,153.3328345,0.004988662,207.9445917,-207.9445917,7,20250515,sing,male
0.339229025,154.2210825,0.004988662,209.3857461,-209.3857461,7,20250515,sing,male
0.344217687,154.2210825,0.004988662,201.8393354,-201.8393354,7,20250515,sing,male
0.349206349,154.2210825,0.004988662,183.3308106,-183.3308106,7,20250515,sing,male
0.354195011,154.2210825,0.004988662,154.1203495,-154.1203495,7,20250515,sing,male
0.359183673,154.2210825,0.004988662,116.1206195,-116.1206195,7,20250515,sing,male
0.364172336,154.2210825,0.004988662,72.01175655,-72.01175655,7,20250515,sing,male
0.369160998,154.2210825,0.004988662,24.50123531,-24.50123531,7,20250515,sing,male
0.37414966,154.2210825,0.004988662,-23.96145627,-23.96145627,7,20250515,sing,male
0.379138322,154.2210825,0.004988662,-70.99201616,-70.99201616,7,20250515,sing,male
0.384126984,154.2210825,0.004988662,-113.8539474,-113.8539474,7,20250515,sing,male
0.389115646,154.2210825,0.004988662,-149.1881416,-149.1881416,7,20250515,sing,male
0.394104308,154.2210825,0.004988662,-173.1630459,-173.1630459,7,20250515,sing,male
0.399092971,153.3328345,0.004988662,-182.0707319,-182.0707319,7,20250515,sing,male
0.404081633,153.3328345,0.004988662,-173.1441029,-173.1441029,7,20250515,sing,male
0.409070295,153.3328345,0.004988662,-145.2616612,-145.2616612,7,20250515,sing,male
0.414058957,153.3328345,0.004988662,-99.28955331,-99.28955331,7,20250515,sing,male
0.419047619,153.3328345,0.004988662,-38.01485828,-38.01485828,7,20250515,sing,male
