time,f0,language,date,speaker,condition
0.03492063492063492,209.4588245641254,Japanese,20250515,4,conv
0.039909297052154194,209.4588245641254,Japanese,20250515,4,conv
0.044897959183673466,209.4588245641254,Japanese,20250515,4,conv
0.049886621315192746,209.4588245641254,Japanese,20250515,4,conv
0.05487528344671202,209.4588245641254,Japanese,20250515,4,conv
0.05986394557823129,209.4588245641254,Japanese,20250515,4,conv
0.06485260770975057,210.67220719096719,Japanese,20250515,4,conv
0.06984126984126984,210.67220719096719,Japanese,20250515,4,conv
0.07482993197278912,210.67220719096719,Japanese,20250515,4,conv
0.07981859410430839,210.67220719096719,Japanese,20250515,4,conv
0.08480725623582766,210.67220719096719,Japanese,20250515,4,conv
0.08979591836734693,210.67220719096719,Japanese,20250515,4,conv
0.09478458049886622,210.67220719096719,Japanese,20250515,4,conv
0.09977324263038549,210.67220719096719,Japanese,20250515,4,conv
0.10476190476190476,210.67220719096719,Japanese,20250515,4,conv
0.10975056689342404,210.67220719096719,Japanese,20250515,4,conv
0.11473922902494331,209.4588245641254,Japanese,20250515,4,conv
0.11972789115646258,209.4588245641254,Japanese,20250515,4,conv
0.12471655328798185,209.4588245641254,Japanese,20250515,4,conv
0.12970521541950114,209.4588245641254,Japanese,20250515,4,conv
0.1346938775510204,209.4588245641254,Japanese,20250515,4,conv
0.13968253968253969,209.4588245641254,Japanese,20250515,4,conv
0.14467120181405896,209.4588245641254,Japanese,20250515,4,conv
0.14965986394557823,209.4588245641254,Japanese,20250515,4,conv
0.1546485260770975,210.67220719096719,Japanese,20250515,4,conv
0.15963718820861678,210.67220719096719,Japanese,20250515,4,conv
0.16462585034013605,211.89261887185907,Japanese,20250515,4,conv
0.16961451247165532,211.89261887185907,Japanese,20250515,4,conv
0.1746031746031746,213.12010032569688,Japanese,20250515,4,conv
0.17959183673469387,213.12010032569688,Japanese,20250515,4,conv
0.18458049886621314,213.12010032569688,Japanese,20250515,4,conv
0.18956916099773244,213.12010032569688,Japanese,20250515,4,conv
0.1945578231292517,213.12010032569688,Japanese,20250515,4,conv
0.19954648526077098,213.12010032569688,Japanese,20250515,4,conv
0.20453514739229026,211.89261887185907,Japanese,20250515,4,conv
0.20952380952380953,211.89261887185907,Japanese,20250515,4,conv
0.2145124716553288,211.89261887185907,Japanese,20250515,4,conv
0.21950113378684807,213.12010032569688,Japanese,20250515,4,conv
0.22448979591836735,213.12010032569688,Japanese,20250515,4,conv
0.22947845804988662,213.12010032569688,Japanese,20250515,4,conv
0.2344671201814059,213.12010032569688,Japanese,20250515,4,conv
0.23945578231292516,213.12010032569688,Japanese,20250515,4,conv
0.24444444444444444,213.12010032569688,Japanese,20250515,4,conv
0.2494331065759637,214.35469250725862,Japanese,20250515,4,conv
0.254421768707483,219.36499593892518,Japanese,20250515,4,conv
0.2594104308390023,215.59643660857103,Japanese,20250515,4,conv
0.26439909297052155,213.12010032569688,Japanese,20250515,4,conv
0.2693877551020408,219.36499593892518,Japanese,20250515,4,conv
0.2743764172335601,219.36499593892518,Japanese,20250515,4,conv
0.2943310657596372,235.10958125672175,Japanese,20250515,4,conv
0.29931972789115646,233.75544971224912,Japanese,20250515,4,conv
0.30430839002267573,235.10958125672175,Japanese,20250515,4,conv
0.309297052154195,235.10958125672175,Japanese,20250515,4,conv
0.3142857142857143,236.47155720542963,Japanese,20250515,4,conv
0.31927437641723355,237.8414230005442,Japanese,20250515,4,conv
0.3242630385487528,236.47155720542963,Japanese,20250515,4,conv
0.3292517006802721,236.47155720542963,Japanese,20250515,4,conv
0.33424036281179137,235.10958125672175,Japanese,20250515,4,conv
0.33922902494331064,235.10958125672175,Japanese,20250515,4,conv
0.3442176870748299,235.10958125672175,Japanese,20250515,4,conv
0.3492063492063492,235.10958125672175,Japanese,20250515,4,conv
0.35419501133786846,233.75544971224912,Japanese,20250515,4,conv
0.35918367346938773,232.40911739156792,Japanese,20250515,4,conv
0.364172335600907,231.07053937445463,Japanese,20250515,4,conv
0.3691609977324263,229.73967099940702,Japanese,20250515,4,conv
0.3741496598639456,228.41646786215435,Japanese,20250515,4,conv
0.3791383219954649,228.41646786215435,Japanese,20250515,4,conv
0.38412698412698415,227.10088581417543,Japanese,20250515,4,conv
0.3891156462585034,227.10088581417543,Japanese,20250515,4,conv
0.3941043083900227,227.10088581417543,Japanese,20250515,4,conv
0.39909297052154197,227.10088581417543,Japanese,20250515,4,conv
0.40408163265306124,227.10088581417543,Japanese,20250515,4,conv
0.4090702947845805,229.73967099940702,Japanese,20250515,4,conv
0.4140589569160998,228.41646786215435,Japanese,20250515,4,conv
0.41904761904761906,228.41646786215435,Japanese,20250515,4,conv
0.42403628117913833,227.10088581417543,Japanese,20250515,4,conv
0.4290249433106576,223.1994285260446,Japanese,20250515,4,conv
0.4340136054421769,221.91389441356898,Japanese,20250515,4,conv
0.43900226757369615,223.1994285260446,Japanese,20250515,4,conv
0.4439909297052154,223.1994285260446,Japanese,20250515,4,conv
0.4489795918367347,223.1994285260446,Japanese,20250515,4,conv
0.45396825396825397,224.49240966187455,Japanese,20250515,4,conv
0.45895691609977324,225.79288096122622,Japanese,20250515,4,conv
0.4639455782312925,228.41646786215435,Japanese,20250515,4,conv
0.4689342403628118,229.73967099940702,Japanese,20250515,4,conv
0.47392290249433106,231.07053937445463,Japanese,20250515,4,conv
0.47891156462585033,232.40911739156792,Japanese,20250515,4,conv
0.4839002267573696,232.40911739156792,Japanese,20250515,4,conv
0.4888888888888889,233.75544971224912,Japanese,20250515,4,conv
0.49387755102040815,233.75544971224912,Japanese,20250515,4,conv
0.4988662131519274,233.75544971224912,Japanese,20250515,4,conv
0.5038548752834467,233.75544971224912,Japanese,20250515,4,conv
0.508843537414966,233.75544971224912,Japanese,20250515,4,conv
0.5138321995464853,233.75544971224912,Japanese,20250515,4,conv
0.5188208616780046,233.75544971224912,Japanese,20250515,4,conv
0.5238095238095238,232.40911739156792,Japanese,20250515,4,conv
0.5287981859410431,233.75544971224912,Japanese,20250515,4,conv
0.5337868480725624,233.75544971224912,Japanese,20250515,4,conv
0.5387755102040817,233.75544971224912,Japanese,20250515,4,conv
0.5437641723356009,233.75544971224912,Japanese,20250515,4,conv
0.5487528344671202,233.75544971224912,Japanese,20250515,4,conv
0.5537414965986395,233.75544971224912,Japanese,20250515,4,conv
0.5587301587301587,233.75544971224912,Japanese,20250515,4,conv
0.563718820861678,235.10958125672175,Japanese,20250515,4,conv
0.5687074829931973,236.47155720542963,Japanese,20250515,4,conv
0.5736961451247166,237.8414230005442,Japanese,20250515,4,conv
0.5786848072562358,239.21922434748075,Japanese,20250515,4,conv
0.5836734693877551,237.8414230005442,Japanese,20250515,4,conv
0.5886621315192744,239.21922434748075,Japanese,20250515,4,conv
0.5936507936507937,239.21922434748075,Japanese,20250515,4,conv
0.5986394557823129,240.60500721642333,Japanese,20250515,4,conv
0.6036281179138322,240.60500721642333,Japanese,20250515,4,conv
0.6086167800453515,240.60500721642333,Japanese,20250515,4,conv
0.6136054421768707,240.60500721642333,Japanese,20250515,4,conv
0.61859410430839,240.60500721642333,Japanese,20250515,4,conv
0.6235827664399093,240.60500721642333,Japanese,20250515,4,conv
0.6285714285714286,240.60500721642333,Japanese,20250515,4,conv
0.6335600907029478,239.21922434748075,Japanese,20250515,4,conv
0.6385487528344671,239.21922434748075,Japanese,20250515,4,conv
0.6435374149659864,237.8414230005442,Japanese,20250515,4,conv
0.6485260770975056,237.8414230005442,Japanese,20250515,4,conv
0.6535147392290249,237.8414230005442,Japanese,20250515,4,conv
0.6585034013605442,235.10958125672175,Japanese,20250515,4,conv
0.6634920634920635,235.10958125672175,Japanese,20250515,4,conv
0.6684807256235827,233.75544971224912,Japanese,20250515,4,conv
0.673469387755102,232.40911739156792,Japanese,20250515,4,conv
0.6784580498866213,231.07053937445463,Japanese,20250515,4,conv
0.6834467120181406,229.73967099940702,Japanese,20250515,4,conv
0.6884353741496598,228.41646786215435,Japanese,20250515,4,conv
0.6934240362811791,228.41646786215435,Japanese,20250515,4,conv
0.6984126984126984,227.10088581417543,Japanese,20250515,4,conv
0.7034013605442176,227.10088581417543,Japanese,20250515,4,conv
0.7083900226757369,228.41646786215435,Japanese,20250515,4,conv
0.7133786848072562,228.41646786215435,Japanese,20250515,4,conv
0.7183673469387755,228.41646786215435,Japanese,20250515,4,conv
0.7233560090702947,228.41646786215435,Japanese,20250515,4,conv
0.728344671201814,228.41646786215435,Japanese,20250515,4,conv
0.7333333333333333,228.41646786215435,Japanese,20250515,4,conv
0.7383219954648526,228.41646786215435,Japanese,20250515,4,conv
0.7433106575963719,228.41646786215435,Japanese,20250515,4,conv
0.7482993197278912,229.73967099940702,Japanese,20250515,4,conv
0.7532879818594105,228.41646786215435,Japanese,20250515,4,conv
0.7582766439909298,229.73967099940702,Japanese,20250515,4,conv
0.763265306122449,229.73967099940702,Japanese,20250515,4,conv
0.7682539682539683,228.41646786215435,Japanese,20250515,4,conv
0.7732426303854876,229.73967099940702,Japanese,20250515,4,conv
0.7782312925170068,228.41646786215435,Japanese,20250515,4,conv
0.7832199546485261,228.41646786215435,Japanese,20250515,4,conv
0.7882086167800454,228.41646786215435,Japanese,20250515,4,conv
0.7931972789115647,228.41646786215435,Japanese,20250515,4,conv
0.7981859410430839,228.41646786215435,Japanese,20250515,4,conv
0.8031746031746032,228.41646786215435,Japanese,20250515,4,conv
0.8081632653061225,227.10088581417543,Japanese,20250515,4,conv
0.8131519274376418,227.10088581417543,Japanese,20250515,4,conv
0.818140589569161,227.10088581417543,Japanese,20250515,4,conv
0.8231292517006803,227.10088581417543,Japanese,20250515,4,conv
0.8281179138321996,227.10088581417543,Japanese,20250515,4,conv
0.8331065759637188,227.10088581417543,Japanese,20250515,4,conv
0.8380952380952381,227.10088581417543,Japanese,20250515,4,conv
0.8430839002267574,225.79288096122622,Japanese,20250515,4,conv
0.873015873015873,223.1994285260446,Japanese,20250515,4,conv
0.8780045351473923,223.1994285260446,Japanese,20250515,4,conv
0.8829931972789116,221.91389441356898,Japanese,20250515,4,conv
0.8879818594104308,221.91389441356898,Japanese,20250515,4,conv
0.8929705215419501,220.63576443274928,Japanese,20250515,4,conv
0.8979591836734694,220.63576443274928,Japanese,20250515,4,conv
0.9029478458049887,220.63576443274928,Japanese,20250515,4,conv
0.9079365079365079,219.36499593892518,Japanese,20250515,4,conv
0.9129251700680272,218.10154653305153,Japanese,20250515,4,conv
0.9179138321995465,218.10154653305153,Japanese,20250515,4,conv
0.9229024943310657,218.10154653305153,Japanese,20250515,4,conv
0.927891156462585,218.10154653305153,Japanese,20250515,4,conv
0.9328798185941043,215.59643660857103,Japanese,20250515,4,conv
0.9378684807256236,214.35469250725862,Japanese,20250515,4,conv
0.9428571428571428,213.12010032569688,Japanese,20250515,4,conv
0.9478458049886621,213.12010032569688,Japanese,20250515,4,conv
0.9528344671201814,213.12010032569688,Japanese,20250515,4,conv
0.9578231292517007,211.89261887185907,Japanese,20250515,4,conv
0.9628117913832199,211.89261887185907,Japanese,20250515,4,conv
0.9678004535147392,211.89261887185907,Japanese,20250515,4,conv
0.9727891156462585,210.67220719096719,Japanese,20250515,4,conv
0.9777777777777777,210.67220719096719,Japanese,20250515,4,conv
0.982766439909297,210.67220719096719,Japanese,20250515,4,conv
0.9877551020408163,210.67220719096719,Japanese,20250515,4,conv
0.9927437641723356,210.67220719096719,Japanese,20250515,4,conv
0.9977324263038548,209.4588245641254,Japanese,20250515,4,conv
1.002721088435374,210.67220719096719,Japanese,20250515,4,conv
1.0077097505668935,209.4588245641254,Japanese,20250515,4,conv
1.0126984126984127,209.4588245641254,Japanese,20250515,4,conv
1.017687074829932,209.4588245641254,Japanese,20250515,4,conv
1.0226757369614512,209.4588245641254,Japanese,20250515,4,conv
1.0276643990929706,209.4588245641254,Japanese,20250515,4,conv
1.0326530612244897,209.4588245641254,Japanese,20250515,4,conv
1.0376417233560091,209.4588245641254,Japanese,20250515,4,conv
1.0426303854875283,209.4588245641254,Japanese,20250515,4,conv
1.0476190476190477,209.4588245641254,Japanese,20250515,4,conv
1.0526077097505668,209.4588245641254,Japanese,20250515,4,conv
1.0575963718820862,209.4588245641254,Japanese,20250515,4,conv
1.0625850340136054,210.67220719096719,Japanese,20250515,4,conv
1.0675736961451248,210.67220719096719,Japanese,20250515,4,conv
1.072562358276644,210.67220719096719,Japanese,20250515,4,conv
1.0775510204081633,210.67220719096719,Japanese,20250515,4,conv
1.0825396825396825,209.4588245641254,Japanese,20250515,4,conv
1.0875283446712019,209.4588245641254,Japanese,20250515,4,conv
1.092517006802721,208.25243050696125,Japanese,20250515,4,conv
1.0975056689342404,208.25243050696125,Japanese,20250515,4,conv
1.1024943310657596,209.4588245641254,Japanese,20250515,4,conv
1.107482993197279,209.4588245641254,Japanese,20250515,4,conv
1.112471655328798,208.25243050696125,Japanese,20250515,4,conv
1.1174603174603175,207.05298476827548,Japanese,20250515,4,conv
1.1224489795918366,208.25243050696125,Japanese,20250515,4,conv
1.127437641723356,210.67220719096719,Japanese,20250515,4,conv
1.1324263038548752,210.67220719096719,Japanese,20250515,4,conv
1.1374149659863946,210.67220719096719,Japanese,20250515,4,conv
1.1424036281179137,210.67220719096719,Japanese,20250515,4,conv
1.1473922902494331,209.4588245641254,Japanese,20250515,4,conv
1.1523809523809523,210.67220719096719,Japanese,20250515,4,conv
1.1573696145124717,213.12010032569688,Japanese,20250515,4,conv
1.1623582766439908,213.12010032569688,Japanese,20250515,4,conv
1.1673469387755102,213.12010032569688,Japanese,20250515,4,conv
1.1723356009070294,209.4588245641254,Japanese,20250515,4,conv
1.1773242630385488,207.05298476827548,Japanese,20250515,4,conv
1.182312925170068,205.86044732869837,Japanese,20250515,4,conv
1.1873015873015873,204.67477839935495,Japanese,20250515,4,conv
1.1922902494331067,204.67477839935495,Japanese,20250515,4,conv
1.1972789115646258,203.49593842053727,Japanese,20250515,4,conv
1.2022675736961452,204.67477839935495,Japanese,20250515,4,conv
1.2072562358276644,203.49593842053727,Japanese,20250515,4,conv
1.2122448979591838,205.86044732869837,Japanese,20250515,4,conv
1.217233560090703,205.86044732869837,Japanese,20250515,4,conv
1.2222222222222223,205.86044732869837,Japanese,20250515,4,conv
1.2272108843537415,203.49593842053727,Japanese,20250515,4,conv
1.2321995464852609,202.3238880603845,Japanese,20250515,4,conv
1.23718820861678,202.3238880603845,Japanese,20250515,4,conv
1.2421768707482994,201.15858821357068,Japanese,20250515,4,conv
1.2471655328798186,201.15858821357068,Japanese,20250515,4,conv
1.252154195011338,201.15858821357068,Japanese,20250515,4,conv
1.2571428571428571,200.0,Japanese,20250515,4,conv
1.2621315192743765,200.0,Japanese,20250515,4,conv
1.2671201814058957,200.0,Japanese,20250515,4,conv
1.272108843537415,198.8480847635095,Japanese,20250515,4,conv
1.2770975056689342,198.8480847635095,Japanese,20250515,4,conv
1.2820861678004536,198.8480847635095,Japanese,20250515,4,conv
1.2870748299319728,198.8480847635095,Japanese,20250515,4,conv
1.2920634920634921,197.70280407057922,Japanese,20250515,4,conv
1.2970521541950113,197.70280407057922,Japanese,20250515,4,conv
1.3020408163265307,197.70280407057922,Japanese,20250515,4,conv
1.3070294784580498,196.56411970905023,Japanese,20250515,4,conv
1.3120181405895692,196.56411970905023,Japanese,20250515,4,conv
1.3170068027210884,197.70280407057922,Japanese,20250515,4,conv
1.3219954648526078,197.70280407057922,Japanese,20250515,4,conv
1.326984126984127,197.70280407057922,Japanese,20250515,4,conv
1.3319727891156463,197.70280407057922,Japanese,20250515,4,conv
1.3369614512471655,197.70280407057922,Japanese,20250515,4,conv
1.3419501133786849,197.70280407057922,Japanese,20250515,4,conv
1.346938775510204,197.70280407057922,Japanese,20250515,4,conv
1.3519274376417234,198.8480847635095,Japanese,20250515,4,conv
1.3569160997732426,197.70280407057922,Japanese,20250515,4,conv
1.361904761904762,198.8480847635095,Japanese,20250515,4,conv
1.3668934240362811,198.8480847635095,Japanese,20250515,4,conv
1.3718820861678005,198.8480847635095,Japanese,20250515,4,conv
1.3768707482993197,198.8480847635095,Japanese,20250515,4,conv
1.381859410430839,197.70280407057922,Japanese,20250515,4,conv
1.3868480725623582,197.70280407057922,Japanese,20250515,4,conv
1.3918367346938776,197.70280407057922,Japanese,20250515,4,conv
1.3968253968253967,197.70280407057922,Japanese,20250515,4,conv
1.4018140589569161,197.70280407057922,Japanese,20250515,4,conv
1.4068027210884353,197.70280407057922,Japanese,20250515,4,conv
1.4117913832199547,197.70280407057922,Japanese,20250515,4,conv
1.4167800453514738,198.8480847635095,Japanese,20250515,4,conv
1.4217687074829932,198.8480847635095,Japanese,20250515,4,conv
1.4267573696145124,198.8480847635095,Japanese,20250515,4,conv
1.4317460317460318,197.70280407057922,Japanese,20250515,4,conv
1.436734693877551,200.0,Japanese,20250515,4,conv
1.4417233560090703,198.8480847635095,Japanese,20250515,4,conv
1.4467120181405895,203.49593842053727,Japanese,20250515,4,conv
1.4517006802721089,203.49593842053727,Japanese,20250515,4,conv
1.456689342403628,202.3238880603845,Japanese,20250515,4,conv
1.4616780045351474,202.3238880603845,Japanese,20250515,4,conv
1.4666666666666666,203.49593842053727,Japanese,20250515,4,conv
1.4816326530612245,203.49593842053727,Japanese,20250515,4,conv
1.4866213151927439,202.3238880603845,Japanese,20250515,4,conv
1.491609977324263,203.49593842053727,Japanese,20250515,4,conv
1.4965986394557824,203.49593842053727,Japanese,20250515,4,conv
1.5015873015873016,202.3238880603845,Japanese,20250515,4,conv
1.506575963718821,202.3238880603845,Japanese,20250515,4,conv
1.5115646258503401,201.15858821357068,Japanese,20250515,4,conv
1.5165532879818595,202.3238880603845,Japanese,20250515,4,conv
1.5215419501133787,201.15858821357068,Japanese,20250515,4,conv
1.526530612244898,201.15858821357068,Japanese,20250515,4,conv
1.5315192743764172,201.15858821357068,Japanese,20250515,4,conv
1.5564625850340137,198.8480847635095,Japanese,20250515,4,conv
1.5614512471655329,192.07458901020087,Japanese,20250515,4,conv
1.5664399092970522,192.07458901020087,Japanese,20250515,4,conv
1.5714285714285714,190.96832078208328,Japanese,20250515,4,conv
1.5764172335600908,190.96832078208328,Japanese,20250515,4,conv
1.58140589569161,192.07458901020087,Japanese,20250515,4,conv
1.5863945578231293,193.18726578496916,Japanese,20250515,4,conv
1.5913832199546485,194.30638823072118,Japanese,20250515,4,conv
1.5963718820861679,194.30638823072118,Japanese,20250515,4,conv
1.601360544217687,194.30638823072118,Japanese,20250515,4,conv
1.6063492063492064,195.4319936868492,Japanese,20250515,4,conv
1.6113378684807256,195.4319936868492,Japanese,20250515,4,conv
1.616326530612245,196.56411970905023,Japanese,20250515,4,conv
1.6213151927437641,198.8480847635095,Japanese,20250515,4,conv
1.6263038548752835,200.0,Japanese,20250515,4,conv
1.6512471655328798,190.96832078208328,Japanese,20250515,4,conv
1.6562358276643991,184.46323871718783,Japanese,20250515,4,conv
1.6612244897959183,179.2119283823905,Japanese,20250515,4,conv
1.6662131519274377,177.15350382047214,Japanese,20250515,4,conv
1.6712018140589568,177.15350382047214,Japanese,20250515,4,conv
1.6761904761904762,177.15350382047214,Japanese,20250515,4,conv
1.6811791383219954,174.1101126592248,Japanese,20250515,4,conv
2.080272108843537,200.0,Japanese,20250515,4,conv
2.0852607709750566,201.15858821357068,Japanese,20250515,4,conv
2.090249433106576,202.3238880603845,Japanese,20250515,4,conv
2.0952380952380953,203.49593842053727,Japanese,20250515,4,conv
2.1002267573696147,203.49593842053727,Japanese,20250515,4,conv
2.1052154195011337,203.49593842053727,Japanese,20250515,4,conv
2.110204081632653,203.49593842053727,Japanese,20250515,4,conv
2.1151927437641724,203.49593842053727,Japanese,20250515,4,conv
2.120181405895692,203.49593842053727,Japanese,20250515,4,conv
2.1251700680272108,204.67477839935495,Japanese,20250515,4,conv
2.13015873015873,205.86044732869837,Japanese,20250515,4,conv
2.1351473922902495,205.86044732869837,Japanese,20250515,4,conv
2.140136054421769,207.05298476827548,Japanese,20250515,4,conv
2.145124716553288,207.05298476827548,Japanese,20250515,4,conv
2.1501133786848072,207.05298476827548,Japanese,20250515,4,conv
2.1551020408163266,207.05298476827548,Japanese,20250515,4,conv
2.160090702947846,208.25243050696125,Japanese,20250515,4,conv
2.165079365079365,208.25243050696125,Japanese,20250515,4,conv
2.1700680272108843,208.25243050696125,Japanese,20250515,4,conv
2.1750566893424037,207.05298476827548,Japanese,20250515,4,conv
2.180045351473923,207.05298476827548,Japanese,20250515,4,conv
2.185034013605442,207.05298476827548,Japanese,20250515,4,conv
2.1900226757369614,207.05298476827548,Japanese,20250515,4,conv
2.195011337868481,208.25243050696125,Japanese,20250515,4,conv
2.2,207.05298476827548,Japanese,20250515,4,conv
2.204988662131519,207.05298476827548,Japanese,20250515,4,conv
2.2099773242630385,207.05298476827548,Japanese,20250515,4,conv
2.224943310657596,240.60500721642333,Japanese,20250515,4,conv
2.2299319727891156,246.2288826689832,Japanese,20250515,4,conv
2.234920634920635,247.65527207548806,Japanese,20250515,4,conv
2.2399092970521544,249.08992447176465,Japanese,20250515,4,conv
2.2448979591836733,250.53288772482563,Japanese,20250515,4,conv
2.2498866213151927,250.53288772482563,Japanese,20250515,4,conv
2.254875283446712,251.98420997897463,Japanese,20250515,4,conv
2.2598639455782314,253.44393965741244,Japanese,20250515,4,conv
2.2648526077097504,253.44393965741244,Japanese,20250515,4,conv
2.2698412698412698,254.91212546385245,Japanese,20250515,4,conv
2.274829931972789,256.3888163841458,Japanese,20250515,4,conv
2.2798185941043085,257.8740616879158,Japanese,20250515,4,conv
2.2848072562358275,257.8740616879158,Japanese,20250515,4,conv
2.289795918367347,259.3679109302019,Japanese,20250515,4,conv
2.2947845804988662,262.38162088748976,Japanese,20250515,4,conv
2.2997732426303856,265.4303484677136,Japanese,20250515,4,conv
2.3047619047619046,265.4303484677136,Japanese,20250515,4,conv
2.309750566893424,265.4303484677136,Japanese,20250515,4,conv
2.3147392290249433,265.4303484677136,Japanese,20250515,4,conv
2.3197278911564627,263.9015821545788,Japanese,20250515,4,conv
2.3247165532879817,263.9015821545788,Japanese,20250515,4,conv
2.329705215419501,268.51450055605267,Japanese,20250515,4,conv
2.3346938775510204,271.6344887654643,Japanese,20250515,4,conv
2.33968253968254,273.20805135087915,Japanese,20250515,4,conv
2.3446712018140587,274.79072949161787,Japanese,20250515,4,conv
2.349659863945578,276.38257599355524,Japanese,20250515,4,conv
2.364625850340136,301.3973362949152,Japanese,20250515,4,conv
2.369614512471655,306.66566893392013,Japanese,20250515,4,conv
2.3746031746031746,308.44216508158814,Japanese,20250515,4,conv
2.379591836734694,310.2289523667469,Japanese,20250515,4,conv
2.3845804988662134,310.2289523667469,Japanese,20250515,4,conv
2.3895691609977323,308.44216508158814,Japanese,20250515,4,conv
2.3945578231292517,310.2289523667469,Japanese,20250515,4,conv
2.399546485260771,308.44216508158814,Japanese,20250515,4,conv
2.4045351473922905,308.44216508158814,Japanese,20250515,4,conv
2.4095238095238094,308.44216508158814,Japanese,20250515,4,conv
2.414512471655329,308.44216508158814,Japanese,20250515,4,conv
2.419501133786848,306.66566893392013,Japanese,20250515,4,conv
2.4244897959183676,303.14331330207966,Japanese,20250515,4,conv
2.4294784580498865,301.3973362949152,Japanese,20250515,4,conv
2.434467120181406,301.3973362949152,Japanese,20250515,4,conv
2.4394557823129253,299.66141537533633,Japanese,20250515,4,conv
2.4444444444444446,294.5134116201051,Japanese,20250515,4,conv
