time,f0,language,location,group,gender,speaker,condition,f0_cent,dt,df0,f0stab
0.384126984126984,116.877724856125,Mandarin,Auckland,S1,Male,6,sing,-2295.00422849992,0.00498866213151927,-450.187211635128,-450.187211635128
0.389115646258503,115.535269687227,Mandarin,Auckland,S1,Male,6,sing,-2315.00422849992,0.00498866213151927,-652.976283735446,-652.976283735446
0.394104308390023,115.535269687227,Mandarin,Auckland,S1,Male,6,sing,-2315.00422849992,0.00498866213151927,-844.094108257777,-844.094108257777
0.399092970521542,114.869835499704,Mandarin,Auckland,S1,Male,6,sing,-2325.00422849992,0.00498866213151927,-1007.22766158076,-1007.22766158076
0.404081632653061,114.869835499704,Mandarin,Auckland,S1,Male,6,sing,-2325.00422849992,0.00498866213151927,-1126.34843908949,-1126.34843908949
0.409070294784581,112.896440480613,Mandarin,Auckland,S1,Male,6,sing,-2355.00422849992,0.00498866213151927,-1188.99999776409,-1188.99999776409
0.4140589569161,112.896440480613,Mandarin,Auckland,S1,Male,6,sing,-2355.00422849992,0.00498866213151927,-1188.90074458117,-1188.90074458117
0.419047619047619,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-1127.20714620834,-1127.20714620834
0.424036281179138,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-1012.21152907739,-1012.21152907739
0.429024943310658,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-857.698363440869,-857.698363440869
0.434013605442177,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-680.49666146168,-680.49666146168
0.439002267573696,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-497.861899396749,-497.861899396749
0.443990929705215,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-325.216330989285,-325.216330989285
0.448979591836735,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-174.563473479248,-174.563473479248
0.453968253968254,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-53.6766507773567,-53.6766507773567
0.458956916099773,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,33.9909289500074,-33.9909289500074
0.463945578231293,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,88.8083235348327,-88.8083235348327
0.468934240362812,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,114.05481257957,-114.05481257957
0.473922902494331,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,114.797166157671,-114.797166157671
0.47891156462585,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,96.7875894595127,-96.7875894595127
0.48390022675737,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,65.618740044432,-65.618740044432
0.488888888888889,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,26.3218210672325,-26.3218210672325
0.493877551020408,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-16.5308586265984,-16.5308586265984
0.498866213151927,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151933,-58.3363666010344,-58.3363666010344
0.503854875283447,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-93.8710210502854,-93.8710210502854
0.508843537414966,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-116.96088460424,-116.96088460424
0.513832199546485,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,-120.700182707294,-120.700182707294
0.518820861678005,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-98.2975313161556,-98.2975313161556
0.523809523809524,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,-44.3778501277008,-44.3778501277008
0.528798185941043,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,43.6145340197003,-43.6145340197003
0.533786848072562,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,164.30684617693,-164.30684617693
0.538775510204082,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,311.885822675105,-311.885822675105
0.543764172335601,111.599714263022,Mandarin,Auckland,S1,Male,6,sing,-2375.00422849992,0.00498866213151927,476.330844052812,-476.330844052812
0.54875283446712,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,644.394462861006,-644.394462861006
0.553741496598639,112.246204830937,Mandarin,Auckland,S1,Male,6,sing,-2365.00422849992,0.00498866213151927,801.220042749942,-801.220042749942
0.558730158730159,112.896440480613,Mandarin,Auckland,S1,Male,6,sing,-2355.00422849992,0.00498866213151927,932.385588904829,-932.385588904829
0.563718820861678,113.550442907088,Mandarin,Auckland,S1,Male,6,sing,-2345.00422849992,0.00498866213151927,1026.05526039615,-1026.05526039615
0.568707482993197,114.208233931077,Mandarin,Auckland,S1,Male,6,sing,-2335.00422849992,0.00498866213151927,1074.83120494113,-1074.83120494113
0.573696145124717,114.869835499704,Mandarin,Auckland,S1,Male,6,sing,-2325.00422849992,0.00498866213151927,1076.89452024576,-1076.89452024576
0.578684807256236,114.869835499704,Mandarin,Auckland,S1,Male,6,sing,-2325.00422849992,0.00498866213151927,1036.1568893963,-1036.1568893963
0.583673469387755,115.535269687227,Mandarin,Auckland,S1,Male,6,sing,-2315.00422849992,0.00498866213151927,961.39394765874,-961.39394765874
0.588662131519274,115.535269687227,Mandarin,Auckland,S1,Male,6,sing,-2315.00422849992,0.00498866213151927,864.600275304993,-864.600275304993
0.593650793650794,115.535269687227,Mandarin,Auckland,S1,Male,6,sing,-2315.00422849992,0.00498866213151927,758.975901425687,-758.975901425687
0.598639455782313,116.204558695784,Mandarin,Auckland,S1,Male,6,sing,-2305.00422849992,0.00498866213151927,656.963735975687,-656.963735975687
