time,f0,language,location,group,gender,speaker,condition,f0_cent,dt,df0,f0stab
0.334240362811791,215.596436608571,Mandarin,Auckland,C1,Female,14,conv,-1235.00422849992,0.00498866213151927,3884.67744102902,-3884.67744102902
0.339229024943311,216.845374060284,Mandarin,Auckland,C1,Female,14,conv,-1225.00422849992,0.00498866213151927,4398.26757614181,-4398.26757614181
0.34421768707483,216.845374060284,Mandarin,Auckland,C1,Female,14,conv,-1225.00422849992,0.00498866213151927,4662.15551142673,-4662.15551142673
0.349206349206349,219.364995938925,Mandarin,Auckland,C1,Female,14,conv,-1205.00422849992,0.00498866213151927,4671.17844776257,-4671.17844776257
0.354195011337868,223.199428526045,Mandarin,Auckland,C1,Female,14,conv,-1175.00422849992,0.00498866213151927,4452.80415656057,-4452.80415656057
0.359183673469388,229.739670999407,Mandarin,Auckland,C1,Female,14,conv,-1125.00422849992,0.00498866213151927,4058.313988508,-4058.313988508
0.364172335600907,229.739670999407,Mandarin,Auckland,C1,Female,14,conv,-1125.00422849992,0.00498866213151927,3550.87036817636,-3550.87036817636
0.369160997732426,231.070539374455,Mandarin,Auckland,C1,Female,14,conv,-1115.00422849992,0.00498866213151933,2994.07986397433,-2994.07986397433
0.374149659863946,231.070539374455,Mandarin,Auckland,C1,Female,14,conv,-1115.00422849992,0.00498866213151927,2443.27568277836,-2443.27568277836
0.379138321995465,231.070539374455,Mandarin,Auckland,C1,Female,14,conv,-1115.00422849992,0.00498866213151927,1940.17524193482,-1940.17524193482
0.384126984126984,232.409117391568,Mandarin,Auckland,C1,Female,14,conv,-1105.00422849992,0.00498866213151927,1510.60540022748,-1510.60540022748
0.389115646258503,231.070539374455,Mandarin,Auckland,C1,Female,14,conv,-1115.00422849992,0.00498866213151927,1164.71196720104,-1164.71196720104
0.394104308390023,232.409117391568,Mandarin,Auckland,C1,Female,14,conv,-1105.00422849992,0.00498866213151927,899.103909338839,-899.103909338839
0.399092970521542,232.409117391568,Mandarin,Auckland,C1,Female,14,conv,-1105.00422849992,0.00498866213151927,700.368104655396,-700.368104655396
0.404081632653061,232.409117391568,Mandarin,Auckland,C1,Female,14,conv,-1105.00422849992,0.00498866213151927,549.260419699678,-549.260419699678
0.409070294784581,233.755449712249,Mandarin,Auckland,C1,Female,14,conv,-1095.00422849992,0.00498866213151927,424.791064428778,-424.791064428778
0.4140589569161,233.755449712249,Mandarin,Auckland,C1,Female,14,conv,-1095.00422849992,0.00498866213151927,307.531012147434,-307.531012147434
0.419047619047619,233.755449712249,Mandarin,Auckland,C1,Female,14,conv,-1095.00422849992,0.00498866213151927,181.77119651302,-181.77119651302
0.424036281179138,233.755449712249,Mandarin,Auckland,C1,Female,14,conv,-1095.00422849992,0.00498866213151927,36.5285072194234,-36.5285072194234
0.429024943310658,233.755449712249,Mandarin,Auckland,C1,Female,14,conv,-1095.00422849992,0.00498866213151927,-134.344147256031,-134.344147256031
0.434013605442177,235.109581256722,Mandarin,Auckland,C1,Female,14,conv,-1085.00422849992,0.00498866213151927,-332.594448032395,-332.594448032395
0.439002267573696,233.755449712249,Mandarin,Auckland,C1,Female,14,conv,-1095.00422849992,0.00498866213151927,-556.254706513123,-556.254706513123
0.443990929705215,232.409117391568,Mandarin,Auckland,C1,Female,14,conv,-1105.00422849992,0.00498866213151927,-800.388898794508,-800.388898794508
0.448979591836735,232.409117391568,Mandarin,Auckland,C1,Female,14,conv,-1105.00422849992,0.00498866213151927,-1057.83632606172,-1057.83632606172
