time,f0,language,location,group,gender,speaker,condition,f0_cent,dt,df0,f0stab
0.339229024943311,268.514500556053,Mandarin,Auckland,S1,Female,5,conv,-855.004228499922,0.00498866213151927,2758.82003473134,-2758.82003473134
0.34421768707483,268.514500556053,Mandarin,Auckland,S1,Female,5,conv,-855.004228499922,0.00498866213151927,2545.03106651887,-2545.03106651887
0.349206349206349,266.967970834007,Mandarin,Auckland,S1,Female,5,conv,-865.004228499922,0.00498866213151927,2148.28282044321,-2148.28282044321
0.354195011337868,263.901582154579,Mandarin,Auckland,S1,Female,5,conv,-885.004228499922,0.00498866213151927,1623.05140936707,-1623.05140936707
0.359183673469388,262.38162088749,Mandarin,Auckland,S1,Female,5,conv,-895.004228499922,0.00498866213151927,1043.97651961628,-1043.97651961628
0.364172335600907,260.870413953113,Mandarin,Auckland,S1,Female,5,conv,-905.004228499922,0.00498866213151927,486.645972834679,-486.645972834679
0.369160997732426,260.870413953113,Mandarin,Auckland,S1,Female,5,conv,-905.004228499922,0.00498866213151933,10.3373617337958,-10.3373617337958
0.374149659863946,259.367910930202,Mandarin,Auckland,S1,Female,5,conv,-915.004228499922,0.00498866213151927,-351.860550008303,-351.860550008303
0.379138321995465,259.367910930202,Mandarin,Auckland,S1,Female,5,conv,-915.004228499922,0.00498866213151927,-593.869813236652,-593.869813236652
0.384126984126984,257.874061687916,Mandarin,Auckland,S1,Female,5,conv,-925.004228499922,0.00498866213151927,-730.399503152822,-730.399503152822
0.389115646258503,257.874061687916,Mandarin,Auckland,S1,Female,5,conv,-925.004228499922,0.00498866213151927,-787.613599797888,-787.613599797888
0.394104308390023,256.388816384146,Mandarin,Auckland,S1,Female,5,conv,-935.004228499922,0.00498866213151927,-794.402041981951,-794.402041981951
0.399092970521542,256.388816384146,Mandarin,Auckland,S1,Female,5,conv,-935.004228499922,0.00498866213151927,-776.379702071076,-776.379702071076
0.404081632653061,256.388816384146,Mandarin,Auckland,S1,Female,5,conv,-935.004228499922,0.00498866213151927,-752.980619858745,-752.980619858745
0.409070294784581,256.388816384146,Mandarin,Auckland,S1,Female,5,conv,-935.004228499922,0.00498866213151927,-736.909099768593,-736.909099768593
0.4140589569161,254.912125463852,Mandarin,Auckland,S1,Female,5,conv,-945.004228499922,0.00498866213151927,-734.920625725782,-734.920625725782
