fileName,IntervalName,duration,start,end
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.17896933225288109,0.1067085472560295,0.2856778795089106
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.22143663143153097,0.2856778795089106,0.5071145109404416
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.10010149092110299,0.8013522266782291,0.9014537175993321
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2851375801995055,1.1350238630819058,1.4201614432814114
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.12436851902318846,1.4201614432814114,1.5445299623045998
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.10313486943386363,1.5445299623045998,1.6476648317384635
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1759359537401204,1.6476648317384635,1.8236007854785838
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.20626973886772726,1.8236007854785838,2.029870524346311
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.21233649589324877,2.029870524346311,2.24220702023956
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.18200271076564212,2.24220702023956,2.424209731005202
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.34277177194195874,2.424209731005202,2.7669815029471607
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.11223500497214589,3.3865528174569635,3.4987878224291094
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.08493459835729933,3.4987878224291094,3.5837224207864087
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.05156743471693215,3.5837224207864087,3.635289855503341
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.09706811240834234,3.635289855503341,3.732357967911683
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.17290257522735963,3.732357967911683,3.905260543139043
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.14863554712527405,3.905260543139043,4.053896090264317
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1486355471252745,4.053896090264317,4.202531637389591
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.3700721785568044,4.202531637389591,4.572603815946396
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.15166892563803547,4.572603815946396,4.724272741584431
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.2851375801995051,4.724272741584431,5.009410321783936
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.20930311738048868,5.009410321783936,5.218713439164425
Jia_Mandarin_Auckland_C1_conv.TextGrid,19,0.1486355471252736,5.218713439164425,5.367348986289699
