fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Mandarin_Auckland_C1_sing.TextGrid,15,0.360524702,217.5196123,217.880137,Mandarin,Auckland,C1,sing,2.773735043542176,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.331871523,217.880137,218.2120085,Mandarin,Auckland,C1,sing,3.0132142431515585,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.392827516,218.2120085,218.604836,Mandarin,Auckland,C1,sing,2.545646522378539,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.270915529,218.604836,218.8757516,Mandarin,Auckland,C1,sing,3.6911874475826005,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.250596864,218.8757516,219.1263484,Mandarin,Auckland,C1,sing,3.9904729214807735,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.270915529,219.1263484,219.397264,Mandarin,Auckland,C1,sing,3.6911874475826005,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.230278199,219.397264,219.6275421,Mandarin,Auckland,C1,sing,4.3425734800019,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.426691958,219.6275421,220.0542341,Mandarin,Auckland,C1,sing,2.3436110787914126,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.345417299,220.0542341,220.3996514,Mandarin,Auckland,C1,sing,2.8950489824772787,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.223505311,220.3996514,220.6231567,Mandarin,Auckland,C1,sing,4.474166611638146,15,Female
Mandarin_Auckland_C1_sing.TextGrid,15,0.513177878,220.6231567,221.1363346,Mandarin,Auckland,C1,sing,1.9486420651982974,15,Female
