time,f0,language,location,group,gender,speaker,condition
0.2693877551020408,165.29006363084235,Mandarin,Auckland,R1,Male,11,sing
0.2743764172335601,163.39154532411,Mandarin,Auckland,R1,Male,11,sing
0.27936507936507937,161.51483336000842,Mandarin,Auckland,R1,Male,11,sing
0.28435374149659864,161.51483336000842,Mandarin,Auckland,R1,Male,11,sing
0.2893424036281179,161.51483336000842,Mandarin,Auckland,R1,Male,11,sing
0.2943310657596372,160.58457637267526,Mandarin,Auckland,R1,Male,11,sing
0.29931972789115646,159.65967727132997,Mandarin,Auckland,R1,Male,11,sing
0.30430839002267573,159.65967727132997,Mandarin,Auckland,R1,Male,11,sing
0.309297052154195,159.65967727132997,Mandarin,Auckland,R1,Male,11,sing
0.3142857142857143,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.31927437641723355,159.65967727132997,Mandarin,Auckland,R1,Male,11,sing
0.3242630385487528,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.3292517006802721,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.33424036281179137,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.33922902494331064,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.3442176870748299,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.3492063492063492,157.82582946772828,Mandarin,Auckland,R1,Male,11,sing
0.35419501133786846,157.82582946772828,Mandarin,Auckland,R1,Male,11,sing
0.35918367346938773,156.91681957935012,Mandarin,Auckland,R1,Male,11,sing
0.364172335600907,157.82582946772828,Mandarin,Auckland,R1,Male,11,sing
0.3691609977324263,156.91681957935012,Mandarin,Auckland,R1,Male,11,sing
0.3741496598639456,156.91681957935012,Mandarin,Auckland,R1,Male,11,sing
0.3791383219954649,156.91681957935012,Mandarin,Auckland,R1,Male,11,sing
0.38412698412698415,156.91681957935012,Mandarin,Auckland,R1,Male,11,sing
0.3891156462585034,157.82582946772828,Mandarin,Auckland,R1,Male,11,sing
0.3941043083900227,157.82582946772828,Mandarin,Auckland,R1,Male,11,sing
0.39909297052154197,158.74010519681994,Mandarin,Auckland,R1,Male,11,sing
0.40408163265306124,159.65967727132997,Mandarin,Auckland,R1,Male,11,sing
0.4090702947845805,159.65967727132997,Mandarin,Auckland,R1,Male,11,sing
