fileName,IntervalName,duration,start,end
Mandarin_Auckland_C1_conv.TextGrid,14,0.11513909964592806,13.262754172989379,13.377893272635307
Mandarin_Auckland_C1_conv.TextGrid,14,0.16254931714719234,13.377893272635307,13.540442589782499
Mandarin_Auckland_C1_conv.TextGrid,14,0.5553768335862443,13.540442589782499,14.095819423368743
Mandarin_Auckland_C1_conv.TextGrid,14,0.14223065250379285,14.095819423368743,14.238050075872536
Mandarin_Auckland_C1_conv.TextGrid,14,0.19641375821952423,14.238050075872536,14.43446383409206
Mandarin_Auckland_C1_conv.TextGrid,14,0.2208509275866284,14.43446383409206,14.655314761678689
Mandarin_Auckland_C1_conv.TextGrid,14,0.21261391813921904,14.655314761678689,14.867928679817908
Mandarin_Auckland_C1_conv.TextGrid,14,0.11248471615516564,14.867928679817908,14.980413395973073
Mandarin_Auckland_C1_conv.TextGrid,14,0.17874947706688715,14.980413395973073,15.15916287303996
Mandarin_Auckland_C1_conv.TextGrid,14,0.2573697521497227,15.15916287303996,15.416532625189683
Mandarin_Auckland_C1_conv.TextGrid,14,0.2031866464339913,15.416532625189683,15.619719271623675
Mandarin_Auckland_C1_conv.TextGrid,14,0.2776884167931204,15.619719271623675,15.897407688416795
Mandarin_Auckland_C1_conv.TextGrid,14,0.12868487607486045,16.185207110786628,16.31389198686149
Mandarin_Auckland_C1_conv.TextGrid,14,0.1456170966110264,16.31389198686149,16.459509083472515
Mandarin_Auckland_C1_conv.TextGrid,14,0.20657309054122308,16.459509083472515,16.666082174013738
Mandarin_Auckland_C1_conv.TextGrid,14,0.18964087000505714,16.666082174013738,16.855723044018795
Mandarin_Auckland_C1_conv.TextGrid,14,0.2505968639352574,16.855723044018795,17.106319907954052
Mandarin_Auckland_C1_conv.TextGrid,14,0.2370510875063232,17.106319907954052,17.343370995460376
Mandarin_Auckland_C1_conv.TextGrid,14,0.199800202326756,17.343370995460376,17.54317119778713
Mandarin_Auckland_C1_conv.TextGrid,14,0.17609509357612652,17.54317119778713,17.719266291363258
Mandarin_Auckland_C1_conv.TextGrid,14,0.16932220536165943,17.719266291363258,17.888588496724918
Mandarin_Auckland_C1_conv.TextGrid,14,0.17609509357612296,17.888588496724918,18.06468359030104
Mandarin_Auckland_C1_conv.TextGrid,14,0.2506451906802454,18.06468359030104,18.315328780981286
Mandarin_Auckland_C1_conv.TextGrid,14,0.15916287303996057,19.238798842245973,19.397961715285934
Mandarin_Auckland_C1_conv.TextGrid,14,0.24721041982802205,19.397961715285934,19.645172135113956
Mandarin_Auckland_C1_conv.TextGrid,14,0.15916287303996057,19.645172135113956,19.804335008153917
Mandarin_Auckland_C1_conv.TextGrid,14,0.18286798179059005,19.804335008153917,19.987202989944507
Mandarin_Auckland_C1_conv.TextGrid,14,0.18964087000505714,19.987202989944507,20.176843859949564
Mandarin_Auckland_C1_conv.TextGrid,14,0.17270864946889475,20.176843859949564,20.34955250941846
Mandarin_Auckland_C1_conv.TextGrid,14,0.23366464339908788,20.34955250941846,20.583217152817546
Mandarin_Auckland_C1_conv.TextGrid,14,0.3521901871522495,20.583217152817546,20.935407339969796
Mandarin_Auckland_C1_conv.TextGrid,14,0.1742809144973485,20.935407339969796,21.109688254467144
Mandarin_Auckland_C1_conv.TextGrid,14,0.2573697521497209,21.109688254467144,21.367058006616865
Mandarin_Auckland_C1_conv.TextGrid,14,0.22350531107738902,21.367058006616865,21.590563317694254
Mandarin_Auckland_C1_conv.TextGrid,14,0.25736975214972446,21.590563317694254,21.84793306984398
Mandarin_Auckland_C1_conv.TextGrid,14,0.20995953464845485,21.84793306984398,22.057892604492434
Mandarin_Auckland_C1_conv.TextGrid,14,0.2031866464339913,22.057892604492434,22.261079250926425
Mandarin_Auckland_C1_conv.TextGrid,14,0.17609509357612652,22.261079250926425,22.43717434450255
Mandarin_Auckland_C1_conv.TextGrid,14,0.2573697521497209,22.909092380330186,23.166462132479907
Mandarin_Auckland_C1_conv.TextGrid,14,0.2302781992918561,23.166462132479907,23.396740331771763
Mandarin_Auckland_C1_conv.TextGrid,14,0.14900354071826172,23.396740331771763,23.545743872490025
Mandarin_Auckland_C1_conv.TextGrid,14,0.18286798179059005,23.545743872490025,23.728611854280615
Mandarin_Auckland_C1_conv.TextGrid,14,0.2099595346484584,23.728611854280615,23.938571388929073
Mandarin_Auckland_C1_conv.TextGrid,14,0.11513909964592628,23.938571388929073,24.053710488575
Mandarin_Auckland_C1_conv.TextGrid,14,0.2167324228629255,24.053710488575,24.270442911437925
Mandarin_Auckland_C1_conv.TextGrid,14,0.16932220536165943,24.270442911437925,24.439765116799585
Mandarin_Auckland_C1_conv.TextGrid,14,0.17609509357612296,24.439765116799585,24.615860210375708
Mandarin_Auckland_C1_conv.TextGrid,14,0.8127465857359653,25.682843999008927,26.495590584744892
Mandarin_Auckland_C1_conv.TextGrid,14,0.1388442083965593,26.889420430701545,27.028264639098104
Mandarin_Auckland_C1_conv.TextGrid,14,0.14561709661102995,27.028264639098104,27.173881735709134
Mandarin_Auckland_C1_conv.TextGrid,14,0.41314618108244616,27.173881735709134,27.58702791679158
Mandarin_Auckland_C1_conv.TextGrid,14,0.19641375821952423,27.58702791679158,27.783441675011105
Mandarin_Auckland_C1_conv.TextGrid,14,0.592627718765808,27.783441675011105,28.376069393776913
Mandarin_Auckland_C1_conv.TextGrid,14,0.45378351036924514,28.85227646077653,29.306059971145775
Mandarin_Auckland_C1_conv.TextGrid,14,0.264142640364188,29.851277472410317,30.115420112774505
Mandarin_Auckland_C1_conv.TextGrid,14,0.2438239757207903,30.115420112774505,30.359244088495295
Mandarin_Auckland_C1_conv.TextGrid,14,0.2370510875063232,32.26881910942039,32.505870196926715
Mandarin_Auckland_C1_conv.TextGrid,14,0.575695498229642,32.505870196926715,33.08156569515636
Mandarin_Auckland_C1_conv.TextGrid,14,0.6705159332321671,33.5861458671341,34.25666180036627
Mandarin_Auckland_C1_conv.TextGrid,14,0.2573697521497209,34.397711133701556,34.65508088585128
Mandarin_Auckland_C1_conv.TextGrid,14,0.7721092564491698,34.65508088585128,35.42719014230045
