time,f0,speaker,date,condition
17.729,208.127564,9,20240725,sing
17.734,208.32072,9,20240725,sing
17.739,209.229402,9,20240725,sing
17.744,209.896396,9,20240725,sing
17.749,209.641645,9,20240725,sing
17.754,207.794371,9,20240725,sing
17.759,204.814351,9,20240725,sing
17.764,202.324364,9,20240725,sing
17.769,200.723433,9,20240725,sing
17.774,199.43322,9,20240725,sing
17.779,197.973417,9,20240725,sing
17.784,196.015069,9,20240725,sing
17.789,192.594356,9,20240725,sing
17.794,186.502572,9,20240725,sing
17.799,183.617412,9,20240725,sing
17.804,194.682559,9,20240725,sing
17.809,198.946015,9,20240725,sing
17.814,199.353285,9,20240725,sing
17.819,199.130846,9,20240725,sing
17.824,198.015556,9,20240725,sing
17.829,195.785661,9,20240725,sing
17.834,192.760649,9,20240725,sing
17.839,189.700005,9,20240725,sing
17.844,189.144407,9,20240725,sing
17.849,198.092564,9,20240725,sing
17.854,206.029874,9,20240725,sing
17.859,205.225381,9,20240725,sing
17.864,202.936343,9,20240725,sing
17.869,199.835126,9,20240725,sing
17.874,194.710024,9,20240725,sing
17.879,187.878496,9,20240725,sing
17.884,184.074431,9,20240725,sing
17.889,187.052137,9,20240725,sing
17.894,192.099966,9,20240725,sing
17.899,189.235054,9,20240725,sing
17.904,182.224847,9,20240725,sing
17.909,176.853013,9,20240725,sing
17.914,174.956419,9,20240725,sing
17.919,177.084745,9,20240725,sing
18.009,231.4776,9,20240725,sing
18.014,226.748625,9,20240725,sing
18.019,221.344136,9,20240725,sing
18.024,217.000499,9,20240725,sing
18.029,214.614768,9,20240725,sing
18.034,213.122527,9,20240725,sing
18.039,211.642848,9,20240725,sing
18.044,210.389454,9,20240725,sing
18.049,209.81945,9,20240725,sing
18.054,209.834252,9,20240725,sing
18.059,209.91424,9,20240725,sing
18.064,209.866165,9,20240725,sing
18.069,209.692276,9,20240725,sing
18.074,209.09459,9,20240725,sing
18.079,208.628026,9,20240725,sing
18.084,208.797618,9,20240725,sing
18.089,208.93123,9,20240725,sing
18.094,208.283841,9,20240725,sing
18.099,207.275606,9,20240725,sing
18.104,206.877856,9,20240725,sing
18.109,207.196706,9,20240725,sing
18.114,207.746955,9,20240725,sing
18.119,208.195282,9,20240725,sing
18.124,208.365967,9,20240725,sing
18.129,208.350084,9,20240725,sing
18.134,208.376044,9,20240725,sing
18.139,208.847894,9,20240725,sing
18.144,209.81433,9,20240725,sing
18.149,210.474364,9,20240725,sing
18.154,210.253484,9,20240725,sing
18.159,209.219997,9,20240725,sing
18.164,207.928557,9,20240725,sing
18.169,207.321094,9,20240725,sing
18.174,208.099415,9,20240725,sing
18.179,209.666021,9,20240725,sing
18.184,211.035998,9,20240725,sing
18.189,212.07201,9,20240725,sing
18.194,213.295373,9,20240725,sing
