time,f0,speaker,date,condition
5.396,276.915714,12,20240821,sing
5.401,277.159081,12,20240821,sing
5.406,278.174202,12,20240821,sing
5.411,274.593439,12,20240821,sing
5.416,257.879406,12,20240821,sing
5.421,230.371697,12,20240821,sing
5.426,218.112139,12,20240821,sing
5.431,215.115968,12,20240821,sing
5.436,212.585971,12,20240821,sing
5.441,211.68152,12,20240821,sing
5.446,213.496337,12,20240821,sing
5.451,214.644802,12,20240821,sing
5.456,212.441858,12,20240821,sing
5.461,210.073413,12,20240821,sing
5.466,212.498404,12,20240821,sing
5.486,238.421318,12,20240821,sing
5.491,237.97069,12,20240821,sing
5.496,237.700355,12,20240821,sing
5.631,264.088374,12,20240821,sing
5.636,264.291704,12,20240821,sing
5.641,264.755488,12,20240821,sing
5.646,263.538479,12,20240821,sing
5.651,258.522854,12,20240821,sing
5.656,246.325304,12,20240821,sing
5.661,224.432353,12,20240821,sing
5.666,218.098482,12,20240821,sing
5.671,215.752555,12,20240821,sing
5.676,213.361146,12,20240821,sing
5.681,212.80112,12,20240821,sing
5.686,213.606834,12,20240821,sing
5.691,214.674543,12,20240821,sing
5.696,216.19448,12,20240821,sing
5.701,217.840629,12,20240821,sing
5.706,218.65029,12,20240821,sing
5.711,219.826751,12,20240821,sing
5.716,222.385726,12,20240821,sing
5.721,225.275346,12,20240821,sing
5.726,228.469909,12,20240821,sing
5.731,232.428443,12,20240821,sing
5.736,236.75506,12,20240821,sing
5.741,238.017356,12,20240821,sing
5.746,235.050134,12,20240821,sing
5.751,233.624569,12,20240821,sing
5.756,235.916101,12,20240821,sing
5.761,241.708254,12,20240821,sing
5.766,244.013628,12,20240821,sing
5.771,242.579475,12,20240821,sing
5.776,241.098553,12,20240821,sing
5.781,239.781947,12,20240821,sing
5.786,238.512144,12,20240821,sing
5.791,238.445325,12,20240821,sing
5.796,238.51615,12,20240821,sing
5.801,237.347588,12,20240821,sing
5.806,236.239929,12,20240821,sing
5.811,235.50537,12,20240821,sing
5.816,234.978545,12,20240821,sing
5.821,234.449448,12,20240821,sing
5.826,233.474451,12,20240821,sing
5.831,230.779031,12,20240821,sing
5.836,223.128265,12,20240821,sing
5.841,223.731655,12,20240821,sing
5.846,232.855234,12,20240821,sing
5.851,240.463517,12,20240821,sing
5.856,246.323867,12,20240821,sing
5.861,248.972912,12,20240821,sing
5.866,248.333469,12,20240821,sing
5.871,246.696806,12,20240821,sing
5.876,246.594039,12,20240821,sing
5.881,247.76188,12,20240821,sing
5.886,249.291132,12,20240821,sing
5.891,251.356269,12,20240821,sing
5.896,252.246632,12,20240821,sing
5.901,252.600424,12,20240821,sing
5.906,253.219228,12,20240821,sing
5.911,248.090098,12,20240821,sing
5.916,248.48846,12,20240821,sing
5.921,248.795389,12,20240821,sing
6.021,268.299452,12,20240821,sing
6.026,269.191081,12,20240821,sing
6.031,270.793714,12,20240821,sing
6.036,273.228448,12,20240821,sing
6.101,274.180281,12,20240821,sing
6.106,272.95208,12,20240821,sing
6.111,272.567958,12,20240821,sing
6.116,272.736765,12,20240821,sing
6.121,272.409121,12,20240821,sing
6.126,271.866591,12,20240821,sing
6.131,272.133014,12,20240821,sing
6.136,272.922208,12,20240821,sing
6.141,273.24179,12,20240821,sing
6.146,272.901705,12,20240821,sing
6.151,272.458257,12,20240821,sing
6.156,272.45707,12,20240821,sing
6.161,273.238703,12,20240821,sing
6.166,274.586406,12,20240821,sing
6.171,275.63771,12,20240821,sing
6.176,276.059172,12,20240821,sing
6.181,276.346957,12,20240821,sing
6.186,277.130506,12,20240821,sing
6.191,278.185046,12,20240821,sing
6.196,278.356635,12,20240821,sing
6.201,276.997918,12,20240821,sing
6.206,274.148641,12,20240821,sing
6.211,270.123,12,20240821,sing
6.216,266.204435,12,20240821,sing
6.221,264.603984,12,20240821,sing
6.226,264.943555,12,20240821,sing
6.231,265.989306,12,20240821,sing
6.236,267.086752,12,20240821,sing
6.241,268.202318,12,20240821,sing
6.246,269.56036,12,20240821,sing
6.251,270.451953,12,20240821,sing
6.256,270.055815,12,20240821,sing
6.261,269.274063,12,20240821,sing
6.266,269.019931,12,20240821,sing
6.271,269.488718,12,20240821,sing
6.276,270.667634,12,20240821,sing
6.281,272.173982,12,20240821,sing
6.286,272.178264,12,20240821,sing
6.291,270.661874,12,20240821,sing
6.296,269.505267,12,20240821,sing
6.301,268.623351,12,20240821,sing
6.306,267.786105,12,20240821,sing
6.311,267.48643,12,20240821,sing
6.316,267.967921,12,20240821,sing
6.321,269.105173,12,20240821,sing
6.326,270.605358,12,20240821,sing
6.451,245.346814,12,20240821,sing
6.456,238.773278,12,20240821,sing
6.461,234.790117,12,20240821,sing
6.466,231.733689,12,20240821,sing
6.471,228.517785,12,20240821,sing
6.476,225.213479,12,20240821,sing
6.481,222.587794,12,20240821,sing
6.486,221.1469,12,20240821,sing
6.491,220.64561,12,20240821,sing
6.496,220.905342,12,20240821,sing
6.501,223.539142,12,20240821,sing
6.506,246.037363,12,20240821,sing
6.511,258.778429,12,20240821,sing
6.516,260.448327,12,20240821,sing
6.521,258.053801,12,20240821,sing
6.526,253.718955,12,20240821,sing
6.531,249.835581,12,20240821,sing
6.536,248.449122,12,20240821,sing
6.541,248.045629,12,20240821,sing
6.546,247.070079,12,20240821,sing
6.551,245.623555,12,20240821,sing
6.556,244.42461,12,20240821,sing
6.561,243.75184,12,20240821,sing
6.566,243.25511,12,20240821,sing
6.571,242.77771,12,20240821,sing
6.576,242.279371,12,20240821,sing
6.581,241.833507,12,20240821,sing
6.586,241.527286,12,20240821,sing
6.591,241.146941,12,20240821,sing
6.596,240.036072,12,20240821,sing
6.601,237.289485,12,20240821,sing
6.606,233.496908,12,20240821,sing
6.611,232.336414,12,20240821,sing
6.616,233.904292,12,20240821,sing
6.621,235.100533,12,20240821,sing
6.626,235.274328,12,20240821,sing
6.631,235.524066,12,20240821,sing
6.636,236.507653,12,20240821,sing
6.641,239.124926,12,20240821,sing
6.646,243.532791,12,20240821,sing
6.651,246.901686,12,20240821,sing
6.656,244.199161,12,20240821,sing
6.661,240.902006,12,20240821,sing
6.666,236.966226,12,20240821,sing
6.671,233.176276,12,20240821,sing
6.676,231.305935,12,20240821,sing
6.681,231.414105,12,20240821,sing
6.686,232.372201,12,20240821,sing
6.691,233.371387,12,20240821,sing
6.696,233.631737,12,20240821,sing
6.701,233.104484,12,20240821,sing
6.706,232.405736,12,20240821,sing
6.711,231.872301,12,20240821,sing
6.716,231.513711,12,20240821,sing
6.721,231.411149,12,20240821,sing
6.726,231.539513,12,20240821,sing
6.731,231.677446,12,20240821,sing
6.736,231.688488,12,20240821,sing
6.741,231.691477,12,20240821,sing
6.746,231.791058,12,20240821,sing
6.751,231.905533,12,20240821,sing
6.756,231.97624,12,20240821,sing
6.761,232.193328,12,20240821,sing
6.766,232.735642,12,20240821,sing
6.771,232.983359,12,20240821,sing
6.776,232.647832,12,20240821,sing
6.781,232.738108,12,20240821,sing
6.786,233.050178,12,20240821,sing
6.791,232.302801,12,20240821,sing
6.796,230.609936,12,20240821,sing
6.801,229.78702,12,20240821,sing
6.806,230.595854,12,20240821,sing
6.811,232.0051,12,20240821,sing
6.816,233.01603,12,20240821,sing
6.821,233.245143,12,20240821,sing
6.826,232.964893,12,20240821,sing
6.831,232.473215,12,20240821,sing
6.836,231.694556,12,20240821,sing
6.841,230.45317,12,20240821,sing
6.846,228.416165,12,20240821,sing
6.851,224.489903,12,20240821,sing
6.906,226.877019,12,20240821,sing
6.911,226.789841,12,20240821,sing
6.916,232.394415,12,20240821,sing
6.921,232.666921,12,20240821,sing
6.926,232.933485,12,20240821,sing
7.076,213.414293,12,20240821,sing
7.081,212.674479,12,20240821,sing
7.086,212.408116,12,20240821,sing
7.091,212.459935,12,20240821,sing
7.096,212.523606,12,20240821,sing
7.101,212.434437,12,20240821,sing
7.106,212.489479,12,20240821,sing
7.111,212.891979,12,20240821,sing
7.116,213.817694,12,20240821,sing
7.121,215.325073,12,20240821,sing
7.126,216.928469,12,20240821,sing
7.131,217.7276,12,20240821,sing
7.136,217.443645,12,20240821,sing
7.141,217.147533,12,20240821,sing
7.146,217.832724,12,20240821,sing
7.151,218.967553,12,20240821,sing
7.156,219.501458,12,20240821,sing
7.161,219.13825,12,20240821,sing
7.166,218.575582,12,20240821,sing
7.171,218.330485,12,20240821,sing
7.176,218.125573,12,20240821,sing
7.181,217.647118,12,20240821,sing
7.186,217.057695,12,20240821,sing
7.191,216.464451,12,20240821,sing
7.196,215.758794,12,20240821,sing
7.201,214.938181,12,20240821,sing
7.206,214.008473,12,20240821,sing
7.211,213.031534,12,20240821,sing
7.216,212.281752,12,20240821,sing
7.221,211.957905,12,20240821,sing
7.226,211.934568,12,20240821,sing
7.231,211.987994,12,20240821,sing
7.236,211.950711,12,20240821,sing
7.241,211.826721,12,20240821,sing
7.246,211.711985,12,20240821,sing
7.251,211.653684,12,20240821,sing
7.256,211.590071,12,20240821,sing
7.261,211.437194,12,20240821,sing
7.266,211.145448,12,20240821,sing
7.271,210.800977,12,20240821,sing
7.276,210.547169,12,20240821,sing
7.281,210.321408,12,20240821,sing
7.286,209.905007,12,20240821,sing
7.291,209.26128,12,20240821,sing
7.296,208.607933,12,20240821,sing
7.301,208.276534,12,20240821,sing
7.306,208.546698,12,20240821,sing
7.311,208.608959,12,20240821,sing
7.316,206.850439,12,20240821,sing
7.321,203.947194,12,20240821,sing
7.326,201.974253,12,20240821,sing
7.331,201.768551,12,20240821,sing
7.336,202.81452,12,20240821,sing
7.341,203.90382,12,20240821,sing
7.346,205.461948,12,20240821,sing
7.351,207.186678,12,20240821,sing
7.356,209.100535,12,20240821,sing
7.361,211.450522,12,20240821,sing
7.366,214.706242,12,20240821,sing
7.371,219.426133,12,20240821,sing
7.376,225.199014,12,20240821,sing
7.381,228.447576,12,20240821,sing
7.386,228.690517,12,20240821,sing
7.391,228.597946,12,20240821,sing
7.396,229.347218,12,20240821,sing
7.401,230.161999,12,20240821,sing
7.406,229.513631,12,20240821,sing
7.411,229.401552,12,20240821,sing
7.416,231.03477,12,20240821,sing
7.421,233.259098,12,20240821,sing
7.426,234.764395,12,20240821,sing
7.431,234.388674,12,20240821,sing
7.436,230.234711,12,20240821,sing
7.441,222.940035,12,20240821,sing
7.476,241.816029,12,20240821,sing
7.481,240.020742,12,20240821,sing
7.486,237.307537,12,20240821,sing
7.491,235.779049,12,20240821,sing
7.496,234.43252,12,20240821,sing
7.501,232.436409,12,20240821,sing
7.506,231.956924,12,20240821,sing
7.511,235.772277,12,20240821,sing
7.516,241.616879,12,20240821,sing
7.521,247.288586,12,20240821,sing
7.581,250.456956,12,20240821,sing
7.586,250.986,12,20240821,sing
19.116,247.2574,12,20240821,sing
19.121,249.56876,12,20240821,sing
19.126,252.34144,12,20240821,sing
19.131,257.595435,12,20240821,sing
19.136,261.379436,12,20240821,sing
19.141,262.876959,12,20240821,sing
19.146,263.918972,12,20240821,sing
19.151,264.886211,12,20240821,sing
19.156,265.758745,12,20240821,sing
19.161,266.535135,12,20240821,sing
19.166,267.574288,12,20240821,sing
19.171,269.737849,12,20240821,sing
19.176,273.197043,12,20240821,sing
19.181,276.046589,12,20240821,sing
19.186,277.801182,12,20240821,sing
19.191,279.302224,12,20240821,sing
19.196,280.89085,12,20240821,sing
19.201,282.095946,12,20240821,sing
19.206,282.019944,12,20240821,sing
19.211,280.826111,12,20240821,sing
19.216,279.856265,12,20240821,sing
19.221,280.043767,12,20240821,sing
19.226,281.65377,12,20240821,sing
19.231,284.575836,12,20240821,sing
19.236,287.396478,12,20240821,sing
19.241,288.845546,12,20240821,sing
19.246,288.939816,12,20240821,sing
19.251,288.375337,12,20240821,sing
19.256,287.610265,12,20240821,sing
19.261,287.117164,12,20240821,sing
19.266,287.352912,12,20240821,sing
19.271,288.259974,12,20240821,sing
19.276,288.786269,12,20240821,sing
19.281,287.662716,12,20240821,sing
19.286,286.326571,12,20240821,sing
19.291,286.155016,12,20240821,sing
19.296,286.660475,12,20240821,sing
19.301,286.147067,12,20240821,sing
19.306,282.964834,12,20240821,sing
19.311,279.575501,12,20240821,sing
19.316,277.867558,12,20240821,sing
19.321,276.77023,12,20240821,sing
19.326,275.447478,12,20240821,sing
19.331,272.835579,12,20240821,sing
19.336,268.674663,12,20240821,sing
19.341,266.76764,12,20240821,sing
19.346,267.606915,12,20240821,sing
19.351,267.853363,12,20240821,sing
19.356,266.09804,12,20240821,sing
19.361,263.393834,12,20240821,sing
19.366,261.065859,12,20240821,sing
19.371,259.713087,12,20240821,sing
19.376,258.779337,12,20240821,sing
19.381,257.514751,12,20240821,sing
19.386,256.480518,12,20240821,sing
19.391,256.456674,12,20240821,sing
19.396,256.305197,12,20240821,sing
19.401,254.716518,12,20240821,sing
19.406,253.69066,12,20240821,sing
19.411,254.428412,12,20240821,sing
19.416,256.404576,12,20240821,sing
19.421,259.581161,12,20240821,sing
19.426,262.337735,12,20240821,sing
19.431,262.804886,12,20240821,sing
19.436,262.242276,12,20240821,sing
19.441,261.774986,12,20240821,sing
19.446,261.04665,12,20240821,sing
19.451,259.839829,12,20240821,sing
19.456,258.672349,12,20240821,sing
19.461,258.332737,12,20240821,sing
19.466,259.210404,12,20240821,sing
19.471,260.734462,12,20240821,sing
19.476,261.518873,12,20240821,sing
19.481,261.743993,12,20240821,sing
19.486,262.526997,12,20240821,sing
19.491,263.698705,12,20240821,sing
19.496,264.549547,12,20240821,sing
19.501,264.884921,12,20240821,sing
19.506,265.151879,12,20240821,sing
19.511,265.516674,12,20240821,sing
19.516,265.500966,12,20240821,sing
19.521,264.813209,12,20240821,sing
19.526,264.691579,12,20240821,sing
19.531,265.877357,12,20240821,sing
19.536,266.127345,12,20240821,sing
19.541,264.498329,12,20240821,sing
19.546,262.694233,12,20240821,sing
19.551,261.981837,12,20240821,sing
19.556,262.270139,12,20240821,sing
19.561,262.084181,12,20240821,sing
19.566,261.329156,12,20240821,sing
19.571,261.636773,12,20240821,sing
19.576,262.442055,12,20240821,sing
19.581,261.448388,12,20240821,sing
19.586,259.117061,12,20240821,sing
19.591,257.955254,12,20240821,sing
19.596,258.644568,12,20240821,sing
19.601,260.747057,12,20240821,sing
19.606,264.377557,12,20240821,sing
19.611,269.143158,12,20240821,sing
19.616,271.713306,12,20240821,sing
19.621,266.835095,12,20240821,sing
19.626,258.514767,12,20240821,sing
19.631,252.868467,12,20240821,sing
19.636,249.298419,12,20240821,sing
19.641,246.630226,12,20240821,sing
19.646,245.792159,12,20240821,sing
19.651,247.609534,12,20240821,sing
19.656,249.591672,12,20240821,sing
19.661,249.333282,12,20240821,sing
19.666,247.765618,12,20240821,sing
19.671,247.278324,12,20240821,sing
19.676,247.839576,12,20240821,sing
19.681,248.233697,12,20240821,sing
19.686,248.094967,12,20240821,sing
19.691,247.923217,12,20240821,sing
19.706,241.693167,12,20240821,sing
19.711,240.786068,12,20240821,sing
19.716,239.448953,12,20240821,sing
19.721,238.635627,12,20240821,sing
19.726,239.70918,12,20240821,sing
19.731,243.019932,12,20240821,sing
19.736,247.494179,12,20240821,sing
19.741,249.599805,12,20240821,sing
19.746,248.26652,12,20240821,sing
19.751,246.896218,12,20240821,sing
19.756,246.480626,12,20240821,sing
19.761,247.287323,12,20240821,sing
19.771,126.187797,12,20240821,sing
19.776,125.748391,12,20240821,sing
19.781,124.419696,12,20240821,sing
19.786,122.74476,12,20240821,sing
19.791,121.630714,12,20240821,sing
19.796,121.462109,12,20240821,sing
19.801,121.693852,12,20240821,sing
