date,condition,speaker,duration,start,end,gender,IOI
20240724,conv,4,0.212076952,8.698050255,8.910127207,female,4.715269572
20240724,conv,4,0.220118867,8.910127207,9.130246074,female,4.542999943
20240724,conv,4,0.19326997,9.130246074,9.323516044,female,5.174109553
20240724,conv,4,0.137272314,9.516543358,9.653815673,female,7.284790119
20240724,conv,4,0.218974307,9.796046325,10.01502063,female,4.566745807
20240724,conv,4,0.196413758,10.01502063,10.21143439,female,5.091293039
20240724,conv,4,0.273516026,10.21143439,10.48495042,female,3.656092901
20240724,conv,4,0.172708649,10.48495042,10.65765907,female,5.790097966
20240724,conv,4,0.179481538,10.65765907,10.8371406,female,5.571603703
20240724,conv,4,0.104979767,10.8371406,10.94212037,female,9.525645041
20240724,conv,4,0.149003541,10.94212037,11.09112391,female,6.711249915
20240724,conv,4,0.159162873,11.09112391,11.25028678,female,6.282872261
20240724,conv,4,0.298007081,11.25028678,11.54829387,female,3.355624958
20240724,conv,4,0.189756826,11.54829387,11.73805069,female,5.269902638
20240724,conv,4,0.19853667,70.16181433,70.360351,female,5.03685288
20240724,conv,4,0.244852579,70.360351,70.60520358,female,4.084090126
20240724,conv,4,0.169322205,70.60520358,70.77452578,female,5.905899925
20240724,conv,4,0.138844208,70.77452578,70.91336999,female,7.202316982
20240724,conv,4,0.135457764,70.91336999,71.04882776,female,7.382374907
20240724,conv,4,0.212317376,71.04882776,71.26114513,female,4.70993011
20240724,conv,4,0.213345979,73.53164532,73.7449913,female,4.687222163
20240724,conv,4,0.071115326,86.27380163,86.34491696,female,14.06166649
20240724,conv,4,0.220118867,86.34491696,86.56503582,female,4.542999943
20240724,conv,4,0.310766911,86.56503582,86.87580274,female,3.217845803
20240724,conv,4,0.165935761,87.11285382,87.27878958,female,6.026428495
20240724,conv,4,0.173494596,87.27878958,87.45228418,female,5.763868274
20240724,conv,4,0.1151391,87.45228418,87.56742328,female,8.685146949
20240724,conv,4,0.277688417,87.56742328,87.8451117,female,3.601158491
20240724,conv,4,0.152389985,87.8451117,87.99750168,female,6.562111028
20240724,conv,4,0.48347556,87.99750168,88.48097724,female,2.068356877
20240724,conv,4,0.345417299,88.63113609,88.97655339,female,2.895048983
20240724,conv,4,0.548603945,89.20205792,89.75066187,female,1.822808619
20240724,conv,4,0.233664643,89.75066187,89.98432651,female,4.279637627
20240724,conv,4,0.260756196,89.98432651,90.24508271,female,3.834999952
20240724,conv,4,0.242737394,90.24508271,90.4878201,female,4.119678399
20240724,conv,4,0.143317234,90.4878201,90.63113734,female,6.977527912
20240724,conv,4,0.169322205,90.63113734,90.80045954,female,5.905899925
20240724,conv,4,0.223505311,90.80045954,91.02396485,female,4.47416661
20240724,conv,4,0.49442084,91.24069728,91.73511812,female,2.022568468
20240724,conv,4,0.111752656,92.02932216,92.14107482,female,8.94833322
20240724,conv,4,0.493750849,92.14107482,92.63482567,female,2.025312973
20240724,conv,4,0.255011911,94.95776313,95.21277505,female,3.921385456
20240724,conv,4,0.165935761,95.41831953,95.58425529,female,6.026428495
20240724,conv,4,0.135457764,95.62827907,95.76373683,female,7.382374907
20240724,conv,4,0.142230653,95.76373683,95.90596748,female,7.030833244
20240724,conv,4,0.291234193,95.90596748,96.19720168,female,3.433662747
20240724,conv,4,0.193027314,96.19720168,96.39022899,female,5.18061397
20240724,conv,4,0.343059458,96.39022899,96.73328845,female,2.914946598
