date,condition,speaker,duration,start,end,gender,IOI
20240724,conv,1,0.14602432,28.43028763,28.57631194,male,6.848174335
20240724,conv,1,0.159162873,28.57631194,28.73547482,male,6.282872261
20240724,conv,1,0.233664643,28.73547482,28.96913946,male,4.279637627
20240724,conv,1,0.43685129,28.96913946,29.40599075,male,2.289108498
20240724,conv,1,0.203186646,29.40599075,29.6091774,male,4.921583271
20240724,conv,1,0.256962529,29.6091774,29.86613993,male,3.89161799
20240724,conv,1,0.126861313,31.70637668,31.83323799,male,7.882623769
20240724,conv,1,0.30477997,31.83323799,32.13801796,male,3.281055514
20240724,conv,1,0.145617097,32.13801796,32.28363506,male,6.867325495
20240724,conv,1,0.152389985,32.28363506,32.43602505,male,6.562111028
20240724,conv,1,0.277688417,32.43602505,32.71371346,male,3.601158491
20240724,conv,1,0.715325654,32.71371346,33.42903912,male,1.397964682
20240724,conv,1,0.236265141,33.72971542,33.96598056,male,4.232532983
20240724,conv,1,0.091433991,34.16239431,34.25382831,male,10.93685171
20240724,conv,1,0.111752656,34.25382831,34.36558096,male,8.94833322
20240724,conv,1,0.145617097,34.36558096,34.51119806,male,6.867325495
20240724,conv,1,0.169322205,34.51119806,34.68052026,male,5.905899925
20240724,conv,1,0.416532625,34.68052026,35.09705289,male,2.400772327
20240724,conv,1,0.515525451,35.09705289,35.61257834,male,1.939768439
20240724,conv,1,0.35461675,35.85640232,36.21101907,male,2.819945761
20240724,conv,1,0.125298432,36.21101907,36.3363175,male,7.980945845
20240724,conv,1,0.233664643,36.3363175,36.56998214,male,4.279637627
20240724,conv,1,0.179481538,36.56998214,36.74946368,male,5.571603703
20240724,conv,1,0.177123697,36.74946368,36.92658738,male,5.645771955
20240724,conv,1,0.497807284,36.92658738,37.42439466,male,2.008809498
20240724,conv,1,0.167819033,45.32850339,45.49632242,male,5.958799676
20240724,conv,1,0.245471624,45.49632242,45.74179405,male,4.073790628
20240724,conv,1,0.209115695,53.54526222,53.75437792,male,4.782041834
20240724,conv,1,0.226891755,53.75437792,53.98126967,male,4.407388004
20240724,conv,1,0.209959535,53.98126967,54.19122921,male,4.76282252
20240724,conv,1,0.192067518,54.61537856,54.80744608,male,5.206502442
20240724,conv,1,0.331871523,54.80744608,55.1393176,male,3.013214248
20240724,conv,1,0.118525544,55.1393176,55.25784314,male,8.436999893
20240724,conv,1,0.25071282,55.25784314,55.50855596,male,3.988627301
20240724,conv,1,0.199800202,55.50855596,55.70835617,male,5.004999937
20240724,conv,1,0.101907794,56.68383365,56.78574145,male,9.812792104
20240724,conv,1,0.310524255,56.78574145,57.0962657,male,3.220360358
20240724,conv,1,0.271629661,57.0962657,57.36789536,male,3.681483081
20240724,conv,1,0.121068063,60.27844733,60.39951539,male,8.25981665
20240724,conv,1,0.163393242,60.39951539,60.56290863,male,6.120204152
20240724,conv,1,0.298007081,60.56290863,60.86091571,male,3.355624958
20240724,conv,1,0.176095094,60.86091571,61.03701081,male,5.678749928
20240724,conv,1,0.186254426,61.03701081,61.22326523,male,5.368999932
20240724,conv,1,0.260756196,61.22326523,61.48402143,male,3.834999952
20240724,conv,1,0.233664643,61.48402143,61.71768607,male,4.279637627
20240724,conv,1,0.155776429,61.71768607,61.8734625,male,6.419456441
20240724,conv,1,0.487647951,61.8734625,62.36111045,male,2.050659696
20240724,conv,1,0.425848032,62.36111045,62.78695848,male,2.348255537
20240724,conv,1,0.308166414,62.99577346,63.30393987,male,3.244999959
20240724,conv,1,0.214490538,63.30393987,63.51843041,male,4.662210313
20240724,conv,1,0.17621105,64.75334869,64.92955974,male,5.675013004
20240724,conv,1,0.24062221,64.92955974,65.17018195,male,4.155892348
20240724,conv,1,0.447010622,65.17018195,65.61719258,male,2.237083305
20240724,conv,1,0.2096589,65.61719258,65.82685148,male,4.769652035
20240724,conv,1,0.294921272,65.82685148,66.12177275,male,3.390735412
20240724,conv,1,0.264808376,66.95188314,67.21669152,male,3.776315595
20240724,conv,1,0.288148384,67.21669152,67.5048399,male,3.470434183
20240724,conv,1,0.145382168,69.60643749,69.75181966,male,6.878422674
20240724,conv,1,0.202158043,69.75181966,69.95397771,male,4.946624849
20240724,conv,1,0.62830671,72.11272524,72.74103195,male,1.591579374
20240724,conv,1,0.428263851,72.74103195,73.1692958,male,2.335009123
20240724,conv,1,0.165935761,73.82034774,73.9862835,male,6.026428495
20240724,conv,1,0.564264906,73.9862835,74.55054841,male,1.772217249
20240724,conv,1,0.152389985,74.55054841,74.70293839,male,6.562111028
20240724,conv,1,0.155776429,74.70293839,74.85871482,male,6.419456441
20240724,conv,1,0.088047547,74.85871482,74.94676237,male,11.35749986
20240724,conv,1,0.233664643,74.94676237,75.18042701,male,4.279637627
20240724,conv,1,0.289119009,75.18042701,75.46954602,male,3.458783305
20240724,conv,1,0.190553517,75.682892,75.87344551,male,5.247869557
20240724,conv,1,0.196413758,75.87344551,76.06985927,male,5.091293039
20240724,conv,1,0.226891755,76.06985927,76.29675103,male,4.407388004
20240724,conv,1,0.186254426,76.29675103,76.48300545,male,5.368999932
20240724,conv,1,0.203186646,76.48300545,76.6861921,male,4.921583271
20240724,conv,1,0.199800202,76.6861921,76.8859923,male,5.004999937
20240724,conv,1,0.283675358,76.8859923,77.16966766,male,3.525156386
