date,condition,speaker,duration,start,end,gender,IOI
20240821,sing,13,0.436248103,0.682484825,1.118732929,male,2.292273578
20240821,sing,13,0.406373293,1.118732929,1.525106222,male,2.460791635
20240821,sing,13,0.474102175,1.525106222,1.999208397,male,2.109249973
20240821,sing,13,0.535058169,1.999208397,2.534266566,male,1.868955672
20240821,sing,13,0.386054628,2.534266566,2.920321194,male,2.590306986
20240821,sing,13,0.444227365,2.920321194,3.364548558,male,2.251099502
20240821,sing,13,0.275556293,14.95250743,15.22806373,male,3.629022546
20240821,sing,13,0.358963075,15.22806373,15.5870268,male,2.785801854
20240821,sing,13,0.514739504,15.5870268,16.10176631,male,1.94273024
20240821,sing,13,0.318325746,16.40654628,16.72487202,male,3.141436131
20240821,sing,13,0.318325746,16.72487202,17.04319777,male,3.141436131
20240821,sing,13,0.704380374,17.04319777,17.74757814,male,1.419687483
20240821,sing,13,0.902926257,17.74757814,18.6505044,male,1.107510156
20240821,sing,13,0.339930733,26.23612141,26.57605214,male,2.941775788
20240821,sing,13,0.345417299,26.57605214,26.92146944,male,2.895048982
20240821,sing,13,0.284461305,26.92146944,27.20593075,male,3.515416622
20240821,sing,13,0.325098634,27.20593075,27.53102938,male,3.075989547
20240821,sing,13,0.548603945,27.53102938,28.07963333,male,1.82280862
20240821,sing,13,0.272046347,28.07963333,28.35167968,male,3.675844249
20240821,sing,13,0.589241275,28.35167968,28.94092095,male,1.697097679
20240821,sing,13,0.56892261,28.94092095,29.50984356,male,1.757708311
20240821,sing,13,0.657939461,29.50984356,30.16778302,male,1.519896676
20240821,sing,13,0.496238683,40.69340852,41.18964721,male,2.015159306
20240821,sing,13,0.548603945,41.18964721,41.73825115,male,1.82280862
20240821,sing,13,0.697607486,42.12430578,42.82191327,male,1.433470856
20240821,sing,13,0.68406171,42.82191327,43.50597498,male,1.461856416
20240821,sing,13,0.904909571,43.50597498,44.41088455,male,1.105082797
20240821,sing,13,0.356179818,55.14586404,55.50204386,male,2.807570641
20240821,sing,13,0.352190187,55.50204386,55.85423405,male,2.839374965
20240821,sing,13,0.71393652,55.85423405,56.56817057,male,1.400684756
