date,condition,speaker,duration,start,end,gender,IOI
20240725,sing,7,0.270915529,11.70696399,11.97787951,female,3.691187448
20240725,sing,7,0.345417299,11.97787951,12.32329681,female,2.895048982
20240725,sing,7,0.365735964,12.32329681,12.68903278,female,2.734212925
20240725,sing,7,0.230278199,13.00735852,13.23763672,female,4.34257348
20240725,sing,7,0.203186646,13.23763672,13.44082337,female,4.921583282
20240725,sing,7,0.318325746,13.44082337,13.75914911,female,3.141436131
20240725,sing,7,0.478608208,13.75914911,14.23775732,female,2.089391664
20240725,sing,7,0.246990999,27.85092695,28.09791795,female,4.048730537
20240725,sing,7,0.413146181,28.09791795,28.51106413,female,2.42045079
20240725,sing,7,0.987147231,28.51106413,29.49821136,female,1.013020114
20240725,sing,7,0.314063862,42.57676271,42.89082658,female,3.184065794
20240725,sing,7,0.318325746,42.89082658,43.20915232,female,3.141436131
20240725,sing,7,0.243823976,43.20915232,43.4529763,female,4.101319388
20240725,sing,7,0.298007081,43.4529763,43.75098338,female,3.355624962
20240725,sing,7,0.474102175,43.75098338,44.22508555,female,2.109249973
20240725,sing,7,0.623105716,44.22508555,44.84819127,female,1.604864109
20240725,sing,7,0.413146181,45.21392723,45.62707341,female,2.42045079
20240725,sing,7,0.392827516,45.62707341,46.01990093,female,2.545646522
20240725,sing,7,0.655058635,46.01990093,46.67495957,female,1.526580899
20240725,sing,7,0.243823976,61.75828124,62.00210521,female,4.101319388
20240725,sing,7,0.345417299,62.00210521,62.34752251,female,2.895048982
20240725,sing,7,0.352190187,62.34752251,62.6997127,female,2.839374965
20240725,sing,7,0.600267233,62.6997127,63.29997993,female,1.665924683
