date,condition,speaker,duration,start,end,gender,IOI
20240725,conv,6,0.155776429,2.535401824,2.691178253,female,6.419456441
20240725,conv,6,0.20714072,2.691178253,2.898318972,female,4.827636023
20240725,conv,6,0.250596864,2.898318972,3.148915836,female,3.990472923
20240725,conv,6,0.30477997,3.148915836,3.453695806,female,3.281055514
20240725,conv,6,0.447010622,3.453695806,3.900706428,female,2.237083305
20240725,conv,6,0.257369752,3.900706428,4.15807618,female,3.885460477
20240725,conv,6,0.447010622,4.15807618,4.605086802,female,2.237083305
20240725,conv,6,0.311552858,4.605086802,4.91663966,female,3.20972822
20240725,conv,6,0.219551238,4.91663966,5.136190898,female,4.554745442
20240725,conv,6,0.301961155,5.136190898,5.438152053,female,3.31168425
20240725,conv,6,0.230278199,5.438152053,5.668430252,female,4.342573474
20240725,conv,6,0.246642791,5.668430252,5.915073043,female,4.054446502
20240725,conv,6,0.20714072,5.915073043,6.122213762,female,4.827636023
20240725,conv,6,0.284461305,6.122213762,6.406675067,female,3.515416622
20240725,conv,6,0.631248646,6.406675067,7.037923713,female,1.584161814
20240725,conv,6,0.183611699,7.037923713,7.221535412,female,5.446276062
20240725,conv,6,0.149003541,7.221535412,7.370538953,female,6.711249915
20240725,conv,6,0.257369752,7.370538953,7.627908705,female,3.885460477
20240725,conv,6,0.1151391,7.627908705,7.743047805,female,8.685146949
20240725,conv,6,0.088047547,7.743047805,7.831095352,female,11.35749986
20240725,conv,6,0.338644411,7.831095352,8.169739762,female,2.952949963
20240725,conv,6,0.528442038,8.488065508,9.016507546,female,1.892355127
20240725,conv,6,0.122499652,9.564367071,9.686866722,female,8.163288511
20240725,conv,6,0.209959535,9.686866722,9.896826257,female,4.76282252
20240725,conv,6,0.169322205,9.896826257,10.06614846,female,5.905899925
20240725,conv,6,0.446422958,10.06614846,10.51257142,female,2.240028165
20240725,conv,6,0.517910495,11.18308735,11.70099785,female,1.930835558
20240725,conv,6,0.28164249,11.70099785,11.98264034,female,3.550600621
20240725,conv,6,0.233097014,11.98264034,12.21573735,female,4.29005924
20240725,conv,6,0.169322205,12.21573735,12.38505956,female,5.905899925
20240725,conv,6,0.257369752,12.38505956,12.64242931,female,3.885460477
20240725,conv,6,0.315506931,12.64242931,12.95793624,female,3.169502478
20240725,conv,6,0.386054628,13.16429388,13.55034851,female,2.590306985
20240725,conv,6,0.392827516,13.55034851,13.94317602,female,2.54564652
20240725,conv,6,0.108366211,13.94317602,14.05154224,female,9.227968633
20240725,conv,6,0.121911988,14.05154224,14.17345422,female,8.202638785
20240725,conv,6,0.257369752,14.17345422,14.43082398,female,3.885460477
20240725,conv,6,0.230278199,14.43082398,14.66110217,female,4.342573474
20240725,conv,6,0.26414264,14.66110217,14.92524481,female,3.785833285
20240725,conv,6,0.26414264,14.92524481,15.18938746,female,3.785833285
20240725,conv,6,0.284461305,15.18938746,15.47384876,female,3.515416622
20240725,conv,6,0.257369752,15.47384876,15.73121851,female,3.885460477
20240725,conv,6,0.182867982,15.73121851,15.91408649,female,5.468425857
20240725,conv,6,0.216732423,15.91408649,16.13081892,female,4.613984317
20240725,conv,6,0.169322205,16.13081892,16.30014112,female,5.905899925
20240725,conv,6,0.182867982,16.30014112,16.4830091,female,5.468425857
20240725,conv,6,0.162549317,16.4830091,16.64555842,female,6.151979089
20240725,conv,6,0.30477997,16.64555842,16.95033839,female,3.281055514
20240725,conv,6,0.352190187,16.95033839,17.30252858,female,2.839374964
20240725,conv,6,0.358963075,17.30252858,17.66149165,female,2.785801852
20240725,conv,6,0.298007081,17.66149165,17.95949873,female,3.355624958
20240725,conv,6,0.216732423,17.95949873,18.17623116,female,4.613984317
20240725,conv,6,0.203186646,18.17623116,18.3794178,female,4.921583271
20240725,conv,6,0.26414264,18.3794178,18.64356044,female,3.785833285
20240725,conv,6,0.277688417,18.64356044,18.92124886,female,3.601158491
20240725,conv,6,0.193907754,20.25445061,20.44835836,female,5.157091355
20240725,conv,6,0.28696731,20.44835836,20.73532567,female,3.484717481
