date,condition,speaker,duration,start,end,gender,IOI
20240725,sing,9,0.250596864,17.72508125,17.97567812,female,3.990472921
20240725,sing,9,0.298007081,17.97567812,18.2736852,female,3.355624962
20240725,sing,9,0.18964087,18.2736852,18.46332607,female,5.273124933
20240725,sing,9,0.399600405,18.46332607,18.86292647,female,2.502499966
20240725,sing,9,0.291234193,18.98483846,19.27607265,female,3.43366275
20240725,sing,9,0.440237734,19.27607265,19.71631039,female,2.271499971
20240725,sing,9,0.731471927,19.71631039,20.44778231,female,1.367106464
20240725,sing,9,0.328093981,31.11576536,31.44385934,female,3.047907179
20240725,sing,9,0.365735964,31.44385934,31.80959531,female,2.734212925
20240725,sing,9,0.447010622,31.80959531,32.25660593,female,2.237083306
20240725,sing,9,0.413146181,32.47333835,32.88648453,female,2.42045079
20240725,sing,9,0.399600405,32.88648453,33.28608494,female,2.502499966
20240725,sing,9,0.223505311,33.28608494,33.50959025,female,4.474166612
20240725,sing,9,0.34241132,33.50959025,33.85200157,female,2.920464195
20240725,sing,9,0.247755608,50.45496529,50.70272089,female,4.036235579
20240725,sing,9,0.318325746,50.70272089,51.02104664,female,3.141436131
20240725,sing,9,0.45378351,51.02104664,51.47483015,female,2.203694004
20240725,sing,9,0.56892261,51.47483015,52.04375276,female,1.757708311
20240725,sing,9,0.528285281,52.04375276,52.57203804,female,1.892916642
20240725,sing,9,0.375350108,52.57203804,52.94738815,female,2.664179332
