date,condition,speaker,duration,start,end,gender,IOI
20240725,sing,6,0.237051088,1.057776935,1.294828022,female,4.218499938
20240725,sing,6,0.30477997,1.294828022,1.599607992,female,3.28105551
20240725,sing,6,0.230278199,1.775703085,2.005981285,female,4.34257348
20240725,sing,6,0.30477997,2.737453212,3.042233182,female,3.28105551
20240725,sing,6,0.216732423,3.042233182,3.258965604,female,4.613984314
20240725,sing,6,0.37928174,3.529881133,3.909162873,female,2.636562467
20240725,sing,6,0.261840555,23.90480033,24.16664089,female,3.819118089
20240725,sing,6,0.284461305,24.16664089,24.45110219,female,3.515416622
20240725,sing,6,0.474102175,24.45110219,24.92520437,female,2.109249973
20240725,sing,6,0.331871523,25.41285232,25.74472384,female,3.013214243
20240725,sing,6,0.528285281,25.74472384,26.27300912,female,1.892916642
20240725,sing,6,0.541831057,26.27300912,26.81484018,female,1.845593727
20240725,sing,6,0.81110878,26.81484018,27.62594896,female,1.232880256
20240725,sing,6,0.279341827,38.14572297,38.4250648,female,3.579843415
20240725,sing,6,0.555376834,38.4250648,38.98044163,female,1.800579244
20240725,sing,6,0.514739504,38.98044163,39.49518114,female,1.94273024
20240725,sing,6,0.386054628,39.49518114,39.88123577,female,2.590306986
20240725,sing,6,0.440237734,39.88123577,40.3214735,female,2.271499971
20240725,sing,6,0.365735964,40.3214735,40.68720946,female,2.734212925
20240725,sing,6,0.52465339,40.68720946,41.21186285,female,1.906020278
20240725,sing,6,0.32512466,57.60063158,57.92575624,female,3.075743316
20240725,sing,6,0.318325746,57.92575624,58.24408199,female,3.141436131
20240725,sing,6,0.514739504,58.24408199,58.75882149,female,1.94273024
20240725,sing,6,0.467329287,59.28710677,59.75443606,female,2.139818813
20240725,sing,6,0.345417299,59.75443606,60.09985336,female,2.895048982
20240725,sing,6,0.56892261,60.09985336,60.66877597,female,1.757708311
20240725,sing,6,0.846585001,60.66877597,61.51536097,female,1.181216297
