date,condition,speaker,duration,start,end,gender,IOI
20240724,conv,2,0.216558488,24.63471217,24.85127066,female,4.617690159
20240724,conv,2,0.091433991,24.85127066,24.94270465,female,10.93685171
20240724,conv,2,0.18964087,24.94270465,25.13234552,female,5.273124933
20240724,conv,2,0.142230653,25.13234552,25.27457618,female,7.030833244
20240724,conv,2,0.226891755,25.27457618,25.50146793,female,4.407388004
20240724,conv,2,0.250596864,25.50146793,25.75206479,female,3.990472923
20240724,conv,2,0.324913956,25.75206479,26.07697875,female,3.077737908
20240724,conv,2,0.269828947,26.22163597,26.49146491,female,3.706051595
20240724,conv,2,0.301393526,26.49146491,26.79285844,female,3.317921306
20240724,conv,2,0.142230653,26.79285844,26.93508909,female,7.030833244
20240724,conv,2,0.118525544,26.93508909,27.05361463,female,8.436999893
20240724,conv,2,0.206573091,27.05361463,27.26018773,female,4.840901578
20240724,conv,2,0.41153642,27.26018773,27.67172415,female,2.429918597
20240724,conv,2,0.116594911,38.0026328,38.11922771,female,8.576703681
20240724,conv,2,0.203186646,38.11922771,38.32241436,female,4.921583271
20240724,conv,2,0.145617097,38.32241436,38.46803146,female,6.867325495
20240724,conv,2,0.155776429,38.46803146,38.62380789,female,6.419456441
20240724,conv,2,0.18964087,38.62380789,38.81344876,female,5.273124933
20240724,conv,2,0.322498137,38.81344876,39.13594689,female,3.100793105
20240724,conv,2,0.192241367,39.13594689,39.32818826,female,5.201794051
20240724,conv,2,0.476032808,39.32818826,39.80422107,female,2.100695547
20240724,conv,2,0.202660077,40.78435325,40.98701332,female,4.934370974
20240724,conv,2,0.187098351,40.98701332,41.17411168,female,5.34478254
20240724,conv,2,0.645966899,41.17411168,41.82007858,female,1.548066938
20240724,conv,2,0.197257683,41.82007858,42.01733626,female,5.069511022
20240724,conv,2,0.274301973,42.01733626,42.29163823,female,3.645617238
20240724,conv,2,0.477488619,42.29163823,42.76912685,female,2.094290754
20240724,conv,2,0.22604783,42.76912685,42.99517468,female,4.423842511
20240724,conv,2,0.288374319,42.99517468,43.283549,female,3.467715169
20240724,conv,2,0.431650296,44.3516356,44.78328589,female,2.316690178
20240724,conv,2,0.280774141,51.89636466,52.1771388,female,3.561581545
20240724,conv,2,0.169257843,78.00208005,78.17133789,female,5.908145701
20240724,conv,2,0.233664643,78.17133789,78.40500253,female,4.279637627
20240724,conv,2,0.291234193,78.40500253,78.69623673,female,3.433662747
20240724,conv,2,0.186497082,78.69623673,78.88273381,female,5.362014185
20240724,conv,2,0.311552858,78.88273381,79.19428667,female,3.20972822
20240724,conv,2,0.331693228,79.19428667,79.5259799,female,3.014833934
20240724,conv,2,0.229651971,79.90613488,80.13578685,female,4.354415047
20240724,conv,2,0.220118867,80.28479039,80.50490926,female,4.542999943
20240724,conv,2,0.182867982,80.50490926,80.68777724,female,5.468425857
20240724,conv,2,0.138844208,80.68777724,80.82662145,female,7.202316982
20240724,conv,2,0.230278199,80.82662145,81.05689965,female,4.342573474
20240724,conv,2,0.307518286,81.05689965,81.36441793,female,3.251839142
20240724,conv,2,0.819946808,84.73217287,85.55211968,female,1.219591308
20240724,conv,2,0.396213961,92.85622654,93.2524405,female,2.523888857
20240724,conv,2,0.363378123,96.85755828,97.2209364,female,2.751954335
