time,f0,dt,df0,f0stab,speaker,date,condition,gender
4.112,147.405139,0.005,-7630.512806,-7630.512806,2,20240724,sing,female
4.117,146.057132,0.005,-7687.616666,-7687.616666,2,20240724,sing,female
4.122,144.633345,0.005,-7241.445053,-7241.445053,2,20240724,sing,female
4.127,144.107939,0.005,-6299.631361,-6299.631361,2,20240724,sing,female
4.132,143.124769,0.005,-4917.932221,-4917.932221,2,20240724,sing,female
4.137,141.701631,0.005,-3179.654606,-3179.654606,2,20240724,sing,female
4.142,140.424394,0.005,-1180.088014,-1180.088014,2,20240724,sing,female
4.147,140.438967,0.005,975.9276404,-975.9276404,2,20240724,sing,female
4.152,141.56672,0.005,3164.595534,-3164.595534,2,20240724,sing,female
4.157,142.519145,0.005,5232.394676,-5232.394676,2,20240724,sing,female
4.162,141.621841,0.005,6997.740728,-6997.740728,2,20240724,sing,female
4.167,139.546348,0.005,8273.717618,-8273.717618,2,20240724,sing,female
4.172,187.223268,0.005,8909.106038,-8909.106038,2,20240724,sing,female
4.177,188.208519,0.005,8833.334596,-8833.334596,2,20240724,sing,female
4.182,188.41424,0.005,8085.911843,-8085.911843,2,20240724,sing,female
4.187,187.634216,0.005,6815.732156,-6815.732156,2,20240724,sing,female
4.192,185.50016,0.005,5248.181463,-5248.181463,2,20240724,sing,female
4.197,182.875297,0.005,3631.588396,-3631.588396,2,20240724,sing,female
4.202,180.919343,0.005,2182.235883,-2182.235883,2,20240724,sing,female
4.207,179.855049,0.005,1045.569157,-1045.569157,2,20240724,sing,female
4.212,179.195309,0.005,282.4079226,-282.4079226,2,20240724,sing,female
4.217,178.463194,0.005,-121.6724919,-121.6724919,2,20240724,sing,female
4.222,177.662056,0.005,-232.852984,-232.852984,2,20240724,sing,female
4.227,177.400773,0.005,-142.1174121,-142.1174121,2,20240724,sing,female
4.232,177.950617,0.005,57.42680773,-57.42680773,2,20240724,sing,female
4.237,178.948878,0.005,285.6859043,-285.6859043,2,20240724,sing,female
4.242,180.144077,0.005,483.394896,-483.394896,2,20240724,sing,female
4.247,181.473192,0.005,614.3488434,-614.3488434,2,20240724,sing,female
4.252,182.548096,0.005,663.7985448,-663.7985448,2,20240724,sing,female
4.257,182.908853,0.005,634.2923121,-634.2923121,2,20240724,sing,female
4.262,182.628782,0.005,540.0227422,-540.0227422,2,20240724,sing,female
4.267,182.150587,0.005,400.8393424,-400.8393424,2,20240724,sing,female
4.272,182.036928,0.005,237.1517734,-237.1517734,2,20240724,sing,female
4.277,182.540759,0.005,66.6310591,-66.6310591,2,20240724,sing,female
4.282,183.122172,0.005,-97.0828829,-97.0828829,2,20240724,sing,female
4.287,182.749449,0.005,-244.1983253,-244.1983253,2,20240724,sing,female
4.292,181.641936,0.005,-368.0179694,-368.0179694,2,20240724,sing,female
4.297,180.908434,0.005,-464.364953,-464.364953,2,20240724,sing,female
4.302,180.630409,0.005,-531.4438252,-531.4438252,2,20240724,sing,female
4.307,180.489639,0.005,-569.9273881,-569.9273881,2,20240724,sing,female
