time,f0,dt,df0,f0stab,speaker,date,condition,gender
14.744,206.123016,0.005,-1477.350229,-1477.350229,8,20240725,sing,female
14.749,200.766314,0.005,-1440.11045,-1440.11045,8,20240725,sing,female
14.754,199.417788,0.005,-1279.231614,-1279.231614,8,20240725,sing,female
14.759,198.926073,0.005,-993.5930418,-993.5930418,8,20240725,sing,female
14.764,198.72772,0.005,-600.6396489,-600.6396489,8,20240725,sing,female
14.769,198.990368,0.005,-132.3277954,-132.3277954,8,20240725,sing,female
14.774,200.117752,0.005,371.2672964,-371.2672964,8,20240725,sing,female
14.779,201.717635,0.005,868.2452674,-868.2452674,8,20240725,sing,female
14.784,203.020182,0.005,1319.037991,-1319.037991,8,20240725,sing,female
14.789,203.809943,0.005,1687.81564,-1687.81564,8,20240725,sing,female
14.794,204.818462,0.005,1942.207362,-1942.207362,8,20240725,sing,female
14.799,206.678306,0.005,2053.422389,-2053.422389,8,20240725,sing,female
14.804,209.492444,0.005,1998.624249,-1998.624249,8,20240725,sing,female
14.809,213.174017,0.005,1766.00277,-1766.00277,8,20240725,sing,female
14.814,215.715555,0.005,1361.133342,-1361.133342,8,20240725,sing,female
14.819,216.95659,0.005,811.920792,-811.920792,8,20240725,sing,female
14.824,217.408705,0.005,169.4419704,-169.4419704,8,20240725,sing,female
14.829,216.409764,0.005,-496.6204087,-496.6204087,8,20240725,sing,female
14.834,210.962757,0.005,-1107.209859,-1107.209859,8,20240725,sing,female
14.839,207.321603,0.005,-1585.37896,-1585.37896,8,20240725,sing,female
14.844,207.552919,0.005,-1867.122336,-1867.122336,8,20240725,sing,female
14.849,205.635181,0.005,-1909.476425,-1909.476425,8,20240725,sing,female
14.854,201.606705,0.005,-1695.316428,-1695.316428,8,20240725,sing,female
14.859,198.684167,0.005,-1235.553523,-1235.553523,8,20240725,sing,female
14.864,197.761466,0.005,-569.7433096,-569.7433096,8,20240725,sing,female
14.869,199.410479,0.005,234.6656531,-234.6656531,8,20240725,sing,female
14.874,201.031956,0.005,1085.548428,-1085.548428,8,20240725,sing,female
14.879,201.65996,0.005,1873.812696,-1873.812696,8,20240725,sing,female
14.884,202.035275,0.005,2487.200611,-2487.200611,8,20240725,sing,female
14.889,202.257145,0.13,2829.650656,-2829.650656,8,20240725,sing,female
15.019,227.0408,0.005,2842.49336,-2842.49336,8,20240725,sing,female
15.024,226.737597,0.005,2521.096086,-2521.096086,8,20240725,sing,female
15.029,223.823386,0.005,1920.251461,-1920.251461,8,20240725,sing,female
15.034,221.795259,0.005,1144.489185,-1144.489185,8,20240725,sing,female
15.039,219.762024,0.005,324.72738,-324.72738,8,20240725,sing,female
15.044,216.718409,0.005,-412.0588613,-412.0588613,8,20240725,sing,female
15.049,212.126291,0.005,-970.728001,-970.728001,8,20240725,sing,female
15.054,208.156781,0.005,-1305.070503,-1305.070503,8,20240725,sing,female
15.059,207.453663,0.005,-1420.041135,-1420.041135,8,20240725,sing,female
15.064,209.02072,0.005,-1360.464588,-1360.464588,8,20240725,sing,female
15.069,210.611501,0.005,-1191.768324,-1191.768324,8,20240725,sing,female
15.074,210.408782,0.005,-979.8398566,-979.8398566,8,20240725,sing,female
15.079,209.111646,0.005,-775.8768967,-775.8768967,8,20240725,sing,female
15.084,208.674465,0.005,-609.1483609,-609.1483609,8,20240725,sing,female
15.089,209.049006,0.005,-487.4250573,-487.4250573,8,20240725,sing,female
15.094,209.461842,0.005,-402.6862651,-402.6862651,8,20240725,sing,female
15.099,209.17913,0.005,-339.0146353,-339.0146353,8,20240725,sing,female
15.104,208.107729,0.005,-280.0566208,-280.0566208,8,20240725,sing,female
15.109,207.104054,0.005,-214.3960535,-214.3960535,8,20240725,sing,female
15.114,206.850541,0.005,-138.1308722,-138.1308722,8,20240725,sing,female
15.119,207.248841,0.005,-54.67048617,-54.67048617,8,20240725,sing,female
15.124,207.920664,0.005,27.66106686,-27.66106686,8,20240725,sing,female
15.129,208.563907,0.005,99.17910453,-99.17910453,8,20240725,sing,female
15.134,208.970389,0.005,152.2785486,-152.2785486,8,20240725,sing,female
15.139,209.106785,0.005,183.6344154,-183.6344154,8,20240725,sing,female
15.144,209.035319,0.005,194.583385,-194.583385,8,20240725,sing,female
15.149,208.800455,0.005,189.8488365,-189.8488365,8,20240725,sing,female
15.154,208.644884,0.005,175.3680604,-175.3680604,8,20240725,sing,female
15.159,209.024654,0.005,156.1723878,-156.1723878,8,20240725,sing,female
15.164,209.510295,0.005,135.0311612,-135.0311612,8,20240725,sing,female
15.169,209.334549,0.005,112.0967427,-112.0967427,8,20240725,sing,female
15.174,208.953617,0.005,85.34988007,-85.34988007,8,20240725,sing,female
15.179,209.135132,0.005,51.43429772,-51.43429772,8,20240725,sing,female
15.184,209.731103,0.005,6.525984663,-6.525984663,8,20240725,sing,female
15.189,209.952249,0.005,-52.87852053,-52.87852053,8,20240725,sing,female
15.194,209.584999,0.005,-129.1022295,-129.1022295,8,20240725,sing,female
15.199,209.137883,0.005,-222.0821493,-222.0821493,8,20240725,sing,female
15.204,208.974552,0.005,-327.7191703,-327.7191703,8,20240725,sing,female
15.209,208.989601,0.005,-436.1788651,-436.1788651,8,20240725,sing,female
15.214,209.080393,0.005,-531.138265,-531.138265,8,20240725,sing,female
15.219,209.343004,0.005,-591.2344119,-591.2344119,8,20240725,sing,female
15.224,209.102965,0.005,-594.4559568,-594.4559568,8,20240725,sing,female
15.229,207.250829,0.005,-524.8831022,-524.8831022,8,20240725,sing,female
15.234,202.727568,0.005,-379.6029762,-379.6029762,8,20240725,sing,female
15.239,197.930069,0.005,-172.7940745,-172.7940745,8,20240725,sing,female
15.244,205.395073,0.005,65.36325868,-65.36325868,8,20240725,sing,female
15.249,210.245947,0.005,295.2464064,-295.2464064,8,20240725,sing,female
15.254,208.522212,0.005,477.7315987,-477.7315987,8,20240725,sing,female
15.259,207.476018,0.005,584.0278127,-584.0278127,8,20240725,sing,female
15.264,208.271178,0.005,602.1875431,-602.1875431,8,20240725,sing,female
15.269,209.918462,0.005,538.6456721,-538.6456721,8,20240725,sing,female
15.274,211.074886,0.005,414.9499395,-414.9499395,8,20240725,sing,female
15.279,211.031182,0.005,261.0382477,-261.0382477,8,20240725,sing,female
15.284,210.540323,0.005,106.8599462,-106.8599462,8,20240725,sing,female
15.289,209.270468,0.005,-25.74042309,-25.74042309,8,20240725,sing,female
15.294,207.247035,0.005,-128.8304877,-128.8304877,8,20240725,sing,female
15.299,204.728839,0.005,-209.9196231,-209.9196231,8,20240725,sing,female
15.304,207.576316,0.005,-288.074848,-288.074848,8,20240725,sing,female
15.309,208.874665,0.005,-385.302845,-385.302845,8,20240725,sing,female
15.314,211.01497,0.005,-516.1009719,-516.1009719,8,20240725,sing,female
15.319,211.728641,0.005,-679.5146894,-679.5146894,8,20240725,sing,female
15.324,211.452727,0.005,-857.6315037,-857.6315037,8,20240725,sing,female
15.329,204.446428,0.005,-1022.055719,-1022.055719,8,20240725,sing,female
15.334,204.237839,0.005,-1146.520096,-1146.520096,8,20240725,sing,female
15.339,204.305001,0.005,-1220.96138,-1220.96138,8,20240725,sing,female
15.344,200.501807,0.005,-1261.396351,-1261.396351,8,20240725,sing,female
15.349,200.511016,0.005,-1311.159042,-1311.159042,8,20240725,sing,female
15.354,200.455998,0.005,-1431.929714,-1431.929714,8,20240725,sing,female
15.359,204.847644,0.005,-1686.421088,-1686.421088,8,20240725,sing,female
