time,f0,dt,df0,f0stab,speaker,date,condition,gender
28.49,120.875906,0.005,-12772.82062,-12772.82062,1,20240724,conv,male
28.495,122.757822,0.005,-12290.44923,-12290.44923,1,20240724,conv,male
28.5,122.928143,0.005,-10790.17895,-10790.17895,1,20240724,conv,male
28.505,123.203529,0.005,-8738.422256,-8738.422256,1,20240724,conv,male
28.51,122.633553,0.005,-6570.734748,-6570.734748,1,20240724,conv,male
28.515,121.792461,0.005,-4598.06634,-4598.06634,1,20240724,conv,male
28.52,122.00112,0.005,-2975.86433,-2975.86433,1,20240724,conv,male
28.525,122.663735,0.005,-1726.842437,-1726.842437,1,20240724,conv,male
28.53,121.432189,0.005,-792.5215654,-792.5215654,1,20240724,conv,male
28.535,119.790783,0.005,-87.28218377,-87.28218377,1,20240724,conv,male
28.54,120.169021,0.005,462.7403994,-462.7403994,1,20240724,conv,male
28.545,121.833582,0.005,902.0187152,-902.0187152,1,20240724,conv,male
28.55,123.339205,0.005,1246.196735,-1246.196735,1,20240724,conv,male
28.555,124.555847,0.005,1493.222241,-1493.222241,1,20240724,conv,male
28.56,125.495625,0.005,1637.019447,-1637.019447,1,20240724,conv,male
28.565,126.309272,0.005,1677.892936,-1677.892936,1,20240724,conv,male
28.57,127.057122,0.005,1627.03938,-1627.03938,1,20240724,conv,male
28.575,127.541946,0.005,1505.429562,-1505.429562,1,20240724,conv,male
28.58,127.692478,0.005,1339.157037,-1339.157037,1,20240724,conv,male
28.585,127.820223,0.005,1153.900725,-1153.900725,1,20240724,conv,male
28.59,128.085839,0.005,970.6327838,-970.6327838,1,20240724,conv,male
28.595,128.299375,0.005,803.6208571,-803.6208571,1,20240724,conv,male
28.6,128.489737,0.005,660.6447174,-660.6447174,1,20240724,conv,male
28.605,128.699387,0.005,544.5835617,-544.5835617,1,20240724,conv,male
28.61,128.837295,0.005,455.2916671,-455.2916671,1,20240724,conv,male
28.615,128.916886,0.005,390.952057,-390.952057,1,20240724,conv,male
28.62,128.890522,0.005,348.6953249,-348.6953249,1,20240724,conv,male
28.625,128.734893,0.005,324.9600244,-324.9600244,1,20240724,conv,male
28.63,128.658536,0.005,316.5582367,-316.5582367,1,20240724,conv,male
28.635,128.897405,0.005,323.4934823,-323.4934823,1,20240724,conv,male
28.64,129.397224,0.005,354.1144128,-354.1144128,1,20240724,conv,male
28.645,129.830392,0.005,432.1424895,-432.1424895,1,20240724,conv,male
28.65,129.967512,0.005,603.5506057,-603.5506057,1,20240724,conv,male
28.655,129.924782,0.005,939.4506692,-939.4506692,1,20240724,conv,male
28.66,129.867412,0.005,1529.740274,-1529.740274,1,20240724,conv,male
28.665,129.668028,0.005,2462.469367,-2462.469367,1,20240724,conv,male
28.67,128.993509,0.005,3787.200774,-3787.200774,1,20240724,conv,male
28.675,128.969337,0.005,5467.788936,-5467.788936,1,20240724,conv,male
28.68,129.173468,0.005,7339.529842,-7339.529842,1,20240724,conv,male
28.685,128.057636,0.005,9093.08276,-9093.08276,1,20240724,conv,male
28.69,126.641024,0.005,10306.70386,-10306.70386,1,20240724,conv,male
28.695,126.3117,0.015,10534.8201,-10534.8201,1,20240724,conv,male
28.71,205.438716,0.005,9436.730902,-9436.730902,1,20240724,conv,male
28.715,208.250259,0.005,6904.198082,-6904.198082,1,20240724,conv,male
28.72,210.595631,0.005,3135.264353,-3135.264353,1,20240724,conv,male
28.725,212.993833,0.005,-1385.559589,-1385.559589,1,20240724,conv,male
28.73,214.340127,0.03,-6004.925731,-6004.925731,1,20240724,conv,male
28.76,117.112618,0.005,-10077.08183,-10077.08183,1,20240724,conv,male
28.765,119.748718,0.005,-13131.70077,-13131.70077,1,20240724,conv,male
28.77,122.764515,0.005,-14968.61827,-14968.61827,1,20240724,conv,male
28.775,127.110701,0.005,-15649.18742,-15649.18742,1,20240724,conv,male
28.78,128.800144,0.005,-15401.78615,-15401.78615,1,20240724,conv,male
28.785,127.460144,0.005,-14495.17458,-14495.17458,1,20240724,conv,male
28.79,127.314402,0.045,-13139.86165,-13139.86165,1,20240724,conv,male
28.835,95.939675,0.005,-11453.88101,-11453.88101,1,20240724,conv,male
28.84,97.170742,0.005,-9491.447291,-9491.447291,1,20240724,conv,male
28.845,97.493353,0.005,-7302.600789,-7302.600789,1,20240724,conv,male
28.85,97.689532,0.005,-4983.487367,-4983.487367,1,20240724,conv,male
28.855,99.656087,0.005,-2690.379181,-2690.379181,1,20240724,conv,male
28.86,102.446221,0.005,-614.3467384,-614.3467384,1,20240724,conv,male
28.865,104.779786,0.005,1066.698843,-1066.698843,1,20240724,conv,male
28.87,110.074515,0.005,2234.767119,-2234.767119,1,20240724,conv,male
28.875,112.641002,0.005,2859.132705,-2859.132705,1,20240724,conv,male
28.88,112.554978,0.005,2998.234923,-2998.234923,1,20240724,conv,male
28.885,112.373684,0.005,2781.578353,-2781.578353,1,20240724,conv,male
28.89,112.473291,0.005,2383.139112,-2383.139112,1,20240724,conv,male
28.895,112.783205,0.005,1997.387739,-1997.387739,1,20240724,conv,male
28.9,112.74603,0.005,1823.857896,-1823.857896,1,20240724,conv,male
28.905,112.038168,0.005,2059.011636,-2059.011636,1,20240724,conv,male
28.91,110.879014,0.005,2887.959896,-2887.959896,1,20240724,conv,male
28.915,110.157766,0.005,4466.094569,-4466.094569,1,20240724,conv,male
28.92,110.190514,0.005,6883.85614,-6883.85614,1,20240724,conv,male
28.925,110.906423,0.005,10116.96179,-10116.96179,1,20240724,conv,male
28.93,111.813866,0.005,13976.68137,-13976.68137,1,20240724,conv,male
28.935,111.921334,0.005,18084.12621,-18084.12621,1,20240724,conv,male
28.94,111.006221,0.005,21891.87385,-21891.87385,1,20240724,conv,male
28.945,109.232286,0.03,24762.01361,-24762.01361,1,20240724,conv,male
28.975,237.331551,0.005,26086.11545,-26086.11545,1,20240724,conv,male
28.98,240.592,0.005,25411.67215,-25411.67215,1,20240724,conv,male
28.985,243.070675,0.005,22534.42798,-22534.42798,1,20240724,conv,male
28.99,244.638958,0.005,17531.58849,-17531.58849,1,20240724,conv,male
28.995,244.464048,0.005,10738.55617,-10738.55617,1,20240724,conv,male
29,244.445609,0.005,2693.840968,-2693.840968,1,20240724,conv,male
29.005,248.433997,0.005,-5921.143669,-5921.143669,1,20240724,conv,male
29.01,251.31334,0.005,-14338.23704,-14338.23704,1,20240724,conv,male
29.015,251.494513,0.005,-21766.91045,-21766.91045,1,20240724,conv,male
29.02,250.454796,0.01,-27485.05251,-27485.05251,1,20240724,conv,male
