time,f0,dt,df0,f0stab,speaker,date,condition,gender
6.195,150.579307,0.005,4274.183532,-4274.183532,3,20240724,sing,male
6.2,150.192154,0.005,4125.048706,-4125.048706,3,20240724,sing,male
6.205,149.710851,0.005,3622.484974,-3622.484974,3,20240724,sing,male
6.21,149.059391,0.005,2844.27325,-2844.27325,3,20240724,sing,male
6.215,148.22816,0.005,1908.719593,-1908.719593,3,20240724,sing,male
6.22,147.350149,0.005,946.9272784,-946.9272784,3,20240724,sing,male
6.225,146.339774,0.005,75.07032369,-75.07032369,3,20240724,sing,male
6.23,144.984029,0.005,-625.2836226,-625.2836226,3,20240724,sing,male
6.235,143.481917,0.005,-1114.944882,-1114.944882,3,20240724,sing,male
6.24,141.978614,0.005,-1393.820504,-1393.820504,3,20240724,sing,male
6.245,140.971924,0.005,-1490.521226,-1490.521226,3,20240724,sing,male
6.25,141.055436,0.005,-1449.538089,-1449.538089,3,20240724,sing,male
6.255,140.694445,0.005,-1319.661526,-1319.661526,3,20240724,sing,male
6.26,140.189426,0.005,-1145.651464,-1145.651464,3,20240724,sing,male
6.265,140.25937,0.005,-963.6577372,-963.6577372,3,20240724,sing,male
6.27,140.598622,0.005,-799.8282706,-799.8282706,3,20240724,sing,male
6.275,139.535929,0.005,-670.9255887,-670.9255887,3,20240724,sing,male
6.28,139.207914,0.005,-585.5922618,-585.5922618,3,20240724,sing,male
6.285,139.64646,0.005,-545.2149775,-545.2149775,3,20240724,sing,male
6.29,140.078263,0.005,-544.0952321,-544.0952321,3,20240724,sing,male
6.295,140.247752,0.005,-569.5558132,-569.5558132,3,20240724,sing,male
6.3,139.791663,0.005,-603.2011852,-603.2011852,3,20240724,sing,male
6.305,139.060244,0.005,-624.3577768,-624.3577768,3,20240724,sing,male
6.31,138.522737,0.005,-615.662237,-615.662237,3,20240724,sing,male
6.315,137.660669,0.005,-569.2834579,-569.2834579,3,20240724,sing,male
6.32,135.765624,0.005,-491.1870076,-491.1870076,3,20240724,sing,male
6.325,135.868249,0.005,-400.9758481,-400.9758481,3,20240724,sing,male
6.33,136.694123,0.005,-326.4260335,-326.4260335,3,20240724,sing,male
6.335,138.454404,0.005,-294.2986431,-294.2986431,3,20240724,sing,male
6.34,140.163465,0.005,-321.0963675,-321.0963675,3,20240724,sing,male
6.345,140.484212,0.005,-407.8581453,-407.8581453,3,20240724,sing,male
6.35,138.513222,0.005,-541.3524997,-541.3524997,3,20240724,sing,male
6.355,135.95743,0.005,-700.8841041,-700.8841041,3,20240724,sing,male
6.36,134.793425,0.005,-867.0637469,-867.0637469,3,20240724,sing,male
6.365,135.364029,0.005,-1027.979311,-1027.979311,3,20240724,sing,male
6.37,136.152235,0.005,-1179.823543,-1179.823543,3,20240724,sing,male
6.375,136.478244,0.005,-1322.259881,-1322.259881,3,20240724,sing,male
6.38,136.165085,0.005,-1451.74868,-1451.74868,3,20240724,sing,male
6.385,135.012604,0.005,-1557.039445,-1557.039445,3,20240724,sing,male
6.39,133.310326,0.005,-1619.599433,-1619.599433,3,20240724,sing,male
6.395,131.735902,0.005,-1618.84849,-1618.84849,3,20240724,sing,male
6.4,130.341884,0.005,-1539.391475,-1539.391475,3,20240724,sing,male
6.405,129.534793,0.005,-1376.369041,-1376.369041,3,20240724,sing,male
