time,f0,dt,df0,f0stab,speaker,date,condition,gender
2.44,225.180378,0.005,5565.641381,-5565.641381,6,20240725,conv,female
2.445,225.078939,0.005,6749.253095,-6749.253095,6,20240725,conv,female
2.45,225.250551,0.005,7612.189549,-7612.189549,6,20240725,conv,female
2.455,228.228225,0.005,8065.652238,-8065.652238,6,20240725,conv,female
2.46,234.076058,0.005,8052.390032,-8052.390032,6,20240725,conv,female
2.465,243.883125,0.005,7547.699824,-7547.699824,6,20240725,conv,female
2.47,263.149607,0.005,6564.388425,-6564.388425,6,20240725,conv,female
2.475,267.607527,0.005,5162.724643,-5162.724643,6,20240725,conv,female
2.48,270.19652,0.005,3459.685925,-3459.685925,6,20240725,conv,female
2.485,271.596994,0.005,1628.018931,-1628.018931,6,20240725,conv,female
2.49,271.711417,0.005,-122.2252298,-122.2252298,6,20240725,conv,female
2.495,271.276208,0.025,-1579.566711,-1579.566711,6,20240725,conv,female
2.52,224.822869,0.005,-2575.358634,-2575.358634,6,20240725,conv,female
2.525,230.943328,0.005,-3021.898968,-3021.898968,6,20240725,conv,female
2.53,232.682055,0.005,-2930.86156,-2930.86156,6,20240725,conv,female
2.535,233.511295,0.005,-2405.703948,-2405.703948,6,20240725,conv,female
2.54,234.237272,0.005,-1611.535194,-1611.535194,6,20240725,conv,female
2.545,235.454137,0.005,-733.6629765,-733.6629765,6,20240725,conv,female
2.55,238.174643,0.005,61.60993967,-61.60993967,6,20240725,conv,female
2.555,242.661133,0.005,653.6553253,-653.6553253,6,20240725,conv,female
2.56,245.30066,0.005,977.7950718,-977.7950718,6,20240725,conv,female
2.565,246.212561,0.005,1021.439902,-1021.439902,6,20240725,conv,female
2.57,247.45657,0.005,811.7371976,-811.7371976,6,20240725,conv,female
2.575,248.324509,0.005,400.5735906,-400.5735906,6,20240725,conv,female
2.58,248.082143,0.005,-149.0851987,-149.0851987,6,20240725,conv,female
2.585,247.395665,0.005,-773.8246562,-773.8246562,6,20240725,conv,female
2.59,245.870892,0.005,-1417.224394,-1417.224394,6,20240725,conv,female
2.595,242.653838,0.005,-2034.423391,-2034.423391,6,20240725,conv,female
2.6,238.641709,0.005,-2593.934733,-2593.934733,6,20240725,conv,female
2.605,235.568074,0.005,-3076.713018,-3076.713018,6,20240725,conv,female
2.61,233.273586,0.005,-3472.887135,-3472.887135,6,20240725,conv,female
2.615,231.815386,0.005,-3777.43035,-3777.43035,6,20240725,conv,female
2.62,230.81102,0.005,-3986.731115,-3986.731115,6,20240725,conv,female
2.625,229.049361,0.005,-4097.846823,-4097.846823,6,20240725,conv,female
2.63,217.390001,0.005,-4110.953193,-4110.953193,6,20240725,conv,female
2.635,215.557094,0.005,-4033.703318,-4033.703318,6,20240725,conv,female
2.64,214.934707,0.005,-3884.923126,-3884.923126,6,20240725,conv,female
2.645,213.627201,0.005,-3695.116868,-3695.116868,6,20240725,conv,female
2.65,211.788405,0.005,-3502.655527,-3502.655527,6,20240725,conv,female
2.655,210.559095,0.005,-3346.481647,-3346.481647,6,20240725,conv,female
2.66,209.6798,0.005,-3257.648608,-3257.648608,6,20240725,conv,female
2.665,208.220065,0.005,-3252.394664,-3252.394664,6,20240725,conv,female
2.67,206.561381,0.005,-3328.790841,-3328.790841,6,20240725,conv,female
2.675,205.241391,0.005,-3467.783394,-3467.783394,6,20240725,conv,female
2.68,203.632891,0.005,-3638.178652,-3638.178652,6,20240725,conv,female
2.685,200.809684,0.005,-3804.083466,-3804.083466,6,20240725,conv,female
