time,f0,dt,df0,f0stab,speaker,date,condition,gender
17.729,208.127564,0.005,-1013.086756,-1013.086756,9,20240725,sing,female
17.734,208.32072,0.005,-1120.323808,-1120.323808,9,20240725,sing,female
17.739,209.229402,0.005,-1232.050339,-1232.050339,9,20240725,sing,female
17.744,209.896396,0.005,-1386.938266,-1386.938266,9,20240725,sing,female
17.749,209.641645,0.005,-1596.649178,-1596.649178,9,20240725,sing,female
17.754,207.794371,0.005,-1848.775745,-1848.775745,9,20240725,sing,female
17.759,204.814351,0.005,-2113.010266,-2113.010266,9,20240725,sing,female
17.764,202.324364,0.005,-2348.479682,-2348.479682,9,20240725,sing,female
17.769,200.723433,0.005,-2511.065273,-2511.065273,9,20240725,sing,female
17.774,199.43322,0.005,-2560.530311,-2560.530311,9,20240725,sing,female
17.779,197.973417,0.005,-2467.860606,-2467.860606,9,20240725,sing,female
17.784,196.015069,0.005,-2222.797969,-2222.797969,9,20240725,sing,female
17.789,192.594356,0.005,-1840.092793,-1840.092793,9,20240725,sing,female
17.794,186.502572,0.005,-1361.44755,-1361.44755,9,20240725,sing,female
17.799,183.617412,0.005,-849.9746783,-849.9746783,9,20240725,sing,female
17.804,194.682559,0.005,-376.2506282,-376.2506282,9,20240725,sing,female
17.809,198.946015,0.005,0.832044025,-0.832044025,9,20240725,sing,female
17.814,199.353285,0.005,251.3907472,-251.3907472,9,20240725,sing,female
17.819,199.130846,0.005,382.1162187,-382.1162187,9,20240725,sing,female
17.824,198.015556,0.005,429.416546,-429.416546,9,20240725,sing,female
17.829,195.785661,0.005,439.8930153,-439.8930153,9,20240725,sing,female
17.834,192.760649,0.005,446.3055933,-446.3055933,9,20240725,sing,female
17.839,189.700005,0.005,450.1180596,-450.1180596,9,20240725,sing,female
17.844,189.144407,0.005,419.3028001,-419.3028001,9,20240725,sing,female
17.849,198.092564,0.005,303.2150022,-303.2150022,9,20240725,sing,female
17.854,206.029874,0.005,58.30965168,-58.30965168,9,20240725,sing,female
17.859,205.225381,0.005,-326.6745523,-326.6745523,9,20240725,sing,female
17.864,202.936343,0.005,-817.0391678,-817.0391678,9,20240725,sing,female
17.869,199.835126,0.005,-1335.229197,-1335.229197,9,20240725,sing,female
17.874,194.710024,0.005,-1778.13011,-1778.13011,9,20240725,sing,female
17.879,187.878496,0.005,-2040.312446,-2040.312446,9,20240725,sing,female
17.884,184.074431,0.005,-2034.496096,-2034.496096,9,20240725,sing,female
17.889,187.052137,0.005,-1704.903026,-1704.903026,9,20240725,sing,female
17.894,192.099966,0.005,-1034.927797,-1034.927797,9,20240725,sing,female
17.899,189.235054,0.005,-53.23876556,-53.23876556,9,20240725,sing,female
17.904,182.224847,0.005,1160.13544,-1160.13544,9,20240725,sing,female
17.909,176.853013,0.005,2471.971673,-2471.971673,9,20240725,sing,female
17.914,174.956419,0.005,3706.423779,-3706.423779,9,20240725,sing,female
17.919,177.084745,0.09,4673.677702,-4673.677702,9,20240725,sing,female
18.009,231.4776,0.005,5213.376314,-5213.376314,9,20240725,sing,female
18.014,226.748625,0.005,5239.111538,-5239.111538,9,20240725,sing,female
18.019,221.344136,0.005,4765.668259,-4765.668259,9,20240725,sing,female
18.024,217.000499,0.005,3905.952947,-3905.952947,9,20240725,sing,female
18.029,214.614768,0.005,2837.44481,-2837.44481,9,20240725,sing,female
18.034,213.122527,0.005,1751.361098,-1751.361098,9,20240725,sing,female
18.039,211.642848,0.005,804.1620401,-804.1620401,9,20240725,sing,female
18.044,210.389454,0.005,87.71561554,-87.71561554,9,20240725,sing,female
18.049,209.81945,0.005,-375.6249192,-375.6249192,9,20240725,sing,female
18.054,209.834252,0.005,-617.4894907,-617.4894907,9,20240725,sing,female
18.059,209.91424,0.005,-698.1815999,-698.1815999,9,20240725,sing,female
18.064,209.866165,0.005,-682.4265149,-682.4265149,9,20240725,sing,female
18.069,209.692276,0.005,-622.9500669,-622.9500669,9,20240725,sing,female
18.074,209.09459,0.005,-553.5680338,-553.5680338,9,20240725,sing,female
18.079,208.628026,0.005,-489.8148166,-489.8148166,9,20240725,sing,female
18.084,208.797618,0.005,-433.759995,-433.759995,9,20240725,sing,female
18.089,208.93123,0.005,-380.0356766,-380.0356766,9,20240725,sing,female
18.094,208.283841,0.005,-321.2055465,-321.2055465,9,20240725,sing,female
18.099,207.275606,0.005,-251.6377518,-251.6377518,9,20240725,sing,female
18.104,206.877856,0.005,-169.6799451,-169.6799451,9,20240725,sing,female
18.109,207.196706,0.005,-78.24512937,-78.24512937,9,20240725,sing,female
18.114,207.746955,0.005,15.91156609,-15.91156609,9,20240725,sing,female
18.119,208.195282,0.005,103.8175059,-103.8175059,9,20240725,sing,female
18.124,208.365967,0.005,176.3471528,-176.3471528,9,20240725,sing,female
18.129,208.350084,0.005,226.3277087,-226.3277087,9,20240725,sing,female
18.134,208.376044,0.005,250.40779,-250.40779,9,20240725,sing,female
18.139,208.847894,0.005,250.4527591,-250.4527591,9,20240725,sing,female
18.144,209.81433,0.005,234.1167249,-234.1167249,9,20240725,sing,female
18.149,210.474364,0.005,214.0929811,-214.0929811,9,20240725,sing,female
18.154,210.253484,0.005,205.6232959,-205.6232959,9,20240725,sing,female
18.159,209.219997,0.005,222.353778,-222.353778,9,20240725,sing,female
18.164,207.928557,0.005,271.4486885,-271.4486885,9,20240725,sing,female
18.169,207.321094,0.005,349.5786633,-349.5786633,9,20240725,sing,female
18.174,208.099415,0.005,441.4635036,-441.4635036,9,20240725,sing,female
18.179,209.666021,0.005,521.8335879,-521.8335879,9,20240725,sing,female
18.184,211.035998,0.005,560.2614368,-560.2614368,9,20240725,sing,female
18.189,212.07201,0.005,527.0166252,-527.0166252,9,20240725,sing,female
18.194,213.295373,0.005,397.6817392,-397.6817392,9,20240725,sing,female
18.199,214.494279,0.005,155.1080281,-155.1080281,9,20240725,sing,female
18.204,214.214834,0.005,-210.9101908,-210.9101908,9,20240725,sing,female
18.209,212.100621,0.005,-704.0213436,-704.0213436,9,20240725,sing,female
18.214,210.465812,0.005,-1318.813374,-1318.813374,9,20240725,sing,female
18.219,212.486872,0.005,-2033.661783,-2033.661783,9,20240725,sing,female
18.224,212.877934,0.005,-2800.173661,-2800.173661,9,20240725,sing,female
18.229,210.100159,0.005,-3534.061982,-3534.061982,9,20240725,sing,female
18.234,208.211986,0.005,-4114.465034,-4114.465034,9,20240725,sing,female
18.239,205.918603,0.005,-4397.68178,-4397.68178,9,20240725,sing,female
18.244,201.090886,0.005,-4246.526616,-4246.526616,9,20240725,sing,female
18.249,176.553274,0.005,-3569.496494,-3569.496494,9,20240725,sing,female
18.254,174.209684,0.005,-2357.769537,-2357.769537,9,20240725,sing,female
18.259,178.249132,0.005,-705.9746744,-705.9746744,9,20240725,sing,female
18.264,181.29585,0.005,1193.631879,-1193.631879,9,20240725,sing,female
18.269,182.095037,0.005,3085.424426,-3085.424426,9,20240725,sing,female
18.274,187.507084,0.005,4704.87101,-4704.87101,9,20240725,sing,female
18.279,216.52076,0.005,5837.469116,-5837.469116,9,20240725,sing,female
