time,f0,speaker,date,condition
0.41,227.861438,14,20240821,conversation
0.415,228.206706,14,20240821,conversation
0.42,228.402788,14,20240821,conversation
0.425,228.40114,14,20240821,conversation
0.43,228.423021,14,20240821,conversation
0.435,228.720401,14,20240821,conversation
0.44,229.471498,14,20240821,conversation
0.445,230.819946,14,20240821,conversation
0.45,232.674131,14,20240821,conversation
0.455,234.289939,14,20240821,conversation
0.46,235.300576,14,20240821,conversation
0.465,236.150817,14,20240821,conversation
0.47,237.292498,14,20240821,conversation
0.475,238.822075,14,20240821,conversation
0.48,240.964487,14,20240821,conversation
0.485,243.569008,14,20240821,conversation
0.49,244.933276,14,20240821,conversation
0.495,245.432425,14,20240821,conversation
0.5,245.457315,14,20240821,conversation
0.505,245.445694,14,20240821,conversation
0.51,246.067992,14,20240821,conversation
0.515,247.578168,14,20240821,conversation
0.52,249.064386,14,20240821,conversation
0.525,249.658565,14,20240821,conversation
0.53,249.956331,14,20240821,conversation
0.535,250.522282,14,20240821,conversation
0.54,251.247993,14,20240821,conversation
0.545,252.210371,14,20240821,conversation
0.55,253.716586,14,20240821,conversation
0.555,255.97129,14,20240821,conversation
0.56,258.567056,14,20240821,conversation
0.565,260.819773,14,20240821,conversation
0.57,262.239373,14,20240821,conversation
0.575,262.812364,14,20240821,conversation
0.58,262.839929,14,20240821,conversation
0.585,262.897282,14,20240821,conversation
0.59,263.691695,14,20240821,conversation
0.595,264.997369,14,20240821,conversation
0.6,264.817867,14,20240821,conversation
0.605,262.129241,14,20240821,conversation
0.61,257.393757,14,20240821,conversation
0.615,255.816526,14,20240821,conversation
0.62,256.811747,14,20240821,conversation
0.625,260.751166,14,20240821,conversation
0.735,227.460629,14,20240821,conversation
0.74,227.81068,14,20240821,conversation
0.745,228.202566,14,20240821,conversation
0.75,228.613296,14,20240821,conversation
0.755,228.686834,14,20240821,conversation
0.76,228.263555,14,20240821,conversation
0.765,227.529596,14,20240821,conversation
0.78,228.396107,14,20240821,conversation
0.785,227.781273,14,20240821,conversation
0.79,227.350487,14,20240821,conversation
0.795,227.13661,14,20240821,conversation
0.8,227.037174,14,20240821,conversation
0.805,226.968265,14,20240821,conversation
0.81,227.210784,14,20240821,conversation
0.815,228.03745,14,20240821,conversation
0.82,229.328062,14,20240821,conversation
0.825,230.877311,14,20240821,conversation
0.83,232.753177,14,20240821,conversation
0.835,235.403072,14,20240821,conversation
0.84,239.429867,14,20240821,conversation
0.845,242.715788,14,20240821,conversation
0.85,242.189014,14,20240821,conversation
0.855,240.335477,14,20240821,conversation
0.86,239.378427,14,20240821,conversation
0.865,239.794617,14,20240821,conversation
0.87,240.855225,14,20240821,conversation
0.875,240.907173,14,20240821,conversation
0.88,240.308495,14,20240821,conversation
0.885,239.944537,14,20240821,conversation
0.89,239.505278,14,20240821,conversation
0.895,238.306264,14,20240821,conversation
0.9,236.593443,14,20240821,conversation
0.905,235.034737,14,20240821,conversation
0.91,233.564697,14,20240821,conversation
0.915,231.767183,14,20240821,conversation
0.92,230.29271,14,20240821,conversation
0.925,229.790515,14,20240821,conversation
0.93,229.22309,14,20240821,conversation
0.935,227.357873,14,20240821,conversation
0.94,223.635024,14,20240821,conversation
0.945,219.068482,14,20240821,conversation
0.95,216.451874,14,20240821,conversation
0.955,215.251053,14,20240821,conversation
0.96,213.3708,14,20240821,conversation
0.965,211.547365,14,20240821,conversation
0.97,211.038048,14,20240821,conversation
0.975,210.738088,14,20240821,conversation
0.98,209.55956,14,20240821,conversation
0.985,207.773358,14,20240821,conversation
0.99,206.544429,14,20240821,conversation
0.995,206.537504,14,20240821,conversation
1,207.312743,14,20240821,conversation
1.005,208.124861,14,20240821,conversation
1.01,208.652793,14,20240821,conversation
1.015,208.842242,14,20240821,conversation
1.02,208.71876,14,20240821,conversation
1.025,208.578005,14,20240821,conversation
1.03,208.695357,14,20240821,conversation
1.035,208.954054,14,20240821,conversation
1.04,209.172283,14,20240821,conversation
1.045,209.374802,14,20240821,conversation
1.05,209.448138,14,20240821,conversation
1.055,209.216388,14,20240821,conversation
1.06,208.763548,14,20240821,conversation
1.065,208.385498,14,20240821,conversation
1.07,208.201228,14,20240821,conversation
1.075,208.079548,14,20240821,conversation
1.08,207.967607,14,20240821,conversation
1.085,207.896798,14,20240821,conversation
1.09,207.942283,14,20240821,conversation
1.095,208.112514,14,20240821,conversation
1.1,208.355096,14,20240821,conversation
1.105,208.472878,14,20240821,conversation
1.11,208.298673,14,20240821,conversation
1.115,208.268178,14,20240821,conversation
1.12,209.227465,14,20240821,conversation
1.125,211.352995,14,20240821,conversation
1.13,213.433995,14,20240821,conversation
1.135,213.026971,14,20240821,conversation
1.14,205.077697,14,20240821,conversation
1.145,180.919528,14,20240821,conversation
1.15,171.574828,14,20240821,conversation
1.155,168.355543,14,20240821,conversation
1.16,164.703992,14,20240821,conversation
1.165,159.19489,14,20240821,conversation
1.17,154.944954,14,20240821,conversation
1.175,200.891851,14,20240821,conversation
1.18,201.579184,14,20240821,conversation
1.185,193.829073,14,20240821,conversation
1.19,200.330161,14,20240821,conversation
1.195,203.167821,14,20240821,conversation
1.2,194.924455,14,20240821,conversation
1.205,186.662495,14,20240821,conversation
1.21,184.006809,14,20240821,conversation
1.215,184.059009,14,20240821,conversation
1.22,185.708566,14,20240821,conversation
1.225,202.503726,14,20240821,conversation
1.23,209.105801,14,20240821,conversation
1.235,211.217269,14,20240821,conversation
1.24,211.704223,14,20240821,conversation
1.245,210.499022,14,20240821,conversation
1.25,208.375621,14,20240821,conversation
1.255,207.032336,14,20240821,conversation
1.26,206.63058,14,20240821,conversation
1.265,206.254974,14,20240821,conversation
1.27,206.375362,14,20240821,conversation
1.275,207.420079,14,20240821,conversation
1.28,208.39919,14,20240821,conversation
1.285,208.708243,14,20240821,conversation
1.29,208.847433,14,20240821,conversation
1.295,210.38809,14,20240821,conversation
1.3,214.592523,14,20240821,conversation
1.305,219.27416,14,20240821,conversation
1.31,218.655558,14,20240821,conversation
1.315,214.652838,14,20240821,conversation
1.32,211.719086,14,20240821,conversation
1.325,210.716664,14,20240821,conversation
1.33,210.706875,14,20240821,conversation
1.335,209.532723,14,20240821,conversation
1.34,208.32394,14,20240821,conversation
1.445,208.542722,14,20240821,conversation
1.45,207.581891,14,20240821,conversation
