time,f0,speaker,date,condition
0.71,161.048832,13,20240821,sing
0.715,156.482334,13,20240821,sing
0.72,152.45328,13,20240821,sing
0.725,150.448488,13,20240821,sing
0.73,148.638556,13,20240821,sing
0.735,146.521564,13,20240821,sing
0.74,144.362049,13,20240821,sing
0.745,142.337277,13,20240821,sing
0.75,140.883322,13,20240821,sing
0.755,140.312319,13,20240821,sing
0.76,140.809095,13,20240821,sing
0.765,141.448926,13,20240821,sing
0.77,141.420729,13,20240821,sing
0.775,140.905418,13,20240821,sing
0.78,140.240763,13,20240821,sing
0.785,139.653923,13,20240821,sing
0.79,139.494232,13,20240821,sing
0.795,140.013845,13,20240821,sing
0.8,140.706164,13,20240821,sing
0.805,140.688725,13,20240821,sing
0.81,140.00598,13,20240821,sing
0.815,139.614712,13,20240821,sing
0.82,139.922072,13,20240821,sing
0.825,140.304848,13,20240821,sing
0.83,140.449901,13,20240821,sing
0.835,140.658624,13,20240821,sing
0.84,140.813472,13,20240821,sing
0.845,140.92892,13,20240821,sing
0.85,141.333754,13,20240821,sing
0.855,141.78656,13,20240821,sing
0.86,142.078874,13,20240821,sing
0.865,142.443724,13,20240821,sing
0.87,143.078496,13,20240821,sing
0.875,143.722731,13,20240821,sing
0.88,144.268398,13,20240821,sing
0.885,145.014119,13,20240821,sing
0.89,145.803035,13,20240821,sing
0.895,146.40904,13,20240821,sing
0.9,146.843703,13,20240821,sing
0.905,147.116207,13,20240821,sing
0.91,147.194891,13,20240821,sing
0.915,147.117749,13,20240821,sing
0.92,146.956863,13,20240821,sing
0.925,146.69749,13,20240821,sing
0.93,146.251624,13,20240821,sing
0.935,145.671801,13,20240821,sing
0.94,145.120693,13,20240821,sing
0.945,144.687696,13,20240821,sing
0.95,144.288179,13,20240821,sing
0.955,143.692077,13,20240821,sing
0.96,142.756873,13,20240821,sing
0.965,141.666356,13,20240821,sing
0.97,140.860294,13,20240821,sing
0.975,140.299194,13,20240821,sing
0.98,139.906985,13,20240821,sing
0.985,139.687952,13,20240821,sing
0.99,139.62053,13,20240821,sing
0.995,139.624394,13,20240821,sing
1,139.688834,13,20240821,sing
1.005,139.828385,13,20240821,sing
1.01,140.060287,13,20240821,sing
1.015,140.418573,13,20240821,sing
1.02,140.877179,13,20240821,sing
1.025,141.389845,13,20240821,sing
1.03,141.933605,13,20240821,sing
1.035,142.446578,13,20240821,sing
1.04,142.858086,13,20240821,sing
1.045,143.188336,13,20240821,sing
1.05,143.508427,13,20240821,sing
1.055,143.84749,13,20240821,sing
1.06,144.103929,13,20240821,sing
1.065,144.127626,13,20240821,sing
1.07,143.952053,13,20240821,sing
1.075,143.762368,13,20240821,sing
1.08,143.610918,13,20240821,sing
1.085,143.437786,13,20240821,sing
1.09,143.234096,13,20240821,sing
1.095,143.038544,13,20240821,sing
1.1,142.80869,13,20240821,sing
1.105,142.389608,13,20240821,sing
1.11,141.763266,13,20240821,sing
1.115,141.076647,13,20240821,sing
1.12,140.559248,13,20240821,sing
1.125,140.284622,13,20240821,sing
1.13,140.060903,13,20240821,sing
1.135,139.793039,13,20240821,sing
1.14,139.551219,13,20240821,sing
1.145,139.296041,13,20240821,sing
1.15,138.963726,13,20240821,sing
1.155,138.528829,13,20240821,sing
1.16,138.082909,13,20240821,sing
1.165,137.742684,13,20240821,sing
1.17,137.533533,13,20240821,sing
1.175,137.312716,13,20240821,sing
1.18,136.967132,13,20240821,sing
1.185,136.501571,13,20240821,sing
1.19,135.963259,13,20240821,sing
1.195,135.34058,13,20240821,sing
1.2,134.534059,13,20240821,sing
1.205,133.297676,13,20240821,sing
1.21,131.195905,13,20240821,sing
1.215,129.019579,13,20240821,sing
1.22,127.691235,13,20240821,sing
1.225,130.645035,13,20240821,sing
1.23,130.817657,13,20240821,sing
1.235,130.261257,13,20240821,sing
1.24,138.881773,13,20240821,sing
1.245,137.229066,13,20240821,sing
1.25,110.687353,13,20240821,sing
1.255,110.451782,13,20240821,sing
1.26,110.456767,13,20240821,sing
1.265,110.677114,13,20240821,sing
1.27,111.687563,13,20240821,sing
1.275,112.051217,13,20240821,sing
1.28,111.326588,13,20240821,sing
1.285,110.892358,13,20240821,sing
1.29,110.935369,13,20240821,sing
1.295,111.117674,13,20240821,sing
1.3,111.318489,13,20240821,sing
1.305,111.477963,13,20240821,sing
1.31,111.61799,13,20240821,sing
1.315,111.860464,13,20240821,sing
1.32,112.106063,13,20240821,sing
1.325,112.413717,13,20240821,sing
1.33,113.519576,13,20240821,sing
1.335,115.042294,13,20240821,sing
1.34,115.983979,13,20240821,sing
1.345,116.606131,13,20240821,sing
1.35,116.813861,13,20240821,sing
1.355,116.641071,13,20240821,sing
1.36,116.26925,13,20240821,sing
1.365,115.725349,13,20240821,sing
1.37,115.331299,13,20240821,sing
1.375,115.429945,13,20240821,sing
1.38,115.901052,13,20240821,sing
1.385,116.250317,13,20240821,sing
1.39,116.349589,13,20240821,sing
1.395,116.427623,13,20240821,sing
1.4,116.43095,13,20240821,sing
1.405,116.312548,13,20240821,sing
1.41,116.104831,13,20240821,sing
1.415,115.789926,13,20240821,sing
1.42,115.504989,13,20240821,sing
1.425,115.548489,13,20240821,sing
1.43,115.905352,13,20240821,sing
1.435,116.230718,13,20240821,sing
1.44,116.289842,13,20240821,sing
1.445,116.316784,13,20240821,sing
1.45,116.687607,13,20240821,sing
1.455,117.506449,13,20240821,sing
1.46,118.333531,13,20240821,sing
1.465,118.914628,13,20240821,sing
1.47,118.945692,13,20240821,sing
1.475,118.700399,13,20240821,sing
1.48,118.601352,13,20240821,sing
1.485,119.165811,13,20240821,sing
1.49,119.488985,13,20240821,sing
1.495,117.955959,13,20240821,sing
1.5,116.537581,13,20240821,sing
1.505,117.499765,13,20240821,sing
1.51,118.880938,13,20240821,sing
1.515,119.253039,13,20240821,sing
1.52,119.060169,13,20240821,sing
1.525,119.118889,13,20240821,sing
1.53,119.436063,13,20240821,sing
1.535,119.592371,13,20240821,sing
1.54,120.048085,13,20240821,sing
1.545,121.157796,13,20240821,sing
1.55,122.046861,13,20240821,sing
1.555,122.098481,13,20240821,sing
1.56,121.657179,13,20240821,sing
1.565,120.806086,13,20240821,sing
1.57,119.459189,13,20240821,sing
1.575,118.454716,13,20240821,sing
1.58,117.694313,13,20240821,sing
1.585,115.998379,13,20240821,sing
1.59,114.667842,13,20240821,sing
1.595,113.79499,13,20240821,sing
1.6,112.449215,13,20240821,sing
1.605,111.999167,13,20240821,sing
1.61,114.297098,13,20240821,sing
1.615,120.921018,13,20240821,sing
1.62,123.850183,13,20240821,sing
1.625,123.727355,13,20240821,sing
1.63,122.634299,13,20240821,sing
1.635,121.786405,13,20240821,sing
1.64,122.077728,13,20240821,sing
1.645,127.309739,13,20240821,sing
1.65,128.994159,13,20240821,sing
1.655,127.958804,13,20240821,sing
1.66,122.678466,13,20240821,sing
1.665,122.817688,13,20240821,sing
1.67,123.113904,13,20240821,sing
1.675,124.252675,13,20240821,sing
1.68,124.966531,13,20240821,sing
1.685,125.574134,13,20240821,sing
1.69,125.935559,13,20240821,sing
1.695,125.760722,13,20240821,sing
1.7,125.214613,13,20240821,sing
1.705,124.66665,13,20240821,sing
1.71,124.130206,13,20240821,sing
1.715,123.572263,13,20240821,sing
1.72,123.317257,13,20240821,sing
1.725,123.432524,13,20240821,sing
1.73,123.709628,13,20240821,sing
1.735,124.159904,13,20240821,sing
1.74,124.602712,13,20240821,sing
1.745,124.75246,13,20240821,sing
1.75,124.726562,13,20240821,sing
1.755,125.007381,13,20240821,sing
1.76,125.692582,13,20240821,sing
1.765,126.499312,13,20240821,sing
1.77,126.815353,13,20240821,sing
1.775,126.708403,13,20240821,sing
1.78,126.601715,13,20240821,sing
1.785,126.917948,13,20240821,sing
1.79,127.545902,13,20240821,sing
1.795,128.086389,13,20240821,sing
1.8,128.44054,13,20240821,sing
1.805,128.484816,13,20240821,sing
1.81,128.301002,13,20240821,sing
1.815,128.233438,13,20240821,sing
1.82,128.472713,13,20240821,sing
1.825,129.020209,13,20240821,sing
1.83,129.539498,13,20240821,sing
1.835,129.573201,13,20240821,sing
1.84,129.259474,13,20240821,sing
1.845,128.967362,13,20240821,sing
1.85,128.859279,13,20240821,sing
1.855,128.767634,13,20240821,sing
1.86,128.553662,13,20240821,sing
1.865,128.324946,13,20240821,sing
1.87,128.142077,13,20240821,sing
1.875,127.941101,13,20240821,sing
1.88,127.703393,13,20240821,sing
1.885,127.455641,13,20240821,sing
1.89,127.210685,13,20240821,sing
1.895,126.974434,13,20240821,sing
1.9,126.719388,13,20240821,sing
1.905,126.313901,13,20240821,sing
1.91,125.759981,13,20240821,sing
1.915,125.372837,13,20240821,sing
1.92,125.280933,13,20240821,sing
1.925,125.327242,13,20240821,sing
1.93,125.519241,13,20240821,sing
1.935,125.81469,13,20240821,sing
1.94,125.783362,13,20240821,sing
1.945,125.371826,13,20240821,sing
1.95,125.310439,13,20240821,sing
1.955,126.052863,13,20240821,sing
1.96,126.998757,13,20240821,sing
1.965,127.368889,13,20240821,sing
1.97,127.387421,13,20240821,sing
1.975,127.226617,13,20240821,sing
1.98,126.878234,13,20240821,sing
1.985,126.408569,13,20240821,sing
1.99,125.972409,13,20240821,sing
1.995,125.722492,13,20240821,sing
2,125.693102,13,20240821,sing
2.005,125.816604,13,20240821,sing
2.01,126.041782,13,20240821,sing
2.015,126.274182,13,20240821,sing
2.02,126.267658,13,20240821,sing
2.025,125.833743,13,20240821,sing
2.03,125.052499,13,20240821,sing
2.035,124.320354,13,20240821,sing
2.04,124.34408,13,20240821,sing
2.045,125.394187,13,20240821,sing
2.05,127.087535,13,20240821,sing
2.055,128.475079,13,20240821,sing
2.06,128.221593,13,20240821,sing
2.065,126.959846,13,20240821,sing
2.07,126.133562,13,20240821,sing
2.075,125.422903,13,20240821,sing
2.08,122.102763,13,20240821,sing
2.085,120.947917,13,20240821,sing
2.09,122.327992,13,20240821,sing
2.095,123.216956,13,20240821,sing
2.1,124.016855,13,20240821,sing
2.105,123.39464,13,20240821,sing
2.11,121.322972,13,20240821,sing
2.115,116.33617,13,20240821,sing
2.12,114.662471,13,20240821,sing
2.125,110.751712,13,20240821,sing
2.13,115.469128,13,20240821,sing
2.135,117.908724,13,20240821,sing
2.14,119.697715,13,20240821,sing
2.145,119.428196,13,20240821,sing
2.15,118.76485,13,20240821,sing
2.155,118.555554,13,20240821,sing
2.16,118.593399,13,20240821,sing
2.165,118.357765,13,20240821,sing
2.17,118.283281,13,20240821,sing
2.175,118.926216,13,20240821,sing
2.18,119.83255,13,20240821,sing
2.185,120.421848,13,20240821,sing
2.19,120.909839,13,20240821,sing
2.195,121.204878,13,20240821,sing
2.2,121.037096,13,20240821,sing
2.205,120.63029,13,20240821,sing
2.21,120.335256,13,20240821,sing
2.215,120.366289,13,20240821,sing
2.22,120.665292,13,20240821,sing
2.225,120.961598,13,20240821,sing
2.23,121.10469,13,20240821,sing
2.235,121.018793,13,20240821,sing
2.24,120.974204,13,20240821,sing
2.245,121.150954,13,20240821,sing
2.25,120.856648,13,20240821,sing
2.255,119.538908,13,20240821,sing
2.26,118.646904,13,20240821,sing
2.265,119.286105,13,20240821,sing
2.27,120.099422,13,20240821,sing
2.275,120.29788,13,20240821,sing
2.28,120.108973,13,20240821,sing
2.285,119.422255,13,20240821,sing
2.29,118.436146,13,20240821,sing
2.295,118.143567,13,20240821,sing
2.3,119.024616,13,20240821,sing
2.305,120.101059,13,20240821,sing
2.31,120.420554,13,20240821,sing
2.315,119.947862,13,20240821,sing
2.32,119.280687,13,20240821,sing
2.325,119.559605,13,20240821,sing
2.33,120.79284,13,20240821,sing
2.335,121.265291,13,20240821,sing
2.34,120.578691,13,20240821,sing
2.345,119.920496,13,20240821,sing
2.35,120.159558,13,20240821,sing
2.355,120.720742,13,20240821,sing
2.36,121.059472,13,20240821,sing
2.365,120.934099,13,20240821,sing
2.37,120.18948,13,20240821,sing
2.375,119.242422,13,20240821,sing
2.38,118.660399,13,20240821,sing
2.385,118.53577,13,20240821,sing
2.39,118.983496,13,20240821,sing
2.395,120.058396,13,20240821,sing
2.4,120.861822,13,20240821,sing
2.405,120.840893,13,20240821,sing
2.41,120.281146,13,20240821,sing
2.415,118.905083,13,20240821,sing
2.42,115.115297,13,20240821,sing
2.425,110.992101,13,20240821,sing
2.43,115.246164,13,20240821,sing
2.435,121.581437,13,20240821,sing
2.44,125.413618,13,20240821,sing
2.445,126.28797,13,20240821,sing
2.45,124.973401,13,20240821,sing
2.455,122.887558,13,20240821,sing
2.46,121.212045,13,20240821,sing
2.465,120.21018,13,20240821,sing
2.47,118.563352,13,20240821,sing
2.475,115.855111,13,20240821,sing
2.48,113.722794,13,20240821,sing
2.485,116.090897,13,20240821,sing
2.49,120.693389,13,20240821,sing
2.495,123.238047,13,20240821,sing
2.5,123.829373,13,20240821,sing
2.505,123.052758,13,20240821,sing
2.51,119.914818,13,20240821,sing
2.55,133.213363,13,20240821,sing
2.555,132.605723,13,20240821,sing
2.56,131.502649,13,20240821,sing
2.565,130.651832,13,20240821,sing
2.57,130.259548,13,20240821,sing
2.575,129.888398,13,20240821,sing
2.58,129.23224,13,20240821,sing
2.585,128.681463,13,20240821,sing
2.59,128.592123,13,20240821,sing
2.595,128.748189,13,20240821,sing
2.6,128.811837,13,20240821,sing
2.605,128.586924,13,20240821,sing
2.61,128.160039,13,20240821,sing
2.615,127.895641,13,20240821,sing
2.62,128.052282,13,20240821,sing
2.625,128.498015,13,20240821,sing
2.63,128.896508,13,20240821,sing
2.635,129.044487,13,20240821,sing
2.64,129.043588,13,20240821,sing
2.645,129.00573,13,20240821,sing
2.65,128.992476,13,20240821,sing
2.655,128.963659,13,20240821,sing
2.66,128.803274,13,20240821,sing
2.665,128.44185,13,20240821,sing
2.67,128.02317,13,20240821,sing
2.675,127.749586,13,20240821,sing
2.68,127.582695,13,20240821,sing
2.685,127.454015,13,20240821,sing
2.69,127.584399,13,20240821,sing
2.695,128.022333,13,20240821,sing
2.7,128.253092,13,20240821,sing
2.705,128.07175,13,20240821,sing
2.71,127.771751,13,20240821,sing
2.715,127.470943,13,20240821,sing
2.72,126.978965,13,20240821,sing
2.725,126.295809,13,20240821,sing
2.73,125.769048,13,20240821,sing
2.735,125.612962,13,20240821,sing
2.74,125.59991,13,20240821,sing
2.745,125.544055,13,20240821,sing
2.75,125.345349,13,20240821,sing
2.755,124.856931,13,20240821,sing
2.76,124.214785,13,20240821,sing
2.765,123.753642,13,20240821,sing
2.77,123.408349,13,20240821,sing
2.775,122.734475,13,20240821,sing
2.78,121.698855,13,20240821,sing
2.785,120.860585,13,20240821,sing
2.79,120.352779,13,20240821,sing
2.795,119.854785,13,20240821,sing
2.8,119.26391,13,20240821,sing
2.805,118.738063,13,20240821,sing
2.81,118.158969,13,20240821,sing
2.815,117.472481,13,20240821,sing
2.82,116.695366,13,20240821,sing
2.825,116.211377,13,20240821,sing
2.83,116.126721,13,20240821,sing
2.835,116.213016,13,20240821,sing
2.84,116.604585,13,20240821,sing
2.845,117.173742,13,20240821,sing
2.85,117.558599,13,20240821,sing
2.855,117.685129,13,20240821,sing
2.86,117.573469,13,20240821,sing
2.865,117.884606,13,20240821,sing
2.87,118.939616,13,20240821,sing
2.875,119.892752,13,20240821,sing
2.88,120.641178,13,20240821,sing
2.885,121.317986,13,20240821,sing
2.89,122.007217,13,20240821,sing
2.895,122.771727,13,20240821,sing
2.9,123.316459,13,20240821,sing
2.905,123.379594,13,20240821,sing
2.91,123.34602,13,20240821,sing
2.915,123.16594,13,20240821,sing
2.92,122.863281,13,20240821,sing
2.925,122.495281,13,20240821,sing
2.93,122.446567,13,20240821,sing
2.935,122.628201,13,20240821,sing
2.94,122.529739,13,20240821,sing
2.945,122.127182,13,20240821,sing
2.95,121.937181,13,20240821,sing
2.955,122.019601,13,20240821,sing
2.96,121.848146,13,20240821,sing
2.965,121.562042,13,20240821,sing
2.97,121.734081,13,20240821,sing
2.975,121.283753,13,20240821,sing
2.98,120.197306,13,20240821,sing
2.985,119.437451,13,20240821,sing
2.99,117.783439,13,20240821,sing
2.995,117.543645,13,20240821,sing
3,118.202794,13,20240821,sing
3.005,118.903705,13,20240821,sing
3.01,119.260788,13,20240821,sing
3.015,119.132037,13,20240821,sing
3.02,119.16811,13,20240821,sing
3.025,119.576617,13,20240821,sing
3.03,119.742098,13,20240821,sing
3.035,119.181205,13,20240821,sing
3.04,118.960266,13,20240821,sing
3.045,119.595044,13,20240821,sing
3.05,120.262074,13,20240821,sing
3.055,120.22861,13,20240821,sing
3.06,120.114956,13,20240821,sing
3.065,120.370563,13,20240821,sing
3.07,120.803553,13,20240821,sing
3.075,121.270225,13,20240821,sing
3.08,121.676961,13,20240821,sing
3.085,121.886108,13,20240821,sing
3.09,121.833071,13,20240821,sing
3.095,121.720848,13,20240821,sing
3.1,121.661722,13,20240821,sing
3.105,121.693099,13,20240821,sing
3.11,121.772846,13,20240821,sing
3.115,121.835876,13,20240821,sing
3.12,121.86386,13,20240821,sing
3.125,121.803385,13,20240821,sing
3.13,121.658475,13,20240821,sing
3.135,121.532089,13,20240821,sing
3.14,121.44074,13,20240821,sing
3.145,121.328068,13,20240821,sing
3.15,121.215819,13,20240821,sing
3.155,121.13496,13,20240821,sing
3.16,121.062586,13,20240821,sing
3.165,120.878937,13,20240821,sing
3.17,120.661149,13,20240821,sing
3.175,120.549049,13,20240821,sing
3.18,120.397084,13,20240821,sing
3.185,120.168041,13,20240821,sing
3.19,120.098084,13,20240821,sing
3.195,120.439348,13,20240821,sing
3.2,121.142643,13,20240821,sing
3.205,121.417659,13,20240821,sing
3.21,121.070288,13,20240821,sing
3.215,120.568064,13,20240821,sing
3.22,120.436891,13,20240821,sing
3.225,120.911988,13,20240821,sing
3.23,122.109114,13,20240821,sing
3.235,123.173322,13,20240821,sing
3.24,123.362974,13,20240821,sing
3.245,122.972777,13,20240821,sing
3.25,122.778826,13,20240821,sing
3.255,122.928751,13,20240821,sing
3.26,122.976762,13,20240821,sing
3.265,122.744844,13,20240821,sing
3.27,122.652309,13,20240821,sing
3.275,123.041767,13,20240821,sing
3.28,123.443077,13,20240821,sing
3.285,123.352753,13,20240821,sing
3.29,122.821636,13,20240821,sing
3.295,122.567262,13,20240821,sing
3.3,123.368888,13,20240821,sing
3.305,125.200631,13,20240821,sing
3.31,126.456289,13,20240821,sing
3.315,126.104836,13,20240821,sing
3.32,125.683832,13,20240821,sing
3.325,126.118154,13,20240821,sing
3.33,127.171611,13,20240821,sing
3.335,127.406145,13,20240821,sing
3.34,126.65622,13,20240821,sing
3.345,126.649749,13,20240821,sing
3.35,127.589208,13,20240821,sing
3.355,128.335349,13,20240821,sing
3.36,128.51891,13,20240821,sing
15.003,120.35599,13,20240821,sing
15.008,122.481804,13,20240821,sing
15.013,123.668149,13,20240821,sing
15.018,124.293539,13,20240821,sing
15.023,125.36885,13,20240821,sing
15.028,127.121955,13,20240821,sing
15.033,129.36994,13,20240821,sing
15.038,131.713178,13,20240821,sing
15.043,134.126285,13,20240821,sing
15.048,136.878231,13,20240821,sing
15.053,139.210035,13,20240821,sing
15.058,141.418777,13,20240821,sing
15.063,143.959863,13,20240821,sing
15.068,148.006067,13,20240821,sing
15.073,150.997482,13,20240821,sing
