time,f0,speaker,date,condition
21.733,224.503748,12,20240821,conversation
21.738,222.711908,12,20240821,conversation
21.743,222.660951,12,20240821,conversation
21.748,224.183495,12,20240821,conversation
21.753,226.05801,12,20240821,conversation
21.758,225.94053,12,20240821,conversation
21.763,222.401623,12,20240821,conversation
21.768,216.844405,12,20240821,conversation
21.773,211.733975,12,20240821,conversation
21.778,207.170163,12,20240821,conversation
21.783,203.154075,12,20240821,conversation
21.788,201.864008,12,20240821,conversation
21.793,202.958109,12,20240821,conversation
21.798,203.483334,12,20240821,conversation
21.803,202.614517,12,20240821,conversation
21.808,201.206139,12,20240821,conversation
21.813,200.7027,12,20240821,conversation
21.818,202.662856,12,20240821,conversation
21.823,204.66796,12,20240821,conversation
21.828,205.061569,12,20240821,conversation
21.833,205.015338,12,20240821,conversation
21.838,204.696779,12,20240821,conversation
21.843,203.823967,12,20240821,conversation
21.848,202.832313,12,20240821,conversation
21.853,204.011806,12,20240821,conversation
21.858,207.591058,12,20240821,conversation
21.863,210.806218,12,20240821,conversation
21.868,212.802957,12,20240821,conversation
21.873,214.520726,12,20240821,conversation
21.878,217.640035,12,20240821,conversation
21.883,223.011536,12,20240821,conversation
21.888,224.255834,12,20240821,conversation
21.893,218.556484,12,20240821,conversation
21.898,214.656836,12,20240821,conversation
21.903,213.343826,12,20240821,conversation
21.908,213.826331,12,20240821,conversation
21.913,215.546533,12,20240821,conversation
21.918,216.92619,12,20240821,conversation
21.923,216.361115,12,20240821,conversation
21.928,214.853716,12,20240821,conversation
21.933,214.779167,12,20240821,conversation
21.938,216.717611,12,20240821,conversation
21.943,218.201954,12,20240821,conversation
21.948,217.853043,12,20240821,conversation
21.953,217.534776,12,20240821,conversation
21.958,217.454872,12,20240821,conversation
21.963,216.304859,12,20240821,conversation
21.968,214.375831,12,20240821,conversation
21.973,213.482703,12,20240821,conversation
21.978,214.526666,12,20240821,conversation
21.983,216.833597,12,20240821,conversation
21.988,218.307111,12,20240821,conversation
21.993,217.739022,12,20240821,conversation
21.998,216.443776,12,20240821,conversation
22.003,215.199717,12,20240821,conversation
22.008,213.975615,12,20240821,conversation
22.013,213.12608,12,20240821,conversation
22.018,213.207485,12,20240821,conversation
22.023,214.389539,12,20240821,conversation
22.028,215.920254,12,20240821,conversation
22.033,216.657083,12,20240821,conversation
22.038,216.731361,12,20240821,conversation
22.043,216.63902,12,20240821,conversation
22.048,216.027037,12,20240821,conversation
22.053,214.7915,12,20240821,conversation
22.058,213.44202,12,20240821,conversation
22.063,212.360582,12,20240821,conversation
22.068,211.982913,12,20240821,conversation
22.073,212.404014,12,20240821,conversation
22.078,212.875071,12,20240821,conversation
22.083,212.695991,12,20240821,conversation
22.088,212.220217,12,20240821,conversation
22.093,211.935323,12,20240821,conversation
22.098,211.804418,12,20240821,conversation
22.103,211.644174,12,20240821,conversation
22.108,211.520729,12,20240821,conversation
22.113,211.572193,12,20240821,conversation
22.118,211.635122,12,20240821,conversation
22.123,211.504744,12,20240821,conversation
22.128,211.293878,12,20240821,conversation
22.133,211.146441,12,20240821,conversation
22.138,210.939796,12,20240821,conversation
22.143,210.748762,12,20240821,conversation
22.148,210.632745,12,20240821,conversation
22.153,210.441749,12,20240821,conversation
22.158,210.181866,12,20240821,conversation
22.163,210.076298,12,20240821,conversation
22.168,210.196971,12,20240821,conversation
22.173,210.165742,12,20240821,conversation
22.178,209.803796,12,20240821,conversation
22.183,209.546522,12,20240821,conversation
22.188,209.941722,12,20240821,conversation
22.193,210.841004,12,20240821,conversation
22.198,211.528047,12,20240821,conversation
22.203,211.353792,12,20240821,conversation
22.208,210.041672,12,20240821,conversation
22.213,207.6646,12,20240821,conversation
22.218,204.702963,12,20240821,conversation
22.223,202.467159,12,20240821,conversation
22.228,201.80988,12,20240821,conversation
22.233,202.209222,12,20240821,conversation
22.238,202.648616,12,20240821,conversation
22.243,202.530699,12,20240821,conversation
22.248,201.974135,12,20240821,conversation
22.253,201.868997,12,20240821,conversation
22.258,203.529496,12,20240821,conversation
22.263,207.005784,12,20240821,conversation
22.268,210.546079,12,20240821,conversation
22.273,212.045923,12,20240821,conversation
22.278,210.747597,12,20240821,conversation
22.283,208.426123,12,20240821,conversation
22.288,207.40636,12,20240821,conversation
22.293,208.147829,12,20240821,conversation
22.298,208.506205,12,20240821,conversation
22.303,208.000895,12,20240821,conversation
22.308,207.998492,12,20240821,conversation
22.313,208.420232,12,20240821,conversation
22.318,208.567101,12,20240821,conversation
22.323,207.912308,12,20240821,conversation
22.328,206.596153,12,20240821,conversation
22.333,205.71698,12,20240821,conversation
22.338,206.605444,12,20240821,conversation
22.343,208.511184,12,20240821,conversation
22.348,209.466677,12,20240821,conversation
22.353,208.963683,12,20240821,conversation
22.358,207.856887,12,20240821,conversation
22.363,207.2247,12,20240821,conversation
22.368,207.823167,12,20240821,conversation
22.373,209.824477,12,20240821,conversation
22.378,212.910734,12,20240821,conversation
22.383,216.60889,12,20240821,conversation
22.388,220.424301,12,20240821,conversation
22.393,221.791388,12,20240821,conversation
22.398,219.216222,12,20240821,conversation
22.403,217.372274,12,20240821,conversation
22.408,218.240732,12,20240821,conversation
22.413,220.634055,12,20240821,conversation
22.418,222.472726,12,20240821,conversation
22.423,223.126129,12,20240821,conversation
22.428,223.454867,12,20240821,conversation
22.433,223.506785,12,20240821,conversation
22.438,223.251226,12,20240821,conversation
22.443,223.398789,12,20240821,conversation
22.448,224.326293,12,20240821,conversation
22.453,225.420677,12,20240821,conversation
22.458,226.003479,12,20240821,conversation
22.463,226.958829,12,20240821,conversation
22.468,230.906436,12,20240821,conversation
22.473,236.160363,12,20240821,conversation
22.478,227.227351,12,20240821,conversation
22.483,216.879508,12,20240821,conversation
22.488,210.401435,12,20240821,conversation
22.493,207.754754,12,20240821,conversation
22.498,204.775141,12,20240821,conversation
22.503,204.810937,12,20240821,conversation
22.508,207.175576,12,20240821,conversation
22.513,221.597122,12,20240821,conversation
22.518,221.854865,12,20240821,conversation
22.523,222.145687,12,20240821,conversation
22.528,222.58786,12,20240821,conversation
22.533,224.541865,12,20240821,conversation
22.538,224.902654,12,20240821,conversation
