time,f0,dt,df0,f0stab,speaker,date,condition,gender
41.124,122.664194,0.005,-23224.68732,-23224.68732,11,20240821,conv,female
41.129,121.034987,0.005,-23071.5714,-23071.5714,11,20240821,conv,female
41.134,119.63361,0.005,-21508.53541,-21508.53541,11,20240821,conv,female
41.139,118.69478,0.005,-18772.83831,-18772.83831,11,20240821,conv,female
41.144,118.429432,0.005,-15280.43336,-15280.43336,11,20240821,conv,female
41.149,118.85025,0.005,-11515.50145,-11515.50145,11,20240821,conv,female
41.154,119.678867,0.005,-7917.206623,-7917.206623,11,20240821,conv,female
41.159,120.623497,0.005,-4799.713174,-4799.713174,11,20240821,conv,female
41.164,121.503109,0.005,-2322.058814,-2322.058814,11,20240821,conv,female
41.169,122.24759,0.005,-502.0960325,-502.0960325,11,20240821,conv,female
41.174,123.097647,0.005,745.7916858,-745.7916858,11,20240821,conv,female
41.179,124.281875,0.005,1571.465549,-1571.465549,11,20240821,conv,female
41.184,125.704376,0.005,2162.159197,-2162.159197,11,20240821,conv,female
41.189,126.954203,0.005,2729.056614,-2729.056614,11,20240821,conv,female
41.194,128.034191,0.005,3497.655281,-3497.655281,11,20240821,conv,female
41.199,129.621253,0.005,4688.039539,-4688.039539,11,20240821,conv,female
41.204,129.450885,0.005,6475.51873,-6475.51873,11,20240821,conv,female
41.209,125.376255,0.005,8933.919068,-8933.919068,11,20240821,conv,female
41.214,123.872934,0.005,11978.63164,-11978.63164,11,20240821,conv,female
41.219,124.064356,0.005,15336.83899,-15336.83899,11,20240821,conv,female
41.224,123.822597,0.005,18570.57316,-18570.57316,11,20240821,conv,female
41.229,123.194236,0.005,21161.3845,-21161.3845,11,20240821,conv,female
41.234,245.663325,0.005,22638.73653,-22638.73653,11,20240821,conv,female
41.239,245.555315,0.005,22710.59575,-22710.59575,11,20240821,conv,female
41.244,245.162513,0.005,21347.81839,-21347.81839,11,20240821,conv,female
41.249,244.292925,0.005,18789.76685,-18789.76685,11,20240821,conv,female
41.254,244.047593,0.005,15470.36107,-15470.36107,11,20240821,conv,female
41.259,244.690529,0.005,11895.38754,-11895.38754,11,20240821,conv,female
41.264,243.332035,0.005,8517.625814,-8517.625814,11,20240821,conv,female
41.269,242.130916,0.005,5650.205819,-5650.205819,11,20240821,conv,female
41.274,241.080444,0.005,3436.780208,-3436.780208,11,20240821,conv,female
41.279,240.210151,0.005,1872.677911,-1872.677911,11,20240821,conv,female
41.284,240.045103,0.005,855.5929301,-855.5929301,11,20240821,conv,female
41.289,240.693017,0.005,241.6309867,-241.6309867,11,20240821,conv,female
41.294,241.570912,0.005,-110.502583,-110.502583,11,20240821,conv,female
41.299,241.713449,0.005,-314.1102124,-314.1102124,11,20240821,conv,female
41.304,240.945991,0.005,-446.4810504,-446.4810504,11,20240821,conv,female
41.309,239.90303,0.005,-552.5211112,-552.5211112,11,20240821,conv,female
41.314,239.013108,0.005,-653.6361208,-653.6361208,11,20240821,conv,female
41.319,238.586789,0.005,-756.9069186,-756.9069186,11,20240821,conv,female
41.324,238.514547,0.005,-861.7750532,-861.7750532,11,20240821,conv,female
41.329,238.128552,0.005,-963.5126875,-963.5126875,11,20240821,conv,female
41.334,237.21385,0.005,-1054.242463,-1054.242463,11,20240821,conv,female
41.339,236.213001,0.005,-1123.007015,-1123.007015,11,20240821,conv,female
41.344,235.236959,0.005,-1156.367066,-1156.367066,11,20240821,conv,female
41.349,234.074687,0.005,-1140.421251,-1140.421251,11,20240821,conv,female
41.354,232.533168,0.005,-1064.308238,-1064.308238,11,20240821,conv,female
