time,f0,dt,df0,f0stab,speaker,date,condition,gender
0.7,122.866075,0.005,-10200.6904,-10200.6904,1,20240724,sing,male
0.705,124.766991,0.005,-9648.311961,-9648.311961,1,20240724,sing,male
0.71,126.457649,0.005,-8291.182222,-8291.182222,1,20240724,sing,male
0.715,127.733655,0.005,-6296.966634,-6296.966634,1,20240724,sing,male
0.72,128.752687,0.005,-3937.809353,-3937.809353,1,20240724,sing,male
0.725,130.166963,0.005,-1521.919738,-1521.919738,1,20240724,sing,male
0.73,134.151405,0.005,676.8064605,-676.8064605,1,20240724,sing,male
0.735,139.53467,0.005,2469.636888,-2469.636888,1,20240724,sing,male
0.74,142.777409,0.005,3773.178268,-3773.178268,1,20240724,sing,male
0.745,145.186175,0.005,4600.005809,-4600.005809,1,20240724,sing,male
0.75,146.813039,0.005,5029.662758,-5029.662758,1,20240724,sing,male
0.755,148.215877,0.005,5172.934124,-5172.934124,1,20240724,sing,male
0.76,149.798565,0.005,5140.30695,-5140.30695,1,20240724,sing,male
0.765,151.776978,0.005,5020.953758,-5020.953758,1,20240724,sing,male
0.77,154.224003,0.005,4873.750128,-4873.750128,1,20240724,sing,male
0.775,156.532069,0.005,4728.228548,-4728.228548,1,20240724,sing,male
0.78,158.455964,0.005,4591.539999,-4591.539999,1,20240724,sing,male
0.785,160.655268,0.005,4457.355913,-4457.355913,1,20240724,sing,male
0.79,162.648099,0.005,4313.705543,-4313.705543,1,20240724,sing,male
0.795,164.721776,0.005,4148.319599,-4148.319599,1,20240724,sing,male
0.8,167.014986,0.005,3951.474688,-3951.474688,1,20240724,sing,male
0.805,168.924348,0.005,3717.163978,-3717.163978,1,20240724,sing,male
0.81,170.23537,0.005,3443.542878,-3443.542878,1,20240724,sing,male
0.815,171.758476,0.005,3133.194567,-3133.194567,1,20240724,sing,male
0.82,173.956074,0.005,2793.181968,-2793.181968,1,20240724,sing,male
0.825,175.954254,0.005,2434.471655,-2434.471655,1,20240724,sing,male
0.83,176.177112,0.005,2070.368091,-2070.368091,1,20240724,sing,male
0.835,175.734127,0.005,1714.068951,-1714.068951,1,20240724,sing,male
0.84,175.740214,0.005,1376.05943,-1376.05943,1,20240724,sing,male
0.845,176.276303,0.005,1062.399193,-1062.399193,1,20240724,sing,male
0.85,177.122004,0.005,774.7263217,-774.7263217,1,20240724,sing,male
0.855,177.807944,0.005,512.0620407,-512.0620407,1,20240724,sing,male
0.86,177.835087,0.005,273.6259831,-273.6259831,1,20240724,sing,male
0.865,177.427705,0.005,61.35174736,-61.35174736,1,20240724,sing,male
0.87,177.169688,0.005,-119.0895888,-119.0895888,1,20240724,sing,male
0.875,176.852575,0.005,-259.2748827,-259.2748827,1,20240724,sing,male
0.88,176.079446,0.005,-350.6718942,-350.6718942,1,20240724,sing,male
0.885,175.212775,0.005,-387.9375185,-387.9375185,1,20240724,sing,male
