time,f0,dt,df0,f0stab,speaker,date,condition,gender
8.701,270.383184,0.005,6784.797254,-6784.797254,4,20240724,conv,female
8.706,270.918483,0.005,7939.801276,-7939.801276,4,20240724,conv,female
8.711,271.091693,0.005,8231.027895,-8231.027895,4,20240724,conv,female
8.716,270.958957,0.005,7801.251873,-7801.251873,4,20240724,conv,female
8.721,270.816836,0.005,6890.138505,-6890.138505,4,20240724,conv,female
8.726,270.936274,0.005,5764.828454,-5764.828454,4,20240724,conv,female
8.731,271.425424,0.005,4656.375896,-4656.375896,4,20240724,conv,female
8.736,272.203247,0.005,3719.105372,-3719.105372,4,20240724,conv,female
8.741,273.21827,0.005,3019.365292,-3019.365292,4,20240724,conv,female
8.746,274.646586,0.005,2549.366338,-2549.366338,4,20240724,conv,female
8.751,276.755313,0.005,2255.148871,-2255.148871,4,20240724,conv,female
8.756,279.855941,0.005,2066.673061,-2066.673061,4,20240724,conv,female
8.761,283.769227,0.005,1921.209832,-1921.209832,4,20240724,conv,female
8.766,286.263535,0.005,1776.051379,-1776.051379,4,20240724,conv,female
8.771,285.964608,0.005,1610.883402,-1610.883402,4,20240724,conv,female
8.776,285.277705,0.005,1422.901136,-1422.901136,4,20240724,conv,female
8.781,285.587401,0.005,1218.760342,-1218.760342,4,20240724,conv,female
8.786,287.136256,0.005,1007.03957,-1007.03957,4,20240724,conv,female
8.791,288.539427,0.005,793.5373767,-793.5373767,4,20240724,conv,female
8.796,288.736365,0.005,580.0335516,-580.0335516,4,20240724,conv,female
8.801,289.04578,0.005,365.7343171,-365.7343171,4,20240724,conv,female
8.806,289.560087,0.005,149.9375119,-149.9375119,4,20240724,conv,female
8.811,289.380075,0.005,-65.4379797,-65.4379797,4,20240724,conv,female
8.816,288.324732,0.005,-274.2624009,-274.2624009,4,20240724,conv,female
8.821,287.337437,0.005,-465.8343831,-465.8343831,4,20240724,conv,female
8.826,287.128632,0.005,-625.8622879,-625.8622879,4,20240724,conv,female
8.831,286.878581,0.005,-738.9726192,-738.9726192,4,20240724,conv,female
8.836,285.891421,0.005,-792.890665,-792.890665,4,20240724,conv,female
8.841,285.454904,0.005,-783.9912575,-783.9912575,4,20240724,conv,female
8.846,277.944166,0.005,-723.1471266,-723.1471266,4,20240724,conv,female
8.851,278.268982,0.005,-640.159355,-640.159355,4,20240724,conv,female
8.856,278.926068,0.005,-585.0267753,-585.0267753,4,20240724,conv,female
8.861,283.795278,0.005,-624.9691989,-624.9691989,4,20240724,conv,female
8.866,284.65545,0.005,-837.0184931,-837.0184931,4,20240724,conv,female
8.871,285.233285,0.005,-1296.565218,-1296.565218,4,20240724,conv,female
8.876,284.516461,0.005,-2062.428386,-2062.428386,4,20240724,conv,female
8.881,283.407141,0.005,-3159.456535,-3159.456535,4,20240724,conv,female
8.886,282.965012,0.005,-4561.181529,-4561.181529,4,20240724,conv,female
8.891,282.942691,0.005,-6177.551293,-6177.551293,4,20240724,conv,female
8.896,283.609346,0.005,-7854.69431,-7854.69431,4,20240724,conv,female
8.901,271.740468,0.005,-9392.651268,-9392.651268,4,20240724,conv,female
8.906,269.554817,0.045,-10581.72463,-10581.72463,4,20240724,conv,female
8.951,209.93144,0.005,-11249.94019,-11249.94019,4,20240724,conv,female
8.956,208.540148,0.005,-11307.13363,-11307.13363,4,20240724,conv,female
8.961,207.29663,0.005,-10769.8179,-10769.8179,4,20240724,conv,female
8.966,204.910578,0.005,-9757.024512,-9757.024512,4,20240724,conv,female
8.971,202.377927,0.005,-8458.257709,-8458.257709,4,20240724,conv,female
8.976,201.561367,0.005,-7085.105995,-7085.105995,4,20240724,conv,female
8.981,201.139065,0.005,-5822.882859,-5822.882859,4,20240724,conv,female
8.986,200.51083,0.005,-4796.289077,-4796.289077,4,20240724,conv,female
8.991,199.750131,0.005,-4055.826457,-4055.826457,4,20240724,conv,female
8.996,198.900881,0.005,-3583.804532,-3583.804532,4,20240724,conv,female
9.001,197.778376,0.005,-3313.65145,-3313.65145,4,20240724,conv,female
9.006,195.701084,0.005,-3154.809904,-3154.809904,4,20240724,conv,female
9.011,191.201749,0.005,-3016.653872,-3016.653872,4,20240724,conv,female
9.016,186.6156,0.005,-2826.930963,-2826.930963,4,20240724,conv,female
9.021,184.96628,0.005,-2542.22211,-2542.22211,4,20240724,conv,female
9.026,184.395871,0.005,-2149.698572,-2149.698572,4,20240724,conv,female
9.031,184.252803,0.005,-1661.234233,-1661.234233,4,20240724,conv,female
9.036,184.398768,0.005,-1102.599627,-1102.599627,4,20240724,conv,female
9.041,184.599028,0.005,-501.5454127,-501.5454127,4,20240724,conv,female
9.046,184.89012,0.005,121.4101424,-121.4101424,4,20240724,conv,female
9.051,185.447957,0.005,756.8414324,-756.8414324,4,20240724,conv,female
9.056,186.210958,0.005,1404.228409,-1404.228409,4,20240724,conv,female
9.061,187.047783,0.005,2065.110442,-2065.110442,4,20240724,conv,female
9.066,187.998662,0.005,2734.541298,-2734.541298,4,20240724,conv,female
9.071,189.113035,0.005,3394.405562,-3394.405562,4,20240724,conv,female
9.076,190.645445,0.005,4011.565767,-4011.565767,4,20240724,conv,female
9.081,193.41203,0.005,4542.119061,-4542.119061,4,20240724,conv,female
9.086,202.653591,0.005,4940.743173,-4940.743173,4,20240724,conv,female
9.091,208.75992,0.005,5172.050988,-5172.050988,4,20240724,conv,female
9.096,210.559072,0.005,5219.957614,-5219.957614,4,20240724,conv,female
9.101,212.116299,0.005,5091.771888,-5091.771888,4,20240724,conv,female
9.106,216.749532,0.005,4815.793204,-4815.793204,4,20240724,conv,female
9.111,221.894151,0.005,4433.691127,-4433.691127,4,20240724,conv,female
9.116,221.217591,0.005,3990.75659,-3990.75659,4,20240724,conv,female
9.121,220.516148,0.005,3527.503421,-3527.503421,4,20240724,conv,female
9.126,222.824665,0.005,3075.020822,-3075.020822,4,20240724,conv,female
9.131,227.328377,0.005,2654.519208,-2654.519208,4,20240724,conv,female
9.136,228.949701,0.005,2279.584084,-2279.584084,4,20240724,conv,female
9.141,228.593115,0.005,1958.599903,-1958.599903,4,20240724,conv,female
9.146,228.485291,0.005,1695.079654,-1695.079654,4,20240724,conv,female
9.151,228.786651,0.005,1485.09323,-1485.09323,4,20240724,conv,female
9.156,229.075451,0.005,1312.960773,-1312.960773,4,20240724,conv,female
9.161,229.173861,0.005,1147.909001,-1147.909001,4,20240724,conv,female
9.166,229.17673,0.005,944.7044429,-944.7044429,4,20240724,conv,female
9.171,229.225077,0.005,650.1106562,-650.1106562,4,20240724,conv,female
9.176,237.316871,0.005,214.7443913,-214.7443913,4,20240724,conv,female
9.181,237.38824,0.005,-392.627226,-392.627226,4,20240724,conv,female
9.186,236.801247,0.005,-1173.141012,-1173.141012,4,20240724,conv,female
9.191,236.471058,0.005,-2093.44401,-2093.44401,4,20240724,conv,female
9.196,237.277135,0.005,-3092.723449,-3092.723449,4,20240724,conv,female
9.201,228.760608,0.005,-4102.032405,-4102.032405,4,20240724,conv,female
9.206,219.792891,0.005,-5072.539338,-5072.539338,4,20240724,conv,female
9.211,218.500676,0.005,-6004.604341,-6004.604341,4,20240724,conv,female
9.216,209.392296,0.005,-6965.813898,-6965.813898,4,20240724,conv,female
9.221,200.109791,0.005,-8085.42099,-8085.42099,4,20240724,conv,female
9.226,199.6835,0.005,-9517.28449,-9517.28449,4,20240724,conv,female
9.231,199.511115,0.005,-11374.13543,-11374.13543,4,20240724,conv,female
9.236,199.216593,0.005,-13650.2122,-13650.2122,4,20240724,conv,female
9.241,207.498764,0.005,-16160.59288,-16160.59288,4,20240724,conv,female
9.246,212.137536,0.005,-18526.23274,-18526.23274,4,20240724,conv,female
9.251,213.940182,0.005,-20219.93975,-20219.93975,4,20240724,conv,female
9.256,108.463237,0.005,-20664.70394,-20664.70394,4,20240724,conv,female
9.261,108.694197,0.005,-19354.10904,-19354.10904,4,20240724,conv,female
9.266,108.451716,0.005,-15957.94898,-15957.94898,4,20240724,conv,female
9.271,108.10948,0.005,-10388.80938,-10388.80938,4,20240724,conv,female
9.276,108.067526,0.005,-2828.006296,-2828.006296,4,20240724,conv,female
9.281,108.147861,0.005,6275.228791,-6275.228791,4,20240724,conv,female
9.286,107.805104,0.005,16220.98701,-16220.98701,4,20240724,conv,female
9.291,106.854582,0.005,26100.57857,-26100.57857,4,20240724,conv,female
9.296,107.482139,0.005,34886.18864,-34886.18864,4,20240724,conv,female
9.301,109.8845,0.21,41583.42384,-41583.42384,4,20240724,conv,female
