time,f0,dt,df0,f0stab,speaker,date,condition,gender
5.396,276.915714,0.005,1691.590046,-1691.590046,12,20240821,sing,female
5.401,277.159081,0.005,319.4624892,-319.4624892,12,20240821,sing,female
5.406,278.174202,0.005,-1367.638352,-1367.638352,12,20240821,sing,female
5.411,274.593439,0.005,-3165.613375,-3165.613375,12,20240821,sing,female
5.416,257.879406,0.005,-4814.067842,-4814.067842,12,20240821,sing,female
5.421,230.371697,0.005,-6055.341875,-6055.341875,12,20240821,sing,female
5.426,218.112139,0.005,-6694.256973,-6694.256973,12,20240821,sing,female
5.431,215.115968,0.005,-6638.515042,-6638.515042,12,20240821,sing,female
5.436,212.585971,0.005,-5908.166526,-5908.166526,12,20240821,sing,female
5.441,211.68152,0.005,-4615.781225,-4615.781225,12,20240821,sing,female
5.446,213.496337,0.005,-2930.100926,-2930.100926,12,20240821,sing,female
5.451,214.644802,0.005,-1039.714914,-1039.714914,12,20240821,sing,female
5.456,212.441858,0.005,871.2519081,-871.2519081,12,20240821,sing,female
5.461,210.073413,0.005,2632.762452,-2632.762452,12,20240821,sing,female
5.466,212.498404,0.02,4089.666388,-4089.666388,12,20240821,sing,female
5.486,238.421318,0.005,5103.073812,-5103.073812,12,20240821,sing,female
5.491,237.97069,0.005,5559.337143,-5559.337143,12,20240821,sing,female
5.496,237.700355,0.135,5387.644377,-5387.644377,12,20240821,sing,female
5.631,264.088374,0.005,4581.061713,-4581.061713,12,20240821,sing,female
5.636,264.291704,0.005,3212.379534,-3212.379534,12,20240821,sing,female
5.641,264.755488,0.005,1436.412529,-1436.412529,12,20240821,sing,female
5.646,263.538479,0.005,-525.9756742,-525.9756742,12,20240821,sing,female
5.651,258.522854,0.005,-2421.26357,-2421.26357,12,20240821,sing,female
5.656,246.325304,0.005,-4007.398863,-4007.398863,12,20240821,sing,female
5.661,224.432353,0.005,-5097.798173,-5097.798173,12,20240821,sing,female
5.666,218.098482,0.005,-5593.439556,-5593.439556,12,20240821,sing,female
5.671,215.752555,0.005,-5494.355461,-5494.355461,12,20240821,sing,female
5.676,213.361146,0.005,-4888.139316,-4888.139316,12,20240821,sing,female
5.681,212.80112,0.005,-3920.308423,-3920.308423,12,20240821,sing,female
5.686,213.606834,0.005,-2756.650947,-2756.650947,12,20240821,sing,female
5.691,214.674543,0.005,-1548.982338,-1548.982338,12,20240821,sing,female
5.696,216.19448,0.005,-412.8501746,-412.8501746,12,20240821,sing,female
5.701,217.840629,0.005,579.7202816,-579.7202816,12,20240821,sing,female
5.706,218.65029,0.005,1394.867345,-1394.867345,12,20240821,sing,female
5.711,219.826751,0.005,2024.834128,-2024.834128,12,20240821,sing,female
5.716,222.385726,0.005,2475.659759,-2475.659759,12,20240821,sing,female
5.721,225.275346,0.005,2759.054888,-2759.054888,12,20240821,sing,female
5.726,228.469909,0.005,2889.620842,-2889.620842,12,20240821,sing,female
5.731,232.428443,0.005,2885.612881,-2885.612881,12,20240821,sing,female
5.736,236.75506,0.005,2770.057213,-2770.057213,12,20240821,sing,female
5.741,238.017356,0.005,2569.658851,-2569.658851,12,20240821,sing,female
5.746,235.050134,0.005,2311.024066,-2311.024066,12,20240821,sing,female
5.751,233.624569,0.005,2015.941151,-2015.941151,12,20240821,sing,female
5.756,235.916101,0.005,1698.429089,-1698.429089,12,20240821,sing,female
5.761,241.708254,0.005,1365.368308,-1365.368308,12,20240821,sing,female
5.766,244.013628,0.005,1020.372043,-1020.372043,12,20240821,sing,female
5.771,242.579475,0.005,668.5797472,-668.5797472,12,20240821,sing,female
5.776,241.098553,0.005,319.5668488,-319.5668488,12,20240821,sing,female
5.781,239.781947,0.005,-13.13938184,-13.13938184,12,20240821,sing,female
5.786,238.512144,0.005,-315.2620547,-315.2620547,12,20240821,sing,female
5.791,238.445325,0.005,-575.3505799,-575.3505799,12,20240821,sing,female
5.796,238.51615,0.005,-786.2153482,-786.2153482,12,20240821,sing,female
5.801,237.347588,0.005,-943.0454447,-943.0454447,12,20240821,sing,female
5.806,236.239929,0.005,-1039.075925,-1039.075925,12,20240821,sing,female
5.811,235.50537,0.005,-1061.358925,-1061.358925,12,20240821,sing,female
5.816,234.978545,0.005,-989.7241916,-989.7241916,12,20240821,sing,female
5.821,234.449448,0.005,-801.0608572,-801.0608572,12,20240821,sing,female
