time,f0,dt,df0,f0stab,speaker,date,condition,gender
24.655,241.184986,0.005,427.6010575,-427.6010575,2,20240724,conv,female
24.66,241.070655,0.005,304.1824344,-304.1824344,2,20240724,conv,female
24.665,238.880488,0.005,133.080838,-133.080838,2,20240724,conv,female
24.67,240.611484,0.005,-180.1405427,-180.1405427,2,20240724,conv,female
24.675,245.270614,0.005,-696.54155,-696.54155,2,20240724,conv,female
24.68,248.316122,0.005,-1427.140818,-1427.140818,2,20240724,conv,female
24.685,249.946288,0.005,-2324.475545,-2324.475545,2,20240724,conv,female
24.69,250.341688,0.005,-3286.751427,-3286.751427,2,20240724,conv,female
24.695,246.963609,0.005,-4176.80302,-4176.80302,2,20240724,conv,female
24.7,225.102196,0.005,-4853.055331,-4853.055331,2,20240724,conv,female
24.705,212.954635,0.005,-5204.126553,-5204.126553,2,20240724,conv,female
24.71,211.502922,0.005,-5175.968113,-5175.968113,2,20240724,conv,female
24.715,211.039498,0.005,-4782.575307,-4782.575307,2,20240724,conv,female
24.72,210.504186,0.005,-4097.623732,-4097.623732,2,20240724,conv,female
24.725,209.600842,0.005,-3231.730634,-3231.730634,2,20240724,conv,female
24.73,208.783071,0.005,-2304.722657,-2304.722657,2,20240724,conv,female
24.735,208.968527,0.005,-1422.327406,-1422.327406,2,20240724,conv,female
24.74,210.218049,0.005,-662.796145,-662.796145,2,20240724,conv,female
24.745,211.509474,0.005,-73.72837948,-73.72837948,2,20240724,conv,female
24.75,212.294746,0.005,324.4393271,-324.4393271,2,20240724,conv,female
24.755,213.09397,0.005,532.7927043,-532.7927043,2,20240724,conv,female
24.76,214.741652,0.005,569.1723768,-569.1723768,2,20240724,conv,female
24.765,217.274543,0.005,464.8384567,-464.8384567,2,20240724,conv,female
24.77,218.094129,0.005,261.2810637,-261.2810637,2,20240724,conv,female
24.775,216.725151,0.005,5.578418982,-5.578418982,2,20240724,conv,female
24.78,214.864802,0.005,-256.1349258,-256.1349258,2,20240724,conv,female
24.785,212.606186,0.005,-485.7406261,-485.7406261,2,20240724,conv,female
24.79,210.596461,0.005,-658.1316867,-658.1316867,2,20240724,conv,female
24.795,210.76569,0.005,-761.6137987,-761.6137987,2,20240724,conv,female
24.8,211.722286,0.005,-792.8083908,-792.8083908,2,20240724,conv,female
24.805,211.910345,0.005,-747.6403367,-747.6403367,2,20240724,conv,female
24.81,211.521802,0.005,-612.2671415,-612.2671415,2,20240724,conv,female
24.815,210.53486,0.005,-358.8080156,-358.8080156,2,20240724,conv,female
24.82,210.014172,0.005,50.18663177,-50.18663177,2,20240724,conv,female
24.825,208.050936,0.005,647.4776502,-647.4776502,2,20240724,conv,female
24.83,207.655911,0.005,1440.287426,-1440.287426,2,20240724,conv,female
24.835,206.982825,0.005,2390.268474,-2390.268474,2,20240724,conv,female
24.84,204.098304,0.005,3403.890776,-3403.890776,2,20240724,conv,female
24.845,203.48687,0.005,4341.110575,-4341.110575,2,20240724,conv,female
24.85,202.707426,0.005,5043.980376,-5043.980376,2,20240724,conv,female
24.855,254.560184,0.005,5378.108695,-5378.108695,2,20240724,conv,female
24.86,251.001483,0.005,5272.700173,-5272.700173,2,20240724,conv,female
24.865,247.508447,0.005,4743.577523,-4743.577523,2,20240724,conv,female
24.87,244.323067,0.005,3889.707429,-3889.707429,2,20240724,conv,female
24.875,241.734532,0.005,2864.711783,-2864.711783,2,20240724,conv,female
24.88,239.899647,0.005,1835.031834,-1835.031834,2,20240724,conv,female
24.885,238.84454,0.005,940.6013284,-940.6013284,2,20240724,conv,female
24.89,238.381847,0.005,270.4464075,-270.4464075,2,20240724,conv,female
24.895,238.061093,0.005,-142.7160668,-142.7160668,2,20240724,conv,female
24.9,236.987241,0.005,-313.0747994,-313.0747994,2,20240724,conv,female
24.905,235.896526,0.005,-285.8500079,-285.8500079,2,20240724,conv,female
24.91,235.254509,0.005,-122.315877,-122.315877,2,20240724,conv,female
24.915,234.819498,0.005,111.0275982,-111.0275982,2,20240724,conv,female
24.92,234.767914,0.005,349.9851102,-349.9851102,2,20240724,conv,female
24.925,235.708416,0.005,539.4869472,-539.4869472,2,20240724,conv,female
24.93,239.229487,0.005,641.1814779,-641.1814779,2,20240724,conv,female
24.935,245.53492,0.005,640.607649,-640.607649,2,20240724,conv,female
24.94,245.985653,0.005,550.5742221,-550.5742221,2,20240724,conv,female
24.945,244.022303,0.005,407.3265206,-407.3265206,2,20240724,conv,female
24.95,242.165798,0.005,258.541515,-258.541515,2,20240724,conv,female
24.955,239.348095,0.005,146.0692604,-146.0692604,2,20240724,conv,female
24.96,235.986419,0.005,89.62965254,-89.62965254,2,20240724,conv,female
24.965,234.292021,0.005,78.46603172,-78.46603172,2,20240724,conv,female
24.97,237.083501,0.005,75.42082301,-75.42082301,2,20240724,conv,female
24.975,241.419333,0.005,32.78647989,-32.78647989,2,20240724,conv,female
24.98,245.119079,0.005,-86.27997548,-86.27997548,2,20240724,conv,female
24.985,247.55936,0.005,-290.3673545,-290.3673545,2,20240724,conv,female
24.99,247.786283,0.005,-555.2312031,-555.2312031,2,20240724,conv,female
24.995,245.581462,0.005,-835.5361651,-835.5361651,2,20240724,conv,female
25,240.259683,0.005,-1088.580607,-1088.580607,2,20240724,conv,female
25.005,229.069385,0.005,-1298.833922,-1298.833922,2,20240724,conv,female
25.01,219.749879,0.005,-1490.101046,-1490.101046,2,20240724,conv,female
25.015,231.836179,0.005,-1716.838439,-1716.838439,2,20240724,conv,female
25.02,239.798364,0.005,-2036.091848,-2036.091848,2,20240724,conv,female
25.025,250.413043,0.005,-2471.997213,-2471.997213,2,20240724,conv,female
25.03,247.628625,0.005,-2990.097008,-2990.097008,2,20240724,conv,female
25.035,232.815783,0.005,-3495.479966,-3495.479966,2,20240724,conv,female
25.04,225.694372,0.005,-3858.106696,-3858.106696,2,20240724,conv,female
25.045,214.894841,0.005,-3955.961492,-3955.961492,2,20240724,conv,female
25.05,204.664488,0.005,-3718.398666,-3718.398666,2,20240724,conv,female
25.055,205.618403,0.005,-3152.240462,-3152.240462,2,20240724,conv,female
25.06,208.459213,0.005,-2341.222907,-2341.222907,2,20240724,conv,female
25.065,211.251321,0.005,-1420.763935,-1420.763935,2,20240724,conv,female
25.07,213.836839,0.005,-539.1738856,-539.1738856,2,20240724,conv,female
25.075,216.149558,0.005,180.2741697,-180.2741697,2,20240724,conv,female
25.08,218.417985,0.005,664.7968186,-664.7968186,2,20240724,conv,female
25.085,221.061527,0.005,899.8808215,-899.8808215,2,20240724,conv,female
25.09,223.30954,0.005,920.9000908,-920.9000908,2,20240724,conv,female
25.095,221.364856,0.005,794.5709212,-794.5709212,2,20240724,conv,female
25.1,217.721646,0.005,597.6364195,-597.6364195,2,20240724,conv,female
25.105,217.360079,0.005,398.9297079,-398.9297079,2,20240724,conv,female
25.11,218.928668,0.005,248.2767364,-248.2767364,2,20240724,conv,female
25.115,220.337178,0.005,172.8426331,-172.8426331,2,20240724,conv,female
25.12,219.877366,0.005,179.453868,-179.453868,2,20240724,conv,female
25.125,217.022639,0.005,260.5147818,-260.5147818,2,20240724,conv,female
25.13,214.642322,0.005,401.1389883,-401.1389883,2,20240724,conv,female
25.135,218.248074,0.005,585.4696129,-585.4696129,2,20240724,conv,female
25.14,223.543635,0.005,800.4961446,-800.4961446,2,20240724,conv,female
25.145,222.613688,0.005,1036.14894,-1036.14894,2,20240724,conv,female
25.15,221.23877,0.005,1281.536945,-1281.536945,2,20240724,conv,female
25.155,220.715058,0.005,1519.003028,-1519.003028,2,20240724,conv,female
25.16,220.671526,0.005,1719.45052,-1719.45052,2,20240724,conv,female
25.165,220.609055,0.005,1842.803059,-1842.803059,2,20240724,conv,female
25.17,221.343482,0.005,1845.590576,-1845.590576,2,20240724,conv,female
25.175,239.578584,0.005,1694.020024,-1694.020024,2,20240724,conv,female
25.18,239.562757,0.005,1377.432115,-1377.432115,2,20240724,conv,female
25.185,235.174507,0.005,915.9725404,-915.9725404,2,20240724,conv,female
25.19,232.464177,0.005,358.5380677,-358.5380677,2,20240724,conv,female
25.195,230.855058,0.005,-228.5198591,-228.5198591,2,20240724,conv,female
25.2,229.92178,0.005,-777.31362,-777.31362,2,20240724,conv,female
25.205,228.762516,0.005,-1232.717281,-1232.717281,2,20240724,conv,female
25.21,226.175945,0.005,-1560.327166,-1560.327166,2,20240724,conv,female
25.215,223.060749,0.005,-1746.878289,-1746.878289,2,20240724,conv,female
25.22,223.084744,0.005,-1795.352657,-1795.352657,2,20240724,conv,female
25.225,222.765575,0.005,-1718.724723,-1718.724723,2,20240724,conv,female
25.23,221.505581,0.005,-1535.741276,-1535.741276,2,20240724,conv,female
