time,f0,dt,df0,f0stab,speaker,date,condition,gender
71.18,220.641897,0.005,-906.888485,-906.888485,10,20240725,conv,female
71.185,219.27649,0.005,-638.9257894,-638.9257894,10,20240725,conv,female
71.19,216.052641,0.005,-111.2917895,-111.2917895,10,20240725,conv,female
71.195,213.511038,0.005,604.5882507,-604.5882507,10,20240725,conv,female
71.2,215.416728,0.005,1381.527066,-1381.527066,10,20240725,conv,female
71.205,220.398662,0.105,2065.910816,-2065.910816,10,20240725,conv,female
71.31,244.945023,0.005,2517.095969,-2517.095969,10,20240725,conv,female
71.315,242.46278,0.005,2644.047084,-2644.047084,10,20240725,conv,female
71.32,242.271458,0.005,2427.212112,-2427.212112,10,20240725,conv,female
71.325,242.995709,0.005,1919.193096,-1919.193096,10,20240725,conv,female
71.33,243.735859,0.005,1225.537067,-1225.537067,10,20240725,conv,female
71.335,243.198706,0.005,473.5724392,-473.5724392,10,20240725,conv,female
71.34,237.698931,0.005,-219.8445482,-219.8445482,10,20240725,conv,female
71.345,230.778422,0.005,-772.1168139,-772.1168139,10,20240725,conv,female
71.35,231.608025,0.005,-1145.006108,-1145.006108,10,20240725,conv,female
71.355,233.026769,0.005,-1341.080658,-1341.080658,10,20240725,conv,female
71.36,232.373606,0.005,-1390.756772,-1390.756772,10,20240725,conv,female
71.365,231.13028,0.005,-1336.164518,-1336.164518,10,20240725,conv,female
71.37,230.413127,0.005,-1217.603676,-1217.603676,10,20240725,conv,female
71.375,229.930488,0.005,-1066.050227,-1066.050227,10,20240725,conv,female
71.38,228.949268,0.005,-902.1510127,-902.1510127,10,20240725,conv,female
71.385,227.558744,0.005,-739.6212956,-739.6212956,10,20240725,conv,female
71.39,226.851033,0.005,-589.7948411,-589.7948411,10,20240725,conv,female
71.395,227.28826,0.005,-464.467351,-464.467351,10,20240725,conv,female
71.4,228.389806,0.005,-375.6647477,-375.6647477,10,20240725,conv,female
71.405,229.186184,0.005,-332.7367411,-332.7367411,10,20240725,conv,female
71.41,229.273589,0.005,-338.4481421,-338.4481421,10,20240725,conv,female
71.415,228.992384,0.005,-386.1038384,-386.1038384,10,20240725,conv,female
71.42,228.577662,0.005,-459.2315417,-459.2315417,10,20240725,conv,female
71.425,228.121313,0.005,-534.3065703,-534.3065703,10,20240725,conv,female
71.43,227.179306,0.005,-585.8747688,-585.8747688,10,20240725,conv,female
71.435,225.716407,0.005,-592.5698661,-592.5698661,10,20240725,conv,female
71.44,224.293354,0.005,-542.15765,-542.15765,10,20240725,conv,female
71.445,223.066514,0.005,-433.9783483,-433.9783483,10,20240725,conv,female
71.45,222.526578,0.005,-277.9852209,-277.9852209,10,20240725,conv,female
71.455,224.06721,0.005,-90.78201543,-90.78201543,10,20240725,conv,female
71.46,226.254591,0.005,109.7852117,-109.7852117,10,20240725,conv,female
71.465,226.364685,0.005,309.3489197,-309.3489197,10,20240725,conv,female
71.47,225.919925,0.005,499.2736554,-499.2736554,10,20240725,conv,female
71.475,225.626567,0.005,675.8557584,-675.8557584,10,20240725,conv,female
71.48,225.627454,0.005,837.3723126,-837.3723126,10,20240725,conv,female
71.485,225.703074,0.005,980.9346293,-980.9346293,10,20240725,conv,female
71.49,229.93658,0.005,1101.197022,-1101.197022,10,20240725,conv,female
