time,f0,dt,df0,f0stab,speaker,date,condition,gender
36.09,255.533828,0.005,-7870.32749,-7870.32749,8,20240725,conv,female
36.095,253.498383,0.005,-8051.884255,-8051.884255,8,20240725,conv,female
36.1,252.974855,0.005,-7689.544553,-7689.544553,8,20240725,conv,female
36.105,252.868422,0.005,-6856.377047,-6856.377047,8,20240725,conv,female
36.11,252.672984,0.005,-5699.231799,-5699.231799,8,20240725,conv,female
36.115,252.568738,0.005,-4394.638871,-4394.638871,8,20240725,conv,female
36.12,252.718948,0.005,-3102.472989,-3102.472989,8,20240725,conv,female
36.125,253.167977,0.005,-1933.235037,-1933.235037,8,20240725,conv,female
36.13,253.697113,0.005,-936.9646798,-936.9646798,8,20240725,conv,female
36.135,253.969205,0.005,-112.3424844,-112.3424844,8,20240725,conv,female
36.14,253.834034,0.005,572.1171571,-572.1171571,8,20240725,conv,female
36.145,253.501988,0.005,1154.800961,-1154.800961,8,20240725,conv,female
36.15,253.414076,0.005,1663.558149,-1663.558149,8,20240725,conv,female
36.155,255.206836,0.005,2107.890123,-2107.890123,8,20240725,conv,female
36.16,261.656303,0.005,2480.510105,-2480.510105,8,20240725,conv,female
36.165,265.117345,0.005,2765.223432,-2765.223432,8,20240725,conv,female
36.17,267.600471,0.005,2946.968773,-2946.968773,8,20240725,conv,female
36.175,270.577775,0.005,3020.260837,-3020.260837,8,20240725,conv,female
36.18,273.773517,0.005,2993.66468,-2993.66468,8,20240725,conv,female
36.185,276.271383,0.005,2889.638577,-2889.638577,8,20240725,conv,female
36.19,278.364235,0.005,2740.511121,-2740.511121,8,20240725,conv,female
36.195,279.879419,0.005,2582.187637,-2582.187637,8,20240725,conv,female
36.2,280.207353,0.005,2447.406015,-2447.406015,8,20240725,conv,female
36.205,280.741417,0.005,2360.155066,-2360.155066,8,20240725,conv,female
36.21,282.267215,0.005,2332.391999,-2332.391999,8,20240725,conv,female
36.215,283.52871,0.005,2363.53209,-2363.53209,8,20240725,conv,female
36.22,285.315864,0.005,2442.419622,-2442.419622,8,20240725,conv,female
36.225,289.369004,0.005,2550.824337,-2550.824337,8,20240725,conv,female
36.23,292.865295,0.005,2667.223074,-2667.223074,8,20240725,conv,female
36.235,294.475617,0.005,2769.898455,-2769.898455,8,20240725,conv,female
36.24,295.349696,0.005,2839.076327,-2839.076327,8,20240725,conv,female
36.245,297.566907,0.005,2858.499609,-2858.499609,8,20240725,conv,female
36.25,302.229089,0.005,2817.031439,-2817.031439,8,20240725,conv,female
36.255,307.553612,0.005,2710.462702,-2710.462702,8,20240725,conv,female
36.26,310.947785,0.005,2543.006799,-2543.006799,8,20240725,conv,female
36.265,312.174833,0.005,2327.573167,-2327.573167,8,20240725,conv,female
36.27,312.248999,0.005,2084.175705,-2084.175705,8,20240725,conv,female
36.275,312.061893,0.005,1836.59058,-1836.59058,8,20240725,conv,female
36.28,312.35536,0.005,1608.085411,-1608.085411,8,20240725,conv,female
36.285,314.889162,0.005,1417.240216,-1417.240216,8,20240725,conv,female
