time,f0,dt,df0,f0stab,speaker,date,condition,gender
12.458,360.875515,0.005,-866.9675966,-866.9675966,5,20240724,sing,female
12.463,358.806207,0.005,-900.5275056,-900.5275056,5,20240724,sing,female
12.468,356.332605,0.005,-859.8221749,-859.8221749,5,20240724,sing,female
12.473,353.596446,0.005,-730.257352,-730.257352,5,20240724,sing,female
12.478,351.223915,0.005,-510.2456247,-510.2456247,5,20240724,sing,female
12.483,349.987367,0.005,-212.6338399,-212.6338399,5,20240724,sing,female
12.488,350.539276,0.005,136.5836663,-136.5836663,5,20240724,sing,female
12.493,352.697908,0.005,502.4459297,-502.4459297,5,20240724,sing,female
12.498,355.504853,0.005,847.4631326,-847.4631326,5,20240724,sing,female
12.503,358.588854,0.005,1138.848064,-1138.848064,5,20240724,sing,female
12.508,361.578797,0.005,1354.655433,-1354.655433,5,20240724,sing,female
12.513,363.740258,0.005,1487.164866,-1487.164866,5,20240724,sing,female
12.518,365.732325,0.005,1542.645095,-1542.645095,5,20240724,sing,female
12.523,367.554852,0.005,1537.711209,-1537.711209,5,20240724,sing,female
12.528,368.574036,0.005,1493.459074,-1493.459074,5,20240724,sing,female
12.533,368.892714,0.005,1429.144126,-1429.144126,5,20240724,sing,female
12.538,369.315819,0.005,1357.226801,-1357.226801,5,20240724,sing,female
12.543,370.237495,0.005,1281.134654,-1281.134654,5,20240724,sing,female
12.548,371.849624,0.005,1196.2168,-1196.2168,5,20240724,sing,female
12.553,375.001989,0.005,1093.336744,-1093.336744,5,20240724,sing,female
12.558,378.229814,0.005,963.7011943,-963.7011943,5,20240724,sing,female
12.563,378.849929,0.005,803.1733365,-803.1733365,5,20240724,sing,female
12.568,378.588521,0.005,614.6159992,-614.6159992,5,20240724,sing,female
12.573,378.549276,0.005,407.6283305,-407.6283305,5,20240724,sing,female
12.578,378.693479,0.005,196.0260176,-196.0260176,5,20240724,sing,female
12.583,378.243688,0.005,-5.835313408,-5.835313408,5,20240724,sing,female
12.588,376.834525,0.005,-186.5407336,-186.5407336,5,20240724,sing,female
12.593,375.50425,0.005,-339.8093476,-339.8093476,5,20240724,sing,female
12.598,374.88709,0.005,-464.90314,-464.90314,5,20240724,sing,female
12.603,374.707606,0.005,-565.4179615,-565.4179615,5,20240724,sing,female
12.608,374.534196,0.005,-647.1211756,-647.1211756,5,20240724,sing,female
12.613,374.011644,0.005,-715.6870138,-715.6870138,5,20240724,sing,female
12.618,372.901816,0.005,-775.032898,-775.032898,5,20240724,sing,female
12.623,371.364616,0.005,-826.5853149,-826.5853149,5,20240724,sing,female
12.628,369.93723,0.005,-869.4121868,-869.4121868,5,20240724,sing,female
12.633,368.98005,0.005,-900.9656576,-900.9656576,5,20240724,sing,female
12.638,368.352679,0.005,-918.2738584,-918.2738584,5,20240724,sing,female
12.643,367.588038,0.005,-919.6817364,-919.6817364,5,20240724,sing,female
12.648,366.531579,0.005,-907.3873402,-907.3873402,5,20240724,sing,female
12.653,365.13526,0.005,-890.7865589,-890.7865589,5,20240724,sing,female
12.658,362.972013,0.005,-889.9838493,-889.9838493,5,20240724,sing,female
12.663,360.778617,0.005,-938.0177802,-938.0177802,5,20240724,sing,female
12.668,360.71208,0.005,-1079.869223,-1079.869223,5,20240724,sing,female
12.673,362.63199,0.005,-1366.621692,-1366.621692,5,20240724,sing,female
12.678,364.473895,0.005,-1844.409497,-1844.409497,5,20240724,sing,female
12.683,364.919244,0.005,-2539.788567,-2539.788567,5,20240724,sing,female
12.688,364.303118,0.005,-3445.261136,-3445.261136,5,20240724,sing,female
12.693,362.827205,0.005,-4509.989552,-4509.989552,5,20240724,sing,female
12.698,358.910774,0.005,-5640.393732,-5640.393732,5,20240724,sing,female
12.703,351.163454,0.005,-6712.937176,-6712.937176,5,20240724,sing,female
12.708,334.236475,0.005,-7597.413243,-7597.413243,5,20240724,sing,female
12.713,306.487326,0.005,-8184.847389,-8184.847389,5,20240724,sing,female
12.718,300.00867,0.005,-8411.634762,-8411.634762,5,20240724,sing,female
12.723,292.985968,0.005,-8272.186093,-8272.186093,5,20240724,sing,female
12.728,286.633582,0.005,-7816.215075,-7816.215075,5,20240724,sing,female
12.733,282.902155,0.005,-7132.285413,-7132.285413,5,20240724,sing,female
12.738,280.541126,0.005,-6323.879199,-6323.879199,5,20240724,sing,female
12.743,278.232585,0.005,-5486.04617,-5486.04617,5,20240724,sing,female
12.748,275.137269,0.005,-4689.174434,-4689.174434,5,20240724,sing,female
12.753,271.708451,0.005,-3972.755748,-3972.755748,5,20240724,sing,female
12.758,269.840534,0.005,-3348.164677,-3348.164677,5,20240724,sing,female
12.763,268.788071,0.005,-2807.030074,-2807.030074,5,20240724,sing,female
12.768,267.511988,0.005,-2331.269536,-2331.269536,5,20240724,sing,female
12.773,265.709854,0.005,-1901.779983,-1901.779983,5,20240724,sing,female
12.778,263.71593,0.005,-1504.20576,-1504.20576,5,20240724,sing,female
12.783,262.688583,0.005,-1131.425199,-1131.425199,5,20240724,sing,female
12.788,262.983425,0.005,-783.1734382,-783.1734382,5,20240724,sing,female
12.793,263.758264,0.005,-463.6616952,-463.6616952,5,20240724,sing,female
12.798,264.402027,0.005,-178.3086102,-178.3086102,5,20240724,sing,female
12.803,264.888279,0.005,69.22951593,-69.22951593,5,20240724,sing,female
12.808,265.221831,0.005,278.7518772,-278.7518772,5,20240724,sing,female
12.813,265.464288,0.005,453.46807,-453.46807,5,20240724,sing,female
12.818,265.785092,0.005,598.4274995,-598.4274995,5,20240724,sing,female
12.823,266.373709,0.005,718.1994069,-718.1994069,5,20240724,sing,female
12.828,267.130405,0.005,814.8012663,-814.8012663,5,20240724,sing,female
12.833,267.892324,0.005,886.6926505,-886.6926505,5,20240724,sing,female
12.838,268.872927,0.005,929.1922005,-929.1922005,5,20240724,sing,female
12.843,270.183356,0.005,936.1533713,-936.1533713,5,20240724,sing,female
12.848,271.53804,0.005,902.342415,-902.342415,5,20240724,sing,female
12.853,272.608879,0.005,825.7971891,-825.7971891,5,20240724,sing,female
12.858,273.344613,0.005,709.5062227,-709.5062227,5,20240724,sing,female
12.863,273.847673,0.005,561.967568,-561.967568,5,20240724,sing,female
12.868,274.104375,0.005,396.4815998,-396.4815998,5,20240724,sing,female
12.873,274.00526,0.005,229.3255161,-229.3255161,5,20240724,sing,female
12.878,273.514864,0.005,77.19780095,-77.19780095,5,20240724,sing,female
12.883,272.799783,0.005,-45.52447574,-45.52447574,5,20240724,sing,female
12.888,272.082699,0.005,-129.1268969,-129.1268969,5,20240724,sing,female
12.893,271.472482,0.005,-169.9886156,-169.9886156,5,20240724,sing,female
12.898,271.079159,0.005,-170.7993746,-170.7993746,5,20240724,sing,female
12.903,271.060491,0.005,-139.5549893,-139.5549893,5,20240724,sing,female
