time,f0,dt,df0,f0stab,speaker,date,condition,gender
11.685,303.961205,0.005,724.0757053,-724.0757053,14,20240821,sing,female
11.69,303.173199,0.005,871.7094659,-871.7094659,14,20240821,sing,female
11.695,302.614485,0.005,943.9897521,-943.9897521,14,20240821,sing,female
11.7,302.221217,0.005,933.1183901,-933.1183901,14,20240821,sing,female
11.705,302.042467,0.005,847.0097235,-847.0097235,14,20240821,sing,female
11.71,302.32672,0.005,702.9810999,-702.9810999,14,20240821,sing,female
11.715,303.057348,0.005,520.070447,-520.070447,14,20240821,sing,female
11.72,303.851169,0.005,313.5864327,-313.5864327,14,20240821,sing,female
11.725,304.472917,0.005,93.62166694,-93.62166694,14,20240821,sing,female
11.73,304.795057,0.005,-133.043734,-133.043734,14,20240821,sing,female
11.735,304.309029,0.005,-359.6767099,-359.6767099,14,20240821,sing,female
11.74,303.059794,0.005,-577.0925065,-577.0925065,14,20240821,sing,female
11.745,301.718571,0.005,-773.1294153,-773.1294153,14,20240821,sing,female
11.75,300.566534,0.005,-934.1052803,-934.1052803,14,20240821,sing,female
11.755,299.109419,0.005,-1047.419662,-1047.419662,14,20240821,sing,female
11.76,297.237004,0.005,-1104.213181,-1104.213181,14,20240821,sing,female
11.765,295.548024,0.005,-1101.218621,-1101.218621,14,20240821,sing,female
11.77,294.31202,0.005,-1041.373666,-1041.373666,14,20240821,sing,female
11.775,293.533746,0.005,-933.1891281,-933.1891281,14,20240821,sing,female
11.78,293.092316,0.005,-789.1658216,-789.1658216,14,20240821,sing,female
11.785,292.841722,0.005,-623.7023046,-623.7023046,14,20240821,sing,female
11.79,292.638878,0.005,-450.9525487,-450.9525487,14,20240821,sing,female
11.795,292.535486,0.005,-283.0158514,-283.0158514,14,20240821,sing,female
11.8,292.671868,0.005,-128.7211952,-128.7211952,14,20240821,sing,female
11.805,293.152635,0.005,6.850897005,-6.850897005,14,20240821,sing,female
11.81,293.778448,0.005,122.0711015,-122.0711015,14,20240821,sing,female
11.815,294.129861,0.005,217.7656333,-217.7656333,14,20240821,sing,female
11.82,294.044259,0.005,295.7517628,-295.7517628,14,20240821,sing,female
11.825,293.865315,0.005,357.3072724,-357.3072724,14,20240821,sing,female
11.83,294.21961,0.005,402.0878878,-402.0878878,14,20240821,sing,female
11.835,295.105684,0.005,427.9509698,-427.9509698,14,20240821,sing,female
11.84,296.016364,0.005,431.8664136,-431.8664136,14,20240821,sing,female
11.845,296.686735,0.005,411.654628,-411.654628,14,20240821,sing,female
11.85,297.231022,0.005,367.8507038,-367.8507038,14,20240821,sing,female
11.855,297.799915,0.005,304.7621709,-304.7621709,14,20240821,sing,female
11.86,298.290125,0.005,229.9300571,-229.9300571,14,20240821,sing,female
11.865,298.333414,0.005,151.7590281,-151.7590281,14,20240821,sing,female
11.87,297.451597,0.005,75.91139306,-75.91139306,14,20240821,sing,female
11.875,295.840116,0.005,1.838082738,-1.838082738,14,20240821,sing,female
11.88,294.953561,0.005,-78.86775946,-78.86775946,14,20240821,sing,female
11.885,295.537165,0.005,-181.0706292,-181.0706292,14,20240821,sing,female
11.89,297.292734,0.005,-321.6277569,-321.6277569,14,20240821,sing,female
11.895,299.305853,0.005,-513.3160082,-513.3160082,14,20240821,sing,female
11.9,300.133255,0.005,-759.5918172,-759.5918172,14,20240821,sing,female
11.905,298.889894,0.005,-1052.486701,-1052.486701,14,20240821,sing,female
11.91,295.883224,0.005,-1374.603159,-1374.603159,14,20240821,sing,female
11.915,291.52302,0.005,-1704.264518,-1704.264518,14,20240821,sing,female
11.92,288.524214,0.005,-2021.410417,-2021.410417,14,20240821,sing,female
11.925,287.879869,0.005,-2311.633527,-2311.633527,14,20240821,sing,female
11.93,287.195486,0.005,-2566.91651,-2566.91651,14,20240821,sing,female
