fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Mandarin_Auckland_R1_sing.TextGrid,8,0.284461305,13.16230273,13.44676403,Mandarin,Auckland,R1,sing,3.5154166223065033,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.325098634,13.44676403,13.77186267,Mandarin,Auckland,R1,sing,3.0759895472215364,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.325098634,13.77186267,14.0969613,Mandarin,Auckland,R1,sing,3.0759895472215364,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.358963075,14.0969613,14.45592438,Mandarin,Auckland,R1,sing,2.785801854410791,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.284461305,14.45592438,14.74038568,Mandarin,Auckland,R1,sing,3.5154166223065033,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.257369752,14.74038568,14.99775543,Mandarin,Auckland,R1,sing,3.885460479442821,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.298007081,14.99775543,15.29576252,Mandarin,Auckland,R1,sing,3.3556249624820156,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.440237734,15.29576252,15.73600025,Mandarin,Auckland,R1,sing,2.271499970967959,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.358963075,15.73600025,16.09496332,Mandarin,Auckland,R1,sing,2.785801854410791,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.325098634,16.09496332,16.42006196,Mandarin,Auckland,R1,sing,3.0759895472215364,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.467329287,16.42006196,16.88739125,Mandarin,Auckland,R1,sing,2.139818812596695,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.49442084,39.52722052,40.02164135,Mandarin,Auckland,R1,sing,2.0225684661674053,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.365735964,40.02164135,40.38737732,Mandarin,Auckland,R1,sing,2.7342129252566476,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.318325746,40.38737732,40.70570306,Mandarin,Auckland,R1,sing,3.14143613127667,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.656970157,40.70570306,41.36267322,Mandarin,Auckland,R1,sing,1.5221391555537582,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.30477997,41.36267322,41.66745319,Mandarin,Auckland,R1,sing,3.281055510307977,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.237051088,41.66745319,41.90450428,Mandarin,Auckland,R1,sing,4.218499937869933,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.223505311,41.90450428,42.12800959,Mandarin,Auckland,R1,sing,4.474166611638146,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.243823976,42.12800959,42.37183357,Mandarin,Auckland,R1,sing,4.101319387884971,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.230278199,42.37183357,42.60211176,Mandarin,Auckland,R1,sing,4.3425734800019,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.345417299,42.60211176,42.94752906,Mandarin,Auckland,R1,sing,2.8950489824772787,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.331871523,67.27757589,67.60944741,Mandarin,Auckland,R1,sing,3.0132142431515585,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.318325746,67.60944741,67.92777316,Mandarin,Auckland,R1,sing,3.14143613127667,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.216732423,67.92777316,68.14450558,Mandarin,Auckland,R1,sing,4.613984313736021,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.365735964,68.14450558,68.51024154,Mandarin,Auckland,R1,sing,2.7342129252566476,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.230278199,68.51024154,68.74051974,Mandarin,Auckland,R1,sing,4.3425734800019,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.291234193,68.74051974,69.03175394,Mandarin,Auckland,R1,sing,3.43366274989558,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.18964087,69.03175394,69.22139481,Mandarin,Auckland,R1,sing,5.273124933459755,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.308904769,69.22139481,69.53029958,Mandarin,Auckland,R1,sing,3.237243643849344,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.37928174,93.35263442,93.73191616,Mandarin,Auckland,R1,sing,2.6365624667298775,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.381675198,93.73191616,94.11359135,Mandarin,Auckland,R1,sing,2.620028771164743,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.325098634,94.11359135,94.43868999,Mandarin,Auckland,R1,sing,3.0759895472215364,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.359574115,94.43868999,94.7982641,Mandarin,Auckland,R1,sing,2.781067819634347,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.237051088,95.21141028,95.44846137,Mandarin,Auckland,R1,sing,4.218499937869933,8,Female
Mandarin_Auckland_R1_sing.TextGrid,8,0.480875063,95.44846137,95.92933643,Mandarin,Auckland,R1,sing,2.079542228206581,8,Female
