fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Mandarin_Auckland_C1_conv.TextGrid,18,0.140147237,168.0510734,168.1912206,Mandarin,Auckland,C1,conv,7.135352943133656,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.218815839,168.1912206,168.4100365,Mandarin,Auckland,C1,conv,4.57005308468552,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.220118867,168.4100365,168.6301553,Mandarin,Auckland,C1,conv,4.542999941935918,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.199800202,168.6301553,168.8299555,Mandarin,Auckland,C1,conv,5.0049999448949505,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.121911988,168.8299555,168.9518675,Mandarin,Auckland,C1,conv,8.202638775769943,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.12660146,168.9518675,169.078469,Mandarin,Auckland,C1,conv,7.898803062776685,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.064342438,169.078469,169.1428114,Mandarin,Auckland,C1,conv,15.541841917771285,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.147700512,169.1428114,169.2905119,Mandarin,Auckland,C1,conv,6.770457234433961,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.138844208,169.2905119,169.4293561,Mandarin,Auckland,C1,conv,7.2023170026653185,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.186254426,169.4293561,169.6156106,Mandarin,Auckland,C1,conv,5.368999929161415,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.328485078,169.6156106,169.9440956,Mandarin,Auckland,C1,conv,3.044278315741332,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.319428309,169.9440956,170.263524,Mandarin,Auckland,C1,conv,3.1305929118511533,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.30477997,170.263524,170.5683039,Mandarin,Auckland,C1,conv,3.281055510307977,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.240437532,170.5683039,170.8087415,Mandarin,Auckland,C1,conv,4.15908444776417,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.135457764,170.8087415,170.9441992,Mandarin,Auckland,C1,conv,7.382374922414931,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.098407345,170.9441992,171.0426066,Mandarin,Auckland,C1,conv,10.161843102260304,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.077687749,171.0426066,171.1202943,Mandarin,Auckland,C1,conv,12.872042411732124,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.275705234,171.1202943,171.3959996,Mandarin,Auckland,C1,conv,3.6270620818174235,18,Female
Mandarin_Auckland_C1_conv.TextGrid,18,0.203186646,171.3959996,171.5991862,Mandarin,Auckland,C1,conv,4.921583281609954,18,Female
