fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Mandarin_Auckland_S1_sing.TextGrid,1,0.479691223,26.81098354,27.29067476,Mandarin,Auckland,S1,sing,2.0846743739565983,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.527195898,27.29067476,27.81787066,Mandarin,Auckland,S1,sing,1.8968281122703272,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.594293557,27.81787066,28.41216421,Mandarin,Auckland,S1,sing,1.6826701017053094,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.335488299,28.41216421,28.74765251,Mandarin,Auckland,S1,sing,2.9807298882874007,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.292354089,28.74765251,29.0400066,Mandarin,Auckland,S1,sing,3.4205097093750587,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.383415198,29.0400066,29.4234218,Mandarin,Auckland,S1,sing,2.608138658082093,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.670976597,29.4234218,30.0943984,Mandarin,Auckland,S1,sing,1.4903649463648878,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.59967244,30.0943984,30.69407084,Mandarin,Auckland,S1,sing,1.667577052565564,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.480953727,57.62244926,58.10340299,Mandarin,Auckland,S1,sing,2.0792021017023954,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.575122798,58.10340299,58.67852579,Mandarin,Auckland,S1,sing,1.7387591023647788,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.675769287,58.67852579,59.35429508,Mandarin,Auckland,S1,sing,1.4797949821593475,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.359451748,59.35429508,59.71374682,Mandarin,Auckland,S1,sing,2.7820145695883496,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.402585958,59.71374682,60.11633278,Mandarin,Auckland,S1,sing,2.4839415785088064,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.555952038,60.11633278,60.67228482,Mandarin,Auckland,S1,sing,1.7987163130068424,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.311249938,60.67228482,60.98353476,Mandarin,Auckland,S1,sing,3.212852045612295,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.301886028,60.98353476,61.28542079,Mandarin,Auckland,S1,sing,3.312508388099366,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.700144231,61.28542079,61.98556502,Mandarin,Auckland,S1,sing,1.4282771402282681,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.542772319,88.99046738,89.5332397,Mandarin,Auckland,S1,sing,1.8423931453291376,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.527195898,89.5332397,90.0604356,Mandarin,Auckland,S1,sing,1.8968281122703272,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.553169283,90.0604356,90.61360488,Mandarin,Auckland,S1,sing,1.8077648754766449,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.431342098,90.61360488,91.04494698,Mandarin,Auckland,S1,sing,2.318345472507068,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.316317539,91.04494698,91.36126451,Mandarin,Auckland,S1,sing,3.161380185118347,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.479268998,91.36126451,91.84053351,Mandarin,Auckland,S1,sing,2.0865109242889104,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.421756718,91.84053351,92.26229023,Mandarin,Auckland,S1,sing,2.3710351425866323,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.254012569,92.26229023,92.5163028,Mandarin,Auckland,S1,sing,3.9368130637661474,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.700129345,92.5163028,93.21643214,Mandarin,Auckland,S1,sing,1.4283075079505487,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.480871787,121.8719819,122.3528537,Mandarin,Auckland,S1,sing,2.079556395351595,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.508025138,122.3528537,122.8608788,Mandarin,Auckland,S1,sing,1.9684065318830737,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.536781278,122.8608788,123.3976601,Mandarin,Auckland,S1,sing,1.8629561815678677,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.469683618,123.3976601,123.8673437,Mandarin,Auckland,S1,sing,2.129092780067965,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.330506136,123.8673437,124.1978498,Mandarin,Auckland,S1,sing,3.0256624342974376,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.406373293,124.1978498,124.6042231,Mandarin,Auckland,S1,sing,2.4607916347494814,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.336975518,124.6042231,124.9411986,Mandarin,Auckland,S1,sing,2.9675746354962205,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.257369752,124.9411986,125.1985684,Mandarin,Auckland,S1,sing,3.885460479442821,1,Female
Mandarin_Auckland_S1_sing.TextGrid,1,0.702223705,125.1985684,125.9007921,Mandarin,Auckland,S1,sing,1.4240476259627266,1,Female
