fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Mandarin_Auckland_S1_conv.TextGrid,1,0.179254448,35.37474321,35.55399766,Mandarin,Auckland,S1,conv,5.578662126141494,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.101117894,35.55399766,35.65511555,Mandarin,Auckland,S1,conv,9.889446471264522,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.11031043,35.65511555,35.76542598,Mandarin,Auckland,S1,conv,9.065325917050636,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.188446984,35.76542598,35.95387297,Mandarin,Auckland,S1,conv,5.306532260553451,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.101117894,35.95387297,36.05499086,Mandarin,Auckland,S1,conv,9.889446471264522,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.114906698,36.05499086,36.16989756,Mandarin,Auckland,S1,conv,8.702712874057177,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.124099233,36.16989756,36.29399679,Mandarin,Auckland,S1,conv,8.058067530522127,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.211428324,36.29399679,36.50542512,Mandarin,Auckland,S1,conv,4.729735264798296,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.114906698,36.50542512,36.62033181,Mandarin,Auckland,S1,conv,8.702712874057177,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.147080573,36.62033181,36.76741239,Mandarin,Auckland,S1,conv,6.7989944531967526,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.119502965,36.76741239,36.88691535,Mandarin,Auckland,S1,conv,8.367993212553346,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.193043252,36.88691535,37.0799586,Mandarin,Auckland,S1,conv,5.180186251731814,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.119502965,37.0799586,37.19946157,Mandarin,Auckland,S1,conv,8.367993212553346,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.096521626,37.19946157,37.2959832,Mandarin,Auckland,S1,conv,10.360372503463628,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.19763952,37.2959832,37.49362272,Mandarin,Auckland,S1,conv,5.059716801578955,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.206832056,37.49362272,37.70045477,Mandarin,Auckland,S1,conv,4.834840494937594,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.137888037,37.70045477,37.83834281,Mandarin,Auckland,S1,conv,7.252260759938152,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.160869377,37.83834281,37.99921218,Mandarin,Auckland,S1,conv,6.216223489197699,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.208025307,37.99921218,38.20723749,Mandarin,Auckland,S1,conv,4.807107435250654,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.280372342,38.53357251,38.81394486,Mandarin,Auckland,S1,conv,3.5666856183695894,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.353912628,38.81394486,39.16785748,Mandarin,Auckland,S1,conv,2.8255561426307736,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.345417299,51.9416573,52.2870746,Mandarin,Auckland,S1,conv,2.8950489824772787,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.169322205,52.45815466,52.62747687,Mandarin,Auckland,S1,conv,5.905899937931944,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.159162873,52.62747687,52.78663974,Mandarin,Auckland,S1,conv,6.28287226255334,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.223505311,52.78663974,53.01014505,Mandarin,Auckland,S1,conv,4.474166611638146,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.186254426,53.01014505,53.19639948,Mandarin,Auckland,S1,conv,5.368999929161415,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.149003541,53.19639948,53.34540302,Mandarin,Auckland,S1,conv,6.711249902443594,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.233664643,53.34540302,53.57906766,Mandarin,Auckland,S1,conv,4.2796376343510385,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.18964087,53.57906766,53.76870853,Mandarin,Auckland,S1,conv,5.273124933459755,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.24721042,53.76870853,54.01591895,Mandarin,Auckland,S1,conv,4.0451369323348105,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.223505311,54.01591895,54.23942426,Mandarin,Auckland,S1,conv,4.474166611638146,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.172708649,54.5855137,54.75822235,Mandarin,Auckland,S1,conv,5.790097981717175,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.145617097,54.75822235,54.90383945,Mandarin,Auckland,S1,conv,6.86732547621108,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.186254426,54.90383945,55.09009387,Mandarin,Auckland,S1,conv,5.368999929161415,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.155776429,55.09009387,55.2458703,Mandarin,Auckland,S1,conv,6.4194564377900845,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.091433991,55.2458703,55.33730429,Mandarin,Auckland,S1,conv,10.93685170102659,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.091433991,55.33730429,55.42873828,Mandarin,Auckland,S1,conv,10.93685170102659,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.098206879,55.42873828,55.52694516,Mandarin,Auckland,S1,conv,10.182586089514157,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.477488619,55.52694516,56.00443378,Mandarin,Auckland,S1,conv,2.094290754184447,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.149003541,56.41926674,56.56827029,Mandarin,Auckland,S1,conv,6.711249902443594,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.199800202,56.56827029,56.76807049,Mandarin,Auckland,S1,conv,5.0049999448949505,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.226891755,56.76807049,56.99496224,Mandarin,Auckland,S1,conv,4.407388007554528,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.237051088,56.99496224,57.23201333,Mandarin,Auckland,S1,conv,4.218499937869933,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.260756196,57.23201333,57.49276953,Mandarin,Auckland,S1,conv,3.8349999552839007,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.291234193,57.49276953,57.78400372,Mandarin,Auckland,S1,conv,3.43366274989558,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.165935761,58.75814282,58.92407858,Mandarin,Auckland,S1,conv,6.026428504462038,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.155776429,58.92407858,59.07985501,Mandarin,Auckland,S1,conv,6.4194564377900845,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.1151391,59.07985501,59.19499411,Mandarin,Auckland,S1,conv,8.685146922287911,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.094820435,59.19499411,59.28981455,Mandarin,Auckland,S1,conv,10.54624986691951,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.13207132,59.28981455,59.42188587,Mandarin,Auckland,S1,conv,7.571666581359223,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.24721042,59.57840551,59.82561593,Mandarin,Auckland,S1,conv,4.0451369323348105,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.139787945,59.82561593,59.96540388,Mandarin,Auckland,S1,conv,7.153692687878057,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.119502965,59.96540388,60.08490684,Mandarin,Auckland,S1,conv,8.367993212553346,1,Female
Mandarin_Auckland_S1_conv.TextGrid,1,0.250496601,60.08490684,60.33540344,Mandarin,Auckland,S1,conv,3.9920701359137407,1,Female
