time,f0,speaker,date,condition
2.44,225.180378,6,20240725,conversation
2.445,225.078939,6,20240725,conversation
2.45,225.250551,6,20240725,conversation
2.455,228.228225,6,20240725,conversation
2.46,234.076058,6,20240725,conversation
2.465,243.883125,6,20240725,conversation
2.47,263.149607,6,20240725,conversation
2.475,267.607527,6,20240725,conversation
2.48,270.19652,6,20240725,conversation
2.485,271.596994,6,20240725,conversation
2.49,271.711417,6,20240725,conversation
2.495,271.276208,6,20240725,conversation
2.52,224.822869,6,20240725,conversation
2.525,230.943328,6,20240725,conversation
2.53,232.682055,6,20240725,conversation
2.535,233.511295,6,20240725,conversation
2.54,234.237272,6,20240725,conversation
2.545,235.454137,6,20240725,conversation
2.55,238.174643,6,20240725,conversation
2.555,242.661133,6,20240725,conversation
2.56,245.30066,6,20240725,conversation
2.565,246.212561,6,20240725,conversation
2.57,247.45657,6,20240725,conversation
2.575,248.324509,6,20240725,conversation
2.58,248.082143,6,20240725,conversation
2.585,247.395665,6,20240725,conversation
2.59,245.870892,6,20240725,conversation
2.595,242.653838,6,20240725,conversation
2.6,238.641709,6,20240725,conversation
2.605,235.568074,6,20240725,conversation
2.61,233.273586,6,20240725,conversation
2.615,231.815386,6,20240725,conversation
2.62,230.81102,6,20240725,conversation
2.625,229.049361,6,20240725,conversation
2.63,217.390001,6,20240725,conversation
2.635,215.557094,6,20240725,conversation
2.64,214.934707,6,20240725,conversation
2.645,213.627201,6,20240725,conversation
2.65,211.788405,6,20240725,conversation
2.655,210.559095,6,20240725,conversation
2.66,209.6798,6,20240725,conversation
2.665,208.220065,6,20240725,conversation
2.67,206.561381,6,20240725,conversation
2.675,205.241391,6,20240725,conversation
2.68,203.632891,6,20240725,conversation
2.685,200.809684,6,20240725,conversation
2.69,194.195058,6,20240725,conversation
2.695,192.035124,6,20240725,conversation
2.7,190.350246,6,20240725,conversation
2.705,189.060527,6,20240725,conversation
2.71,188.683744,6,20240725,conversation
2.715,185.086474,6,20240725,conversation
2.72,181.289179,6,20240725,conversation
2.725,180.132184,6,20240725,conversation
2.73,179.546812,6,20240725,conversation
2.735,179.083528,6,20240725,conversation
2.74,178.335343,6,20240725,conversation
2.745,177.205412,6,20240725,conversation
2.75,176.389784,6,20240725,conversation
2.755,175.99281,6,20240725,conversation
2.76,175.537638,6,20240725,conversation
2.765,174.747898,6,20240725,conversation
2.77,174.155433,6,20240725,conversation
2.775,173.981054,6,20240725,conversation
2.78,174.135405,6,20240725,conversation
2.785,174.608031,6,20240725,conversation
2.79,175.40838,6,20240725,conversation
2.795,176.45429,6,20240725,conversation
2.8,177.632795,6,20240725,conversation
2.805,178.738277,6,20240725,conversation
2.81,179.508924,6,20240725,conversation
2.815,179.56106,6,20240725,conversation
2.82,178.395741,6,20240725,conversation
2.825,176.847226,6,20240725,conversation
2.83,175.792106,6,20240725,conversation
2.835,175.175972,6,20240725,conversation
2.84,174.993567,6,20240725,conversation
2.845,175.046084,6,20240725,conversation
2.85,174.962642,6,20240725,conversation
2.855,174.854981,6,20240725,conversation
2.86,175.210954,6,20240725,conversation
2.865,176.0069,6,20240725,conversation
2.87,176.692024,6,20240725,conversation
2.875,177.024938,6,20240725,conversation
2.88,177.2665,6,20240725,conversation
2.885,177.69226,6,20240725,conversation
2.89,178.281014,6,20240725,conversation
2.895,178.824601,6,20240725,conversation
2.9,178.870036,6,20240725,conversation
2.905,178.085437,6,20240725,conversation
2.91,177.644943,6,20240725,conversation
2.915,177.113997,6,20240725,conversation
2.92,177.120572,6,20240725,conversation
2.925,184.736545,6,20240725,conversation
2.93,189.171653,6,20240725,conversation
2.935,190.482928,6,20240725,conversation
2.94,192.360892,6,20240725,conversation
2.945,194.25242,6,20240725,conversation
2.95,194.200091,6,20240725,conversation
2.955,193.314949,6,20240725,conversation
2.96,193.140539,6,20240725,conversation
2.965,193.234802,6,20240725,conversation
2.97,193.167743,6,20240725,conversation
