time,f0,speaker,date,condition
7.889,141.693323,13,20240821,conversation
7.894,139.102937,13,20240821,conversation
7.899,134.927949,13,20240821,conversation
7.904,131.161389,13,20240821,conversation
7.909,127.961737,13,20240821,conversation
7.914,126.446588,13,20240821,conversation
7.919,127.364395,13,20240821,conversation
7.924,126.6945,13,20240821,conversation
7.929,125.175843,13,20240821,conversation
7.934,124.276701,13,20240821,conversation
7.939,123.662267,13,20240821,conversation
7.944,122.291097,13,20240821,conversation
7.949,120.638672,13,20240821,conversation
7.954,118.866613,13,20240821,conversation
7.959,117.561023,13,20240821,conversation
7.964,116.589808,13,20240821,conversation
7.969,115.962091,13,20240821,conversation
7.974,115.498619,13,20240821,conversation
7.979,114.966881,13,20240821,conversation
7.984,114.436132,13,20240821,conversation
7.989,113.648893,13,20240821,conversation
7.994,112.536248,13,20240821,conversation
7.999,112.689768,13,20240821,conversation
8.004,114.780568,13,20240821,conversation
8.009,115.021525,13,20240821,conversation
8.014,114.802351,13,20240821,conversation
8.019,114.686259,13,20240821,conversation
8.024,114.706343,13,20240821,conversation
8.029,114.854804,13,20240821,conversation
8.034,115.153216,13,20240821,conversation
8.039,115.481892,13,20240821,conversation
8.044,115.706054,13,20240821,conversation
8.049,115.943085,13,20240821,conversation
8.054,116.401405,13,20240821,conversation
8.059,117.05164,13,20240821,conversation
8.064,117.626045,13,20240821,conversation
8.069,118.112327,13,20240821,conversation
8.074,118.458814,13,20240821,conversation
8.079,118.634827,13,20240821,conversation
8.084,118.941321,13,20240821,conversation
8.089,119.971386,13,20240821,conversation
8.094,121.710893,13,20240821,conversation
8.099,122.15348,13,20240821,conversation
8.104,122.367711,13,20240821,conversation
8.109,122.875834,13,20240821,conversation
8.114,123.381649,13,20240821,conversation
8.119,123.364212,13,20240821,conversation
8.124,123.240743,13,20240821,conversation
8.129,123.629413,13,20240821,conversation
8.134,123.973097,13,20240821,conversation
8.139,124.123422,13,20240821,conversation
8.144,125.171881,13,20240821,conversation
8.149,141.368718,13,20240821,conversation
8.154,141.951388,13,20240821,conversation
8.159,142.95959,13,20240821,conversation
8.164,141.584317,13,20240821,conversation
8.169,139.426273,13,20240821,conversation
8.174,138.967668,13,20240821,conversation
8.179,139.12689,13,20240821,conversation
8.184,139.41712,13,20240821,conversation
8.189,143.018693,13,20240821,conversation
8.194,150.008011,13,20240821,conversation
8.199,155.358459,13,20240821,conversation
8.204,156.264423,13,20240821,conversation
8.209,156.899762,13,20240821,conversation
8.269,140.263601,13,20240821,conversation
8.274,138.284443,13,20240821,conversation
8.279,142.372961,13,20240821,conversation
8.284,176.856218,13,20240821,conversation
8.289,194.514593,13,20240821,conversation
8.294,197.059356,13,20240821,conversation
8.299,196.905991,13,20240821,conversation
8.304,193.869865,13,20240821,conversation
8.309,188.623742,13,20240821,conversation
8.314,184.737562,13,20240821,conversation
8.319,184.057823,13,20240821,conversation
8.324,179.985495,13,20240821,conversation
8.329,164.103022,13,20240821,conversation
8.334,153.568692,13,20240821,conversation
8.339,154.726185,13,20240821,conversation
8.344,188.222725,13,20240821,conversation
8.349,189.323498,13,20240821,conversation
8.354,186.533119,13,20240821,conversation
8.359,188.258164,13,20240821,conversation
8.364,192.899484,13,20240821,conversation
8.369,196.796681,13,20240821,conversation
8.374,195.411713,13,20240821,conversation
8.379,187.128033,13,20240821,conversation
8.384,190.284896,13,20240821,conversation
8.389,190.389736,13,20240821,conversation
8.394,185.130128,13,20240821,conversation
8.399,178.09735,13,20240821,conversation
8.404,137.271625,13,20240821,conversation
8.409,136.240707,13,20240821,conversation
8.414,134.62227,13,20240821,conversation
8.419,134.390787,13,20240821,conversation
8.424,134.651907,13,20240821,conversation
8.429,134.268211,13,20240821,conversation
8.434,133.604857,13,20240821,conversation
8.439,133.400414,13,20240821,conversation
8.444,133.343435,13,20240821,conversation
8.449,133.077318,13,20240821,conversation
8.454,132.795676,13,20240821,conversation
8.459,132.725221,13,20240821,conversation
8.464,132.910967,13,20240821,conversation
8.469,133.26222,13,20240821,conversation
8.474,133.769427,13,20240821,conversation
8.479,134.191928,13,20240821,conversation
8.484,134.339787,13,20240821,conversation
8.489,134.566509,13,20240821,conversation
8.494,134.505711,13,20240821,conversation
8.499,133.58861,13,20240821,conversation
8.504,132.952947,13,20240821,conversation
8.509,133.282226,13,20240821,conversation
8.514,133.829814,13,20240821,conversation
8.519,134.039434,13,20240821,conversation
8.524,134.840246,13,20240821,conversation
8.529,136.368048,13,20240821,conversation
8.534,137.184141,13,20240821,conversation
8.539,137.307451,13,20240821,conversation
8.544,138.513088,13,20240821,conversation
8.549,139.885397,13,20240821,conversation
8.554,140.066712,13,20240821,conversation
8.559,139.477868,13,20240821,conversation
8.564,138.442554,13,20240821,conversation
8.569,137.088853,13,20240821,conversation
8.574,136.224542,13,20240821,conversation
8.579,136.188939,13,20240821,conversation
8.584,136.599224,13,20240821,conversation
8.589,136.903686,13,20240821,conversation
8.594,136.747423,13,20240821,conversation
8.599,136.173319,13,20240821,conversation
8.604,135.679326,13,20240821,conversation
8.609,135.477282,13,20240821,conversation
8.614,135.214951,13,20240821,conversation
8.619,134.540209,13,20240821,conversation
8.624,133.921401,13,20240821,conversation
8.629,133.693326,13,20240821,conversation
8.634,133.621963,13,20240821,conversation
8.639,133.442523,13,20240821,conversation
8.644,132.950393,13,20240821,conversation
8.649,132.458119,13,20240821,conversation
8.654,132.188455,13,20240821,conversation
8.659,132.138168,13,20240821,conversation
8.664,132.217237,13,20240821,conversation
8.669,132.170027,13,20240821,conversation
8.674,132.018354,13,20240821,conversation
8.679,131.953061,13,20240821,conversation
8.684,131.901421,13,20240821,conversation
8.689,131.611406,13,20240821,conversation
8.694,131.23379,13,20240821,conversation
8.699,131.537162,13,20240821,conversation
8.704,132.272906,13,20240821,conversation
8.709,132.749543,13,20240821,conversation
8.714,132.302115,13,20240821,conversation
8.719,131.122605,13,20240821,conversation
8.724,131.127634,13,20240821,conversation
8.729,131.461437,13,20240821,conversation
8.734,131.265731,13,20240821,conversation
8.739,131.274187,13,20240821,conversation
8.744,132.660499,13,20240821,conversation
8.749,134.439858,13,20240821,conversation
8.754,135.56815,13,20240821,conversation
8.759,135.721832,13,20240821,conversation
8.764,135.483021,13,20240821,conversation
8.769,135.472753,13,20240821,conversation
8.774,135.905157,13,20240821,conversation
8.779,136.382552,13,20240821,conversation
8.784,136.541714,13,20240821,conversation
8.789,136.461177,13,20240821,conversation
8.794,136.397948,13,20240821,conversation
8.799,136.808994,13,20240821,conversation
