date,condition,speaker,duration,start,end,gender,IOI
20240725,conv,8,0.65653925,36.07470208,36.73124133,female,1.523138182
20240725,conv,8,0.311697181,36.98183819,37.29353537,female,3.208242043
20240725,conv,8,0.196413758,37.29353537,37.48994913,female,5.091293039
20240725,conv,8,0.220118867,37.48994913,37.710068,female,4.542999943
20240725,conv,8,0.135457764,37.710068,37.84552576,female,7.382374907
20240725,conv,8,0.328485078,37.84552576,38.17401084,female,3.044278312
20240725,conv,8,0.121911988,38.17401084,38.29592283,female,8.202638785
20240725,conv,8,0.121911988,38.29592283,38.41783482,female,8.202638785
20240725,conv,8,0.314939302,38.41783482,38.73277412,female,3.175215014
20240725,conv,8,0.267529084,38.73277412,39.0003032,female,3.737911345
20240725,conv,8,0.152389985,39.0003032,39.15269319,female,6.562111028
20240725,conv,8,0.220118867,39.15269319,39.37281206,female,4.542999943
20240725,conv,8,0.24721042,39.37281206,39.62002248,female,4.045136935
20240725,conv,8,0.226805142,39.62002248,39.84682762,female,4.409071104
20240725,conv,8,0.277688417,39.84682762,40.12451604,female,3.601158491
20240725,conv,8,0.226891755,40.12451604,40.35140779,female,4.407388004
20240725,conv,8,0.389383362,40.35140779,40.74079115,female,2.568163145
20240725,conv,8,0.159162873,42.00470538,42.16386825,female,6.282872261
20240725,conv,8,0.149003541,42.16386825,42.31287179,female,6.711249915
20240725,conv,8,0.172708649,42.31287179,42.48558044,female,5.790097966
20240725,conv,8,0.145617097,42.48558044,42.63119754,female,6.867325495
20240725,conv,8,0.155776429,42.63119754,42.78697396,female,6.419456441
20240725,conv,8,0.088047547,42.78697396,42.87502151,female,11.35749986
20240725,conv,8,0.216157271,42.87502151,43.09117878,female,4.626261222
20240725,conv,8,0.102646348,43.87781232,43.98045866,female,9.742187778
20240725,conv,8,0.663743045,43.98045866,44.64420171,female,1.506607124
20240725,conv,8,0.409759737,44.64420171,45.05396145,female,2.440454515
20240725,conv,8,0.182867982,45.05396145,45.23682943,female,5.468425857
20240725,conv,8,0.155776429,45.23682943,45.39260586,female,6.419456441
20240725,conv,8,0.135457764,45.39260586,45.52806362,female,7.382374907
20240725,conv,8,0.176095094,45.52806362,45.70415871,female,5.678749928
20240725,conv,8,0.165935761,45.70415871,45.87009448,female,6.026428495
20240725,conv,8,0.245041467,45.87009448,46.11513594,female,4.08094194
20240725,conv,8,0.216732423,46.7744023,46.99113472,female,4.613984317
20240725,conv,8,0.142230653,46.99113472,47.13336537,female,7.030833244
20240725,conv,8,0.410849983,47.13336537,47.54421536,female,2.433978439
20240725,conv,8,0.155776429,47.54421536,47.69999178,female,6.419456441
20240725,conv,8,0.296916835,47.69999178,47.99690862,female,3.367946443
20240725,conv,8,0.149003541,48.3891352,48.53813874,female,6.711249915
20240725,conv,8,0.348803743,48.53813874,48.88694248,female,2.866941711
20240725,conv,8,0.213345979,48.97160358,49.18494956,female,4.687222163
20240725,conv,8,0.431769589,49.18494956,49.61671915,female,2.3160501
