date,condition,speaker,duration,start,end,gender,IOI
20240821,sing,14,0.299995273,11.66611989,11.96611516,female,3.333385856
20240821,sing,14,0.426691958,11.96611516,12.39280712,female,2.343611079
20240821,sing,14,0.37928174,12.39280712,12.77208886,female,2.636562467
20240821,sing,14,0.64342438,12.77208886,13.41551324,female,1.554184192
20240821,sing,14,0.460556399,13.41551324,13.87606964,female,2.171286735
20240821,sing,14,0.440237734,13.87606964,14.31630737,female,2.271499971
20240821,sing,14,0.529683533,14.31630737,14.84599091,female,1.887919744
20240821,sing,14,0.288502525,37.41194418,37.70044671,female,3.46617417
20240821,sing,14,0.406373293,37.70044671,38.10682,female,2.460791635
20240821,sing,14,0.45378351,38.10682,38.56060351,female,2.203694004
20240821,sing,14,0.731471927,38.56060351,39.29207544,female,1.367106464
20240821,sing,14,0.311552858,39.29207544,39.6036283,female,3.209728219
20240821,sing,14,0.392827516,39.6036283,39.99645581,female,2.545646522
20240821,sing,14,0.503925396,39.99645581,40.50038121,female,1.984420726
20240821,sing,14,0.738848002,53.36798089,54.10682889,female,1.353458353
20240821,sing,14,1.039035154,54.10682889,55.14586404,female,0.962431344
