date,condition,speaker,duration,start,end,gender,IOI
20240724,sing,4,0.858151657,9.192265791,10.05041745,female,1.165295192
20240724,sing,4,0.819547611,10.05041745,10.86996506,female,1.220185364
20240724,sing,4,0.744062962,10.86996506,11.61402802,female,1.343972286
20240724,sing,4,0.465324969,11.61402802,12.07935299,female,2.149035763
20240724,sing,4,0.398370077,21.45353239,21.85190247,female,2.510228699
20240724,sing,4,0.210278663,21.85190247,22.06218113,female,4.755594247
20240724,sing,4,0.582310145,22.06218113,22.64449128,female,1.717297919
20240724,sing,4,0.296546833,23.01652276,23.31306959,female,3.372148641
20240724,sing,4,0.415165566,23.31306959,23.72823516,female,2.408677602
20240724,sing,4,0.575659364,23.72823516,24.30389452,female,1.737138423
20240724,sing,4,0.397555278,38.95698149,39.35453677,female,2.515373472
20240724,sing,4,0.582310145,39.35453677,39.93684691,female,1.717297919
20240724,sing,4,0.506825496,40.19565142,40.70247692,female,1.973065696
20240724,sing,4,0.404382045,40.70247692,41.10685896,female,2.472909004
20240724,sing,4,0.523000778,41.10685896,41.62985974,female,1.912043045
20240724,sing,4,0.803655918,41.62985974,42.43351566,female,1.244313614
