date,condition,speaker,duration,start,end,gender,IOI
20240724,conv,5,0.231265523,4.736660643,4.967926167,female,4.324034066
20240724,conv,5,0.220118867,4.967926167,5.188045033,female,4.542999943
20240724,conv,5,0.152389985,5.188045033,5.340435018,female,6.562111028
20240724,conv,5,0.172708649,5.421709677,5.594418326,female,5.790097966
20240724,conv,5,0.176095094,5.658760764,5.834855858,female,5.678749928
20240724,conv,5,0.22241873,5.834855858,6.057274588,female,4.49602424
20240724,conv,5,0.155659209,16.36752722,16.52318642,female,6.424290657
20240724,conv,5,0.111752656,16.52318642,16.63493908,female,8.94833322
20240724,conv,5,0.200586149,16.63493908,16.83552523,female,4.985389089
20240724,conv,5,0.314939302,16.83552523,17.15046453,female,3.175215014
20240724,conv,5,0.243038029,17.15046453,17.39350256,female,4.114582418
20240724,conv,5,0.260756196,17.39350256,17.65425876,female,3.834999952
20240724,conv,5,0.216732423,17.65425876,17.87099118,female,4.613984317
20240724,conv,5,0.369122408,17.87099118,18.24011359,female,2.709128406
20240724,conv,5,0.223505311,18.24011359,18.4636189,female,4.47416661
20240724,conv,5,0.257369752,18.4636189,18.72098865,female,3.885460477
20240724,conv,5,0.253983308,18.72098865,18.97497196,female,3.937266617
20240724,conv,5,0.071115326,59.53342962,59.60454495,female,14.06166649
20240724,conv,5,0.149003541,59.60454495,59.75354849,female,6.711249915
20240724,conv,5,0.138844208,59.75354849,59.8923927,female,7.202316982
20240724,conv,5,0.091433991,59.8923927,59.98382669,female,10.93685171
20240724,conv,5,0.196413758,59.98382669,60.18024045,female,5.091293039
