date,condition,speaker,duration,start,end,gender,IOI
20240821,sing,11,0.308536806,8.669116856,8.977653662,female,3.241104402
20240821,sing,11,0.406373293,8.977653662,9.384026955,female,2.460791635
20240821,sing,11,0.49442084,9.384026955,9.878447795,female,2.022568466
20240821,sing,11,0.589241275,9.878447795,10.46768907,female,1.697097679
20240821,sing,11,0.456799562,10.46768907,10.92448863,female,2.189143955
20240821,sing,11,0.528469609,23.02571133,23.55418093,female,1.8922564
20240821,sing,11,0.541831057,23.55418093,24.09601199,female,1.845593727
20240821,sing,11,0.670515933,24.09601199,24.76652792,female,1.491388871
20240821,sing,11,0.413146181,24.76652792,25.17967411,female,2.42045079
20240821,sing,11,0.51794162,25.17967411,25.69761573,female,1.930719528
20240821,sing,11,0.202524068,33.97603279,34.17855686,female,4.93768474
20240821,sing,11,0.18964087,34.17855686,34.36819773,female,5.273124933
20240821,sing,11,0.352190187,34.36819773,34.72038792,female,2.839374965
20240821,sing,11,0.284461305,34.72038792,35.00484922,female,3.515416622
20240821,sing,11,0.386054628,35.00484922,35.39090385,female,2.590306986
20240821,sing,11,0.26414264,35.39090385,35.65504649,female,3.785833291
20240821,sing,11,0.270915529,35.81082292,36.08173845,female,3.691187448
20240821,sing,11,0.423968092,36.08173845,36.50570654,female,2.358668067
20240821,sing,11,0.360258955,49.9740712,50.33433015,female,2.775781104
20240821,sing,11,0.487647951,50.33433015,50.82197811,female,2.050659698
20240821,sing,11,0.237051088,51.01839186,51.25544295,female,4.218499938
20240821,sing,11,0.26414264,51.25544295,51.51958559,female,3.785833291
20240821,sing,11,0.562149722,51.51958559,52.08173531,female,1.778885519
20240821,sing,11,0.557834417,52.08173531,52.63956973,female,1.792646652
