date,condition,speaker,duration,start,end,gender,IOI
20240725,sing,8,0.205511843,14.67615981,14.88167165,female,4.865899626
20240725,sing,8,0.521512393,14.88167165,15.40318404,female,1.917499974
20240725,sing,8,0.372508852,15.40318404,15.7756929,female,2.684499965
20240725,sing,8,0.480875063,15.7756929,16.25656796,female,2.079542228
20240725,sing,8,0.426691958,16.25656796,16.68325992,female,2.343611079
20240725,sing,8,0.399600405,16.68325992,17.08286032,female,2.502499966
20240725,sing,8,0.405122329,17.08286032,17.48798265,female,2.468390233
20240725,sing,8,0.286155753,29.49821136,29.78436712,female,3.494600369
20240725,sing,8,0.311552858,29.78436712,30.09591997,female,3.209728219
20240725,sing,8,0.413146181,30.09591997,30.50906615,female,2.42045079
20240725,sing,8,0.222931855,47.01679703,47.23972888,female,4.485675679
20240725,sing,8,0.37928174,47.23972888,47.61901062,female,2.636562467
20240725,sing,8,0.636651492,47.61901062,48.25566211,female,1.570718066
20240725,sing,8,0.704380374,48.25566211,48.96004249,female,1.419687483
20240725,sing,8,0.501193728,48.96004249,49.46123621,female,1.995236461
20240725,sing,8,0.494994296,49.46123621,49.95623051,female,2.0202253
20240725,sing,8,0.273323852,63.49650518,63.76982904,female,3.658663496
20240725,sing,8,0.358963075,63.76982904,64.12879211,female,2.785801854
20240725,sing,8,0.392827516,64.12879211,64.52161963,female,2.545646522
