date,condition,speaker,duration,start,end,gender,IOI
20240821,conv,11,0.091433991,41.11837476,41.20980875,female,10.93685171
20240821,conv,11,0.18964087,41.20980875,41.39944962,female,5.273124933
20240821,conv,11,0.169322205,41.39944962,41.56877182,female,5.905899925
20240821,conv,11,0.287847749,41.56877182,41.85661957,female,3.47405878
20240821,conv,11,0.223505311,41.85661957,42.08012488,female,4.47416661
20240821,conv,11,0.12748197,42.08012488,42.20760685,female,7.844246543
20240821,conv,11,0.140047115,42.20760685,42.34765397,female,7.140454136
20240821,conv,11,0.237051088,42.34765397,42.58470506,female,4.218499947
20240821,conv,11,0.18505152,42.58470506,42.76975658,female,5.403900506
20240821,conv,11,0.49901019,42.76975658,43.26876677,female,2.003967093
20240821,conv,11,0.331871523,43.26876677,43.60063829,female,3.013214248
20240821,conv,11,0.212143072,43.60063829,43.81278136,female,4.713799932
20240821,conv,11,0.257369752,43.81278136,44.07015111,female,3.885460477
