date,condition,speaker,duration,start,end,gender,IOI
20240724,sing,1,0.27497979,0.712672768,0.987652559,male,3.636630896
20240724,sing,1,0.350464439,0.987652559,1.338116998,male,2.853356543
20240724,sing,1,0.889640499,1.338116998,2.227757496,male,1.124049547
20240724,sing,1,0.36124796,2.227757496,2.589005456,male,2.768181722
20240724,sing,1,0.409773805,2.589005456,2.998779262,male,2.440370731
20240724,sing,1,0.398990284,2.998779262,3.397769546,male,2.506326695
20240724,sing,1,0.506825496,15.27346981,15.78029531,male,1.973065696
20240724,sing,1,0.72249592,15.78029531,16.50279123,male,1.384090861
20240724,sing,1,0.517609017,16.50279123,17.02040024,male,1.931960161
20240724,sing,1,0.409773805,17.02040024,17.43017405,male,2.440370731
20240724,sing,1,0.296546833,17.43017405,17.72672088,male,3.372148641
20240724,sing,1,0.1779281,17.72672088,17.90464898,male,5.620247729
20240724,sing,1,0.429959875,17.90464898,18.33460886,male,2.325798425
20240724,sing,1,0.436732608,28.81834572,29.25507833,male,2.289730562
20240724,sing,1,0.533784299,29.25507833,29.78886263,male,1.873415913
20240724,sing,1,0.496041975,29.78886263,30.2849046,male,2.015958428
20240724,sing,1,0.328897396,30.2849046,30.613802,male,3.040461895
20240724,sing,1,0.215670424,30.613802,30.82947242,male,4.636704382
20240724,sing,1,0.301938593,30.82947242,31.13141102,male,3.311931708
20240724,sing,1,0.312722115,31.13141102,31.44413313,male,3.197727158
20240724,sing,1,0.724529064,31.44413313,32.16866219,male,1.380206882
20240724,sing,1,0.338797334,45.61136375,45.95016108,male,2.951617087
20240724,sing,1,0.301938593,45.95016108,46.25209968,male,3.311931708
20240724,sing,1,0.576918384,46.25209968,46.82901806,male,1.733347433
20240724,sing,1,0.339680918,47.22800834,47.56768926,male,2.943939288
20240724,sing,1,0.307330354,47.56768926,47.87501962,male,3.253827639
20240724,sing,1,0.404382045,47.87501962,48.27940166,male,2.472909004
20240724,sing,1,0.616023777,48.27940166,48.89542544,male,1.623313965
