date,condition,speaker,duration,start,end,gender,IOI
20240724,sing,5,0.835000782,12.45515261,13.29015339,female,1.197603669
20240724,sing,5,0.819547611,13.29015339,14.109701,female,1.220185364
20240724,sing,5,0.27497979,14.109701,14.38468079,female,3.636630896
20240724,sing,5,0.377423242,14.38468079,14.76210404,female,2.649545361
20240724,sing,5,0.363604233,14.76210404,15.12570827,female,2.750243009
20240724,sing,5,0.331482869,24.54448512,24.87596799,female,3.016747149
20240724,sing,5,0.102443451,24.87596799,24.97841144,female,9.761482947
20240724,sing,5,0.355856199,24.97841144,25.33426764,female,2.810123873
20240724,sing,5,0.442124369,25.33426764,25.77639201,female,2.261807017
20240724,sing,5,0.339680918,25.77639201,26.11607292,female,2.943939288
20240724,sing,5,0.253412748,26.11607292,26.36948567,female,3.946131392
20240724,sing,5,0.199495142,26.36948567,26.56898082,female,5.012653391
20240724,sing,5,0.339680918,26.56898082,26.90866173,female,2.943939288
20240724,sing,5,0.415165566,26.90866173,27.3238273,female,2.408677602
20240724,sing,5,0.423704548,27.3238273,27.74753185,female,2.360135157
20240724,sing,5,0.208071876,42.8608563,43.06892818,female,4.806031547
20240724,sing,5,0.307330354,43.06892818,43.37625853,female,3.253827639
20240724,sing,5,0.388206763,43.37625853,43.76446529,female,2.57594688
20240724,sing,5,0.684753596,43.76446529,44.44921889,female,1.460379333
20240724,sing,5,0.237237466,44.44921889,44.68645636,female,4.215185809
20240724,sing,5,0.377423242,44.68645636,45.0638796,female,2.649545361
20240724,sing,5,0.440197055,45.0638796,45.50407665,female,2.271709882
