language,date,condition,speaker,duration,start,end,IOI
Japanese,20250515,sing,4,0.799857004,24.01977918,24.81963619,1.250223471
Japanese,20250515,sing,4,0.252732595,24.81963619,25.07236878,3.956751205
Japanese,20250515,sing,4,0.488801503,25.07236878,25.56117028,2.045820225
Japanese,20250515,sing,4,0.30364441,25.56117028,25.86481469,3.293325897
Japanese,20250515,sing,4,0.213850657,25.86481469,26.07866535,4.676160515
Japanese,20250515,sing,4,0.252732595,26.07866535,26.33139795,3.956751205
Japanese,20250515,sing,4,0.186077845,26.33139795,26.51747579,5.37409492
Japanese,20250515,sing,4,0.280505408,26.51747579,26.7979812,3.56499366
Japanese,20250515,sing,4,0.238846189,26.7979812,27.03682739,4.186794879
Japanese,20250515,sing,4,0.158305032,27.03682739,27.19513242,6.31691859
Japanese,20250515,sing,4,0.569342659,27.19513242,27.76447508,1.75641151
Japanese,20250515,sing,4,1.901716431,53.91038523,55.81210166,0.525840753
Japanese,20250515,sing,4,0.173854083,55.81210166,55.98595574,5.751950039
Japanese,20250515,sing,4,0.288837252,55.98595574,56.27479299,3.462157304
Japanese,20250515,sing,4,0.172191438,56.27479299,56.44698443,5.807489671
Japanese,20250515,sing,4,0.533238003,56.44698443,56.98022243,1.875335206
Japanese,20250515,sing,4,0.455474127,56.98022243,57.43569656,2.195514388
Japanese,20250515,sing,4,0.561010815,57.43569656,57.99670737,1.78249683
Japanese,20250515,sing,4,0.449919565,57.99670737,58.44662694,2.222619504
Japanese,20250515,sing,4,0.472137815,58.44662694,58.91876475,2.118025645
Japanese,20250515,sing,4,0.157321529,58.91876475,59.07608628,6.3564091
Japanese,20250515,sing,4,0.127754938,59.07608628,59.20384122,7.827486079
Japanese,20250515,sing,4,0.194409689,59.20384122,59.39825091,5.143776566
Japanese,20250515,sing,4,0.319190645,59.39825091,59.71744156,3.1329239
Japanese,20250515,sing,4,0.186274545,59.71744156,59.9037161,5.36842003
Japanese,20250515,sing,4,0.202544832,59.9037161,60.10626093,4.937178556
Japanese,20250515,sing,4,0.211073376,60.10626093,60.31733431,4.737688942
Japanese,20250515,sing,4,0.119619795,60.31733431,60.4369541,8.359820383
Japanese,20250515,sing,4,0.491382083,60.4369541,60.92833619,2.035076235
Japanese,20250515,sing,4,0.433255877,60.92833619,61.36159206,2.308104869
